"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100696169-14",2.44193852069865,-4.18741992518289,1.20725300039152,-3.46855209622581,0.000523271061205974,0.00936588806084074
"Merged-chr10-100702034-18",1.80045577282663,-3.25399818808275,1.16593759313837,-2.79088538463189,0.00525640822156855,0.0444607087350927
"Merged-chr10-100716338-23",1.61775972235489,-3.23192645439116,1.24320051064127,-2.59968237362134,0.00933100822981152,0.0653908248217478
"Merged-chr10-100770608-27",3.53056144932501,-4.32165731876634,0.859041086747829,-5.03079233977893,4.8845697671521e-07,9.88091086357557e-05
"Merged-chr10-10186916-41",4.65356347724482,-1.16130885448809,0.583652671897734,-1.98972592845694,0.046621134854223,0.185281489495953
"Merged-chr10-10355826-16",1.55228274967158,-3.0501367267,1.41127812817342,-2.1612584123639,0.030675383500826,0.142635485150385
"Merged-chr10-105115107-1",1.37312042136272,-3.56437453609114,1.75983327977146,-2.02540466592041,0.04282582873747,0.175779512327131
"Merged-chr10-10558018-80",8.33860034647095,-1.24907755045186,0.442076241608821,-2.82547993510387,0.00472098446835691,0.0413783445583469
"Merged-chr10-107868994-49",4.21242396354584,-1.627428483643,0.622460955167765,-2.61450693434158,0.00893563466421224,0.063623695962528
"Merged-chr10-108088368-3",1.7445658171919,-3.06740267110454,1.53137942132668,-2.00303244799199,0.045173805769442,0.18165989291558
"Merged-chr10-108331523-1",1.86127583960755,-3.51319213009846,1.7226096449281,-2.03945922423133,0.041404216811348,0.172041352249908
"Merged-chr10-110742149-12",6.59589676365322,-1.57398267495549,0.678992570805764,-2.31811472265099,0.0204430869773162,0.109885386691452
"Merged-chr10-11149591-75",27.2233013183208,-0.546718984699394,0.260364457290453,-2.09982188194564,0.0357445126013886,0.156755708919612
"Merged-chr10-111503266-3",4.22522537926403,-1.67417717655204,0.812305869993312,-2.06101819326484,0.0393013044363903,0.166467967595542
"Merged-chr10-111924366-28",8.1394801296509,-4.66535748716707,1.07662540946403,-4.33331541886013,1.46880433630393e-05,0.00085333554234436
"Merged-chr10-112278323-19",4.91794783199613,-3.88807933496058,1.11825276589295,-3.47692351277652,0.000507202487778199,0.00917797241473808
"Merged-chr10-11450038-22",2.06359024576663,-2.28716696124003,1.02501748741679,-2.2313443324797,0.025658329214733,0.127051070990056
"Merged-chr10-116914032-56",10.5332680538421,-1.53585009369913,0.387719788656335,-3.96123731270387,7.45623811346286e-05,0.00248640000141686
"Merged-chr10-117105378-15",1.86451255811839,-3.67665596984767,1.52489002330697,-2.41109582570044,0.0159046690585509,0.0932624160638231
"Merged-chr10-117118585-40",7.90392498359313,-2.26190821177273,0.570647038976345,-3.96376053370969,7.37782623582873e-05,0.00248168309557438
"Merged-chr10-117119668-9",2.06679318938161,-3.70293239469412,1.25438521120327,-2.95198983663245,0.00315733322820717,0.0317393635156967
"Merged-chr10-117652105-48",5.7378212761288,-2.60342272716986,0.847223086679934,-3.07288926387978,0.00211997139847154,0.0243931472613562
"Merged-chr10-117731554-42",4.4421793830693,-2.16222348120708,0.75118281182081,-2.87842512792061,0.00399666139355914,0.0371885329958435
"Merged-chr10-117864903-52",5.92051960646261,-1.3850800828731,0.509313386188697,-2.71950457308409,0.00653797909506628,0.0517278190306685
