"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr11",79460385,79460583,199,"*","Merged-chr11-79460483-1","Intron (uc007kkl.1/18015, intron 30 of 57)",11,79448125,79473475,25351,1,"18015","uc011yam.1",12260,"ENSMUSG00000020716","Nf1","neurofibromin 1"
"2","chr12",109067697,109068398,702,"*","Merged-chr12-109068052-48","Promoter (<=1kb)",12,109032182,109068217,36036,2,"380785","uc007pal.1",0,"ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated"
"3","chr6",51280234,51280547,314,"*","Merged-chr6-51280406-9","Distal Intergenic",6,51269812,51269910,99,2,"387166","uc012elv.1",-10324,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"4","chr5",144165713,144166238,526,"*","Merged-chr5-144166019-31","Intron (uc009alg.1/231876, intron 8 of 13)",5,144190286,144194441,4156,1,"17341","uc009alh.1",-24048,"ENSMUSG00000052271","Bhlha15","basic helix-loop-helix family, member a15"
"5","chr1",119636813,119637248,436,"*","Merged-chr1-119636990-21","Intron (uc007ciw.2/226352, intron 2 of 24)",1,119594824,119648617,53794,2,"226352","uc007cix.2",11369,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"6","chr6",134348338,134349202,865,"*","Merged-chr6-134348726-53","Intron (uc009ekg.1/74064, intron 3 of 8)",6,134396329,134438724,42396,1,"66813","uc009ekh.1",-47127,"ENSMUSG00000030200","Bcl2l14","BCL2-like 14 (apoptosis facilitator)"
"7","chr1",155215304,155215707,404,"*","Merged-chr1-155215542-10","Intron (uc007dbe.1/uc007dbe.1, intron 6 of 6)",1,155191429,155208256,16828,1,"58244","uc007dbd.1",23875,"ENSMUSG00000026470","Stx6","syntaxin 6"
"8","chr18",60501909,60502840,932,"*","Merged-chr18-60502470-34","Promoter (<=1kb)",18,60474191,60501983,27793,2,"106878","uc008fag.1",0,"ENSMUSG00000038059","Smim3","small integral membrane protein 3"
"9","chr5",115693338,115693864,527,"*","Merged-chr5-115693567-32","Intron (uc008zel.1/75665, intron 2 of 8)",5,115667254,115716559,49306,2,"75665","uc008zen.1",22695,"ENSMUSG00000041609","Bicdl1","BICD family like cargo adaptor 1"
"10","chr6",90809967,90810404,438,"*","Merged-chr6-90810191-40","Promoter (<=1kb)",6,90659598,90810123,150526,2,"232227","uc012epa.1",0,"ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1"
"11","chr17",8209555,8210477,923,"*","Merged-chr17-8210146-46","Distal Intergenic",17,8236043,8257141,21099,1,"12458","uc008ajd.3",-25566,"ENSMUSG00000040899","Ccr6","chemokine (C-C motif) receptor 6"
"12","chrX",59951121,59951583,463,"*","Merged-chrX-59951386-23","Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"13","chr1",79751769,79752819,1051,"*","Merged-chr1-79752241-78","Intron (uc007bqu.2/69368, intron 1 of 11)",1,79702262,79761769,59508,2,"69368","uc007bqu.2",8950,"ENSMUSG00000073643","Wdfy1","WD repeat and FYVE domain containing 1"
"14","chr14",99449080,99450461,1382,"*","Merged-chr14-99449719-57","Distal Intergenic",14,99298691,99313412,14722,1,"12224","uc007uvg.2",150389,"ENSMUSG00000005148","Klf5","Kruppel-like factor 5"
"15","chr16",96208429,96208836,408,"*","Merged-chr16-96208613-13","Intron (uc008acu.1/50795, intron 2 of 7)",16,96200470,96228933,28464,1,"50795","uc008acu.1",7959,"ENSMUSG00000040666","Sh3bgr","SH3-binding domain glutamic acid-rich protein"
"16","chr12",111238829,111239190,362,"*","Merged-chr12-111239020-11","Exon (uc007pcl.2/22031, exon 4 of 12)",12,111248483,111267155,18673,1,"22031","uc007pco.2",-9293,"ENSMUSG00000021277","Traf3","TNF receptor-associated factor 3"
"17","chr2",59364327,59365018,692,"*","Merged-chr2-59364601-33","Distal Intergenic",2,59382493,59386682,4190,2,"76676","uc008jth.2",21664,"ENSMUSG00000087455","5330411J11Rik","RIKEN cDNA 5330411J11 gene"
