"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr9",20765203,20765750,548,"*","Merged-chr9-20765445-35","Distal Intergenic",9,20667986,20728214,60229,2,"244723","uc009oje.1",-36989,"ENSMUSG00000032172","Olfm2","olfactomedin 2"
"2","chr5",113035104,113036285,1182,"*","Merged-chr5-113035514-85","Distal Intergenic",5,112960544,113015538,54995,2,"320129","uc008ytv.2",-19566,"ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3"
"3","chr16",29837196,29837582,387,"*","Merged-chr16-29837368-7","Exon (uc007ywh.2/uc007ywh.2, exon 2 of 2)",16,29957927,29979124,21198,2,"328657","uc007ywj.1",141542,"ENSMUSG00000075286","Gm1968","predicted gene 1968"
"4","chr17",8190028,8190974,947,"*","Merged-chr17-8190546-24","Intron (uc008ajb.2/75296, intron 9 of 11)",17,8165518,8196470,30953,1,"75296","uc008ajc.2",24510,"ENSMUSG00000069135","Fgfr1op","Fgfr1 oncogene partner"
"5","chr8",106948813,106949255,443,"*","Merged-chr8-106949012-29","Intron (uc009ngt.1/20650, intron 1 of 6)",8,106935750,107014192,78443,1,"20650","uc012gjx.1",13063,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"6","chr2",23005989,23006668,680,"*","Merged-chr2-23006422-36","Intron (uc008inr.2/11308, intron 1 of 9)",2,22939989,23040241,100253,2,"11308","uc008inr.2",33573,"ENSMUSG00000058835","Abi1","abl-interactor 1"
"7","chr14",105482834,105483688,855,"*","Merged-chr14-105483315-60","Distal Intergenic",14,105498788,105505629,6842,1,"74864","uc007uxt.4",-15100,"ENSMUSG00000022116","4930449E01Rik","RIKEN cDNA 4930449E01 gene"
"8","chr17",8209555,8210477,923,"*","Merged-chr17-8210146-46","Distal Intergenic",17,8236043,8257141,21099,1,"12458","uc008ajd.3",-25566,"ENSMUSG00000040899","Ccr6","chemokine (C-C motif) receptor 6"
"9","chrX",59951121,59951583,463,"*","Merged-chrX-59951386-23","Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"10","chr1",79751769,79752819,1051,"*","Merged-chr1-79752241-78","Intron (uc007bqu.2/69368, intron 1 of 11)",1,79702262,79761769,59508,2,"69368","uc007bqu.2",8950,"ENSMUSG00000073643","Wdfy1","WD repeat and FYVE domain containing 1"
"11","chr14",99449080,99450461,1382,"*","Merged-chr14-99449719-57","Distal Intergenic",14,99298691,99313412,14722,1,"12224","uc007uvg.2",150389,"ENSMUSG00000005148","Klf5","Kruppel-like factor 5"
"12","chr10",26995544,26996347,804,"*","Merged-chr10-26995981-48","Intron (uc007esf.2/16773, intron 38 of 44)",10,26981285,27212254,230970,2,"16773","uc007esf.2",215907,"ENSMUSG00000019899","Lama2","laminin, alpha 2"
"13","chr15",4124608,4125061,454,"*","Merged-chr15-4124842-36","Intron (uc007vck.2/67041, intron 13 of 16)",15,4021689,4027406,5718,2,"414066","uc007vcj.2",-97202,NA,"BC037032","cDNA Sequence BC037032"
