"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr13",36366164,36366796,633,"*","Merged-chr13-36366469-31","Intron (uc007qck.2/69955, intron 5 of 6)",13,36117643,36537595,419953,1,"69955","uc007qcl.2",248521,"ENSMUSG00000021420","Fars2","phenylalanine-tRNA synthetase 2 (mitochondrial)"
"2","chr12",109067697,109068398,702,"*","Merged-chr12-109068052-48","Promoter (<=1kb)",12,109032182,109068217,36036,2,"380785","uc007pal.1",0,"ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated"
"3","chr17",88757912,88758454,543,"*","Merged-chr17-88758216-29","Exon (uc012ayp.1/16867, exon 5 of 7)",17,88716483,88774056,57574,2,"16867","uc012ayp.1",15602,"ENSMUSG00000024107","Lhcgr","luteinizing hormone/choriogonadotropin receptor"
"4","chr6",65818205,65818829,625,"*","Merged-chr6-65818480-32","Intron (uc009cej.1/70779, intron 2 of 2)",6,65778962,65936377,157416,1,"70779","uc012emx.1",39243,"ENSMUSG00000029913","Prdm5","PR domain containing 5"
"5","chr6",51280234,51280547,314,"*","Merged-chr6-51280406-9","Distal Intergenic",6,51269812,51269910,99,2,"387166","uc012elv.1",-10324,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"6","chr5",144165713,144166238,526,"*","Merged-chr5-144166019-31","Intron (uc009alg.1/231876, intron 8 of 13)",5,144190286,144194441,4156,1,"17341","uc009alh.1",-24048,"ENSMUSG00000052271","Bhlha15","basic helix-loop-helix family, member a15"
"7","chr6",134348338,134349202,865,"*","Merged-chr6-134348726-53","Intron (uc009ekg.1/74064, intron 3 of 8)",6,134396329,134438724,42396,1,"66813","uc009ekh.1",-47127,"ENSMUSG00000030200","Bcl2l14","BCL2-like 14 (apoptosis facilitator)"
"8","chr9",20765203,20765750,548,"*","Merged-chr9-20765445-35","Distal Intergenic",9,20667986,20728214,60229,2,"244723","uc009oje.1",-36989,"ENSMUSG00000032172","Olfm2","olfactomedin 2"
"9","chr3",65650400,65650830,431,"*","Merged-chr3-65650597-39","Distal Intergenic",3,65659288,65659426,139,1,"102465905","uc033hua.1",-8458,"ENSMUSG00000098944","Mir8120","microRNA 8120"
"10","chr5",113035104,113036285,1182,"*","Merged-chr5-113035514-85","Distal Intergenic",5,112960544,113015538,54995,2,"320129","uc008ytv.2",-19566,"ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3"
"11","chr18",60501909,60502840,932,"*","Merged-chr18-60502470-34","Promoter (<=1kb)",18,60474191,60501983,27793,2,"106878","uc008fag.1",0,"ENSMUSG00000038059","Smim3","small integral membrane protein 3"
"12","chr16",29837196,29837582,387,"*","Merged-chr16-29837368-7","Exon (uc007ywh.2/uc007ywh.2, exon 2 of 2)",16,29957927,29979124,21198,2,"328657","uc007ywj.1",141542,"ENSMUSG00000075286","Gm1968","predicted gene 1968"
"13","chr17",8190028,8190974,947,"*","Merged-chr17-8190546-24","Intron (uc008ajb.2/75296, intron 9 of 11)",17,8165518,8196470,30953,1,"75296","uc008ajc.2",24510,"ENSMUSG00000069135","Fgfr1op","Fgfr1 oncogene partner"
"14","chr8",106948813,106949255,443,"*","Merged-chr8-106949012-29","Intron (uc009ngt.1/20650, intron 1 of 6)",8,106935750,107014192,78443,1,"20650","uc012gjx.1",13063,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"15","chr2",23005989,23006668,680,"*","Merged-chr2-23006422-36","Intron (uc008inr.2/11308, intron 1 of 9)",2,22939989,23040241,100253,2,"11308","uc008inr.2",33573,"ENSMUSG00000058835","Abi1","abl-interactor 1"
"16","chr14",48246150,48246655,506,"*","Merged-chr14-48246381-22","Intron (uc007tjh.1/93834, intron 3 of 5)",14,48198716,48228413,29698,1,"624367","uc011zjq.1",47434,"ENSMUSG00000021846","Gm6498","glyceraldehyde-3-phosphate dehydrogenase pseudogene"
"17","chr14",105482834,105483688,855,"*","Merged-chr14-105483315-60","Distal Intergenic",14,105498788,105505629,6842,1,"74864","uc007uxt.4",-15100,"ENSMUSG00000022116","4930449E01Rik","RIKEN cDNA 4930449E01 gene"
"18","chr17",8209555,8210477,923,"*","Merged-chr17-8210146-46","Distal Intergenic",17,8236043,8257141,21099,1,"12458","uc008ajd.3",-25566,"ENSMUSG00000040899","Ccr6","chemokine (C-C motif) receptor 6"
"19","chrX",59951121,59951583,463,"*","Merged-chrX-59951386-23","Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"20","chr12",13461609,13462762,1154,"*","Merged-chr12-13462144-83","Intron (uc007nbj.2/71169, intron 40 of 51)",12,13487122,13561730,74609,1,"71169","uc007nbl.1",-24360,"ENSMUSG00000020576","Nbas","neuroblastoma amplified sequence"
"21","chr1",79751769,79752819,1051,"*","Merged-chr1-79752241-78","Intron (uc007bqu.2/69368, intron 1 of 11)",1,79702262,79761769,59508,2,"69368","uc007bqu.2",8950,"ENSMUSG00000073643","Wdfy1","WD repeat and FYVE domain containing 1"
"22","chr4",7455026,7455456,431,"*","Merged-chr4-7455242-36","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",-105232,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"23","chr14",99449080,99450461,1382,"*","Merged-chr14-99449719-57","Distal Intergenic",14,99298691,99313412,14722,1,"12224","uc007uvg.2",150389,"ENSMUSG00000005148","Klf5","Kruppel-like factor 5"
"24","chr5",71903261,71903874,614,"*","Merged-chr5-71903621-28","Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203245,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"25","chr1",30792955,30793300,346,"*","Merged-chr1-30793129-16","Distal Intergenic",1,30802342,30863256,60915,2,"213109","uc007ane.1",69956,"ENSMUSG00000048874","Phf3","PHD finger protein 3"
"26","chr3",99233350,99233574,225,"*","Merged-chr3-99233461-2","Distal Intergenic",3,99253760,99354260,100501,1,"21384","uc008qql.1",-20186,"ENSMUSG00000027868","Tbx15","T-box 15"
"27","chr9",69757271,69757603,333,"*","Merged-chr9-69757438-24","Promoter (1-2kb)",9,69758740,69830199,71460,1,"319970","uc009qnj.2",-1137,"ENSMUSG00000097623","B230323A14Rik","RIKEN cDNA B230323A14 gene"
"28","chr5",110594562,110594927,366,"*","Merged-chr5-110594723-25","Intron (uc008yqz.3/231605, intron 4 of 10)",5,110603505,110621383,17879,1,"231605","uc008yra.3",-8578,"ENSMUSG00000033316","Galnt9","polypeptide N-acetylgalactosaminyltransferase 9"
"29","chr10",26995544,26996347,804,"*","Merged-chr10-26995981-48","Intron (uc007esf.2/16773, intron 38 of 44)",10,26981285,27212254,230970,2,"16773","uc007esf.2",215907,"ENSMUSG00000019899","Lama2","laminin, alpha 2"
"30","chr9",88332438,88332813,376,"*","Merged-chr9-88332643-26","Promoter (4-5kb)",9,88327609,88372089,44481,1,"23959","uc009qyj.2",4829,"ENSMUSG00000032420","Nt5e","5' nucleotidase, ecto"
"31","chr15",4124608,4125061,454,"*","Merged-chr15-4124842-36","Intron (uc007vck.2/67041, intron 13 of 16)",15,4021689,4027406,5718,2,"414066","uc007vcj.2",-97202,NA,"BC037032","cDNA Sequence BC037032"
"32","chr16",96208429,96208836,408,"*","Merged-chr16-96208613-13","Intron (uc008acu.1/50795, intron 2 of 7)",16,96200470,96228933,28464,1,"50795","uc008acu.1",7959,"ENSMUSG00000040666","Sh3bgr","SH3-binding domain glutamic acid-rich protein"
"33","chr18",68052688,68053153,466,"*","Merged-chr18-68052962-20","Intron (uc008fng.1/52662, intron 1 of 5)",18,67933257,68255549,322293,1,"52662","uc008fng.1",119431,"ENSMUSG00000024544","Ldlrad4","low density lipoprotein receptor class A domain containing 4"
