"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr17",88757912,88758454,543,"*","Merged-chr17-88758216-29","Exon (uc012ayp.1/16867, exon 5 of 7)",17,88716483,88774056,57574,2,"16867","uc012ayp.1",15602,"ENSMUSG00000024107","Lhcgr","luteinizing hormone/choriogonadotropin receptor"
"2","chr12",3835670,3835954,285,"*","Merged-chr12-3835793-19","Intron (uc007mxa.2/13435, intron 2 of 3)",12,3859293,3862244,2952,2,"100038522","uc029rqn.1",26290,"ENSMUSG00000073242","Dnmt3aos","DNA methyltransferase 3A, opposite strand"
"3","chr13",51712004,51712421,418,"*","Merged-chr13-51712212-27","Intron (uc007qmn.2/20354, intron 8 of 14)",13,51701248,51734717,33470,2,"20354","uc007qmn.2",22296,"ENSMUSG00000021451","Sema4d","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"
"4","chr5",113035104,113036285,1182,"*","Merged-chr5-113035514-85","Distal Intergenic",5,112960544,113015538,54995,2,"320129","uc008ytv.2",-19566,"ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3"
"5","chr18",60501909,60502840,932,"*","Merged-chr18-60502470-34","Promoter (<=1kb)",18,60474191,60501983,27793,2,"106878","uc008fag.1",0,"ENSMUSG00000038059","Smim3","small integral membrane protein 3"
"6","chr16",29837196,29837582,387,"*","Merged-chr16-29837368-7","Exon (uc007ywh.2/uc007ywh.2, exon 2 of 2)",16,29957927,29979124,21198,2,"328657","uc007ywj.1",141542,"ENSMUSG00000075286","Gm1968","predicted gene 1968"
"7","chr17",8190028,8190974,947,"*","Merged-chr17-8190546-24","Intron (uc008ajb.2/75296, intron 9 of 11)",17,8165518,8196470,30953,1,"75296","uc008ajc.2",24510,"ENSMUSG00000069135","Fgfr1op","Fgfr1 oncogene partner"
"8","chr4",135114416,135114892,477,"*","Merged-chr4-135114591-19","Distal Intergenic",4,135120645,135177990,57346,1,"12399","uc008vgb.1",-5753,"ENSMUSG00000070691","Runx3","runt related transcription factor 3"
"9","chr17",8209555,8210477,923,"*","Merged-chr17-8210146-46","Distal Intergenic",17,8236043,8257141,21099,1,"12458","uc008ajd.3",-25566,"ENSMUSG00000040899","Ccr6","chemokine (C-C motif) receptor 6"
"10","chr6",28351125,28351488,364,"*","Merged-chr6-28351294-19","Intron (uc009bcn.1/627049, intron 1 of 6)",6,28239931,28397975,158045,2,"627049","uc009bcn.1",46487,"ENSMUSG00000039841","Zfp800","zinc finger protein 800"
"11","chr4",7455026,7455456,431,"*","Merged-chr4-7455242-36","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",-105232,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"12","chr14",99449080,99450461,1382,"*","Merged-chr14-99449719-57","Distal Intergenic",14,99298691,99313412,14722,1,"12224","uc007uvg.2",150389,"ENSMUSG00000005148","Klf5","Kruppel-like factor 5"
"13","chr5",71903261,71903874,614,"*","Merged-chr5-71903621-28","Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203245,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"14","chr1",30792955,30793300,346,"*","Merged-chr1-30793129-16","Distal Intergenic",1,30802342,30863256,60915,2,"213109","uc007ane.1",69956,"ENSMUSG00000048874","Phf3","PHD finger protein 3"
"15","chr7",27740946,27741355,410,"*","Merged-chr7-27741137-12","Exon (uc009fwz.1/22718, exon 4 of 5)",7,27731409,27751689,20281,1,"22718","uc009fxa.1",9537,"ENSMUSG00000037640","Zfp60","zinc finger protein 60"
"16","chr5",110594562,110594927,366,"*","Merged-chr5-110594723-25","Intron (uc008yqz.3/231605, intron 4 of 10)",5,110603505,110621383,17879,1,"231605","uc008yra.3",-8578,"ENSMUSG00000033316","Galnt9","polypeptide N-acetylgalactosaminyltransferase 9"
"17","chr10",26995544,26996347,804,"*","Merged-chr10-26995981-48","Intron (uc007esf.2/16773, intron 38 of 44)",10,26981285,27212254,230970,2,"16773","uc007esf.2",215907,"ENSMUSG00000019899","Lama2","laminin, alpha 2"
