"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-108331523-1",1.86127583960755,4.6245370483324,1.7037023062572,2.71440440700693,0.00663950592480463,0.10015015513414
"Merged-chr10-110952029-21",3.47022428321849,3.05996903994724,1.18697256895331,2.57796104137904,0.00993852023113458,0.125735010299692
"Merged-chr10-111105163-9",3.42913443972987,2.19689370561623,0.813055891271495,2.70202052429708,0.0068919507899147,0.102007496692911
"Merged-chr10-111222847-1",2.39674137441873,2.6080468189444,1.32176963251136,1.97314778218131,0.0484787277125881,0.299387740295116
"Merged-chr10-111223319-26",3.46599280571947,3.40767457949976,1.17639521147196,2.8967089854403,0.00377099383206724,0.0718684725976522
"Merged-chr10-111473804-5",5.4877054035515,1.32004523004948,0.64806966804136,2.03688784577591,0.0416612823932913,0.277707372531152
"Merged-chr10-111540029-37",4.26728584659987,1.59295140890692,0.68924520189104,2.31115342484276,0.0208243819190027,0.192135568882924
"Merged-chr10-111576182-36",13.0215095971396,0.920200280355035,0.380364396774513,2.41925976289665,0.0155521297917557,0.161002395764207
"Merged-chr10-111924366-28",8.1394801296509,4.56110264706514,1.08362649291797,4.20910957500041,2.56379040375098e-05,0.00400575257769513
"Merged-chr10-112278323-19",4.91794783199613,3.42007944996103,1.1445487519353,2.98814658980498,0.002806748980385,0.0607425034609902
"Merged-chr10-11229693-10",1.75420587915035,3.80788995150004,1.55998102218183,2.44098479234974,0.0146472715642471,0.155139662286652
"Merged-chr10-115381729-5",6.08418856710952,4.60168834550195,1.09209946726895,4.21361650968438,2.51313853169013e-05,0.00398916212239485
"Merged-chr10-116935056-24",2.06663776573129,3.08734162161663,1.31551879213207,2.34686242422501,0.0189322438026984,0.181524156651111
"Merged-chr10-117104293-23",1.92638119268124,3.29415705408769,1.51373858291035,2.17617301380682,0.0295423259851562,0.231081816724812
"Merged-chr10-117105378-15",1.86451255811839,3.45667305930051,1.57761981187122,2.19106849019635,0.0284468365266338,0.227542493598327
"Merged-chr10-117109706-5",2.85627665796297,2.75987560844264,0.967461516727592,2.85269807710578,0.00433497866958445,0.0776130192651899
"Merged-chr10-117118041-1",2.1837236054788,2.69886246415964,1.18988218976395,2.26817620044809,0.0233184694255147,0.204719971976374
"Merged-chr10-117118585-40",7.90392498359313,1.92482574588835,0.594000974106227,3.24044206961878,0.00119344519256026,0.0364706989150896
"Merged-chr10-117377577-5",2.65872103398066,2.84587759202344,1.05529247719771,2.69676668176445,0.00700163089184801,0.103176765504342
"Merged-chr10-117625957-44",11.8519079279705,1.12800978307533,0.442594440407187,2.54863071040287,0.0108146751069302,0.132033362062244
"Merged-chr10-117652105-48",5.7378212761288,2.77271348840107,0.847194257881071,3.27281902893906,0.00106480630059408,0.0339279821317107
"Merged-chr10-117678465-4",1.87104678387973,3.41041740022761,1.37717546876678,2.47638552789612,0.0132720177618391,0.147638546229417
"Merged-chr10-117709327-1",1.61137868444845,3.49121085351732,1.61027871453596,2.16807862018061,0.030152705226648,0.233467452362492
"Merged-chr10-117731554-42",4.4421793830693,1.72252724729234,0.790540043458124,2.17892472563104,0.0293372606233541,0.230343953148997
"Merged-chr10-117859986-12",3.64180779324323,1.32988853536375,0.645936446848674,2.05885353249823,0.0395082716390311,0.269383661730425
