"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100543140-30",2.52419347310309,2.8535017350225,1.29063615918243,2.21092653783239,0.0270409246270435,0.168480067852469
"Merged-chr10-10224805-34",5.02054682311047,2.52726368986621,1.24536140459386,2.02934158754535,0.0424235102059175,0.221243967819357
"Merged-chr10-107932112-1",8.2704967802721,2.16559127522064,0.747381887973035,2.89756991715964,0.00376065904517487,0.0482501070029379
"Merged-chr10-107932514-54",13.2683251199061,1.65140112642789,0.52072443532705,3.17135324250858,0.00151730513279685,0.0271003566953834
"Merged-chr10-107946593-22",4.63577372615993,3.20038518186463,1.21892349576045,2.62558330608601,0.00865006390048622,0.0827913798228919
"Merged-chr10-108119748-35",9.03839460264881,2.11270906918069,0.933406917481934,2.26343840999183,0.0236086772489969,0.155169272098173
"Merged-chr10-108173378-25",4.21715272737358,4.24339964593173,1.28444736245195,3.30367734013737,0.000954255929485179,0.0202422140383478
"Merged-chr10-108332543-119",6.94496682979892,2.01093691340899,0.752886480618002,2.670969615178,0.00756324927601025,0.0758363820066223
"Merged-chr10-110774024-14",2.11828083665795,3.89854460511198,1.41582534918968,2.75354909229677,0.00589529279041173,0.0653199466668864
"Merged-chr10-110952029-21",3.47022428321849,1.83668883436427,0.746522494717588,2.46032617551477,0.0138810795549991,0.11146205024962
"Merged-chr10-111165881-2",8.33370610237487,1.77803370000739,0.692859398851202,2.56622585037523,0.0102811861269013,0.091944261401985
"Merged-chr10-111213770-2",11.6502390623579,2.78772893079725,1.05432995497412,2.64407638011734,0.00819141695404321,0.0801312662185645
"Merged-chr10-111233803-22",5.52401732804512,4.76367100610117,1.25228686767257,3.80397745043407,0.000142391147767179,0.00594739812850177
"Merged-chr10-111234457-79",11.1528117449411,5.57313806956529,1.21591376885624,4.58349778768253,4.57261724337305e-06,0.000797057212599354
"Merged-chr10-111378501-63",6.66282015989751,3.5243802442502,1.04049284582575,3.38722198657042,0.000706042346078048,0.0165643645622003
"Merged-chr10-111385696-32",7.24621521560597,1.37165943512471,0.633743933271749,2.16437485727622,0.0304355918516926,0.181053753675776
"Merged-chr10-111446386-39",6.34856284891177,4.36641027524934,1.16231875686851,3.75663753978574,0.000172211641631327,0.00667837794718992
"Merged-chr10-111516621-97",12.3294556803864,1.11880287907549,0.524835358770075,2.13172161589369,0.0330297387351185,0.189858589591137
"Merged-chr10-111562842-26",4.04146488830615,2.61806892379588,1.10535621587336,2.36852960719753,0.0178589509272467,0.129931262478542
"Merged-chr10-111571158-21",5.43733361158765,3.0997981742898,1.20554314069342,2.57128763762598,0.0101321134530883,0.0910425154697621
"Merged-chr10-111576182-36",13.0215095971396,3.64683119814617,0.769639207278015,4.73836463067407,2.15449879212116e-06,0.000551985198608009
"Merged-chr10-111583294-13",5.25787452076032,2.00012945010559,0.958044537093485,2.08772074017935,0.036823032839308,0.201912651411356
"Merged-chr10-111584025-27",3.67346767406228,4.14148271763843,1.29193361877875,3.2056466814087,0.00134759343875837,0.0250205300595049
"Merged-chr10-111636842-93",6.38110116062448,2.3716832295184,0.931454533022476,2.54621470553429,0.0108898185852369,0.0954113627317604
"Merged-chr10-111715073-1",1.85782793926273,3.31072176092627,1.40985949931653,2.34826361246012,0.0188611671543578,0.134496011011001
"Merged-chr10-111715471-15",2.54152467646481,2.31074676306834,1.03160859020299,2.23994525153542,0.0250944773892514,0.161090864742263
"Merged-chr10-111719810-23",5.14814346900965,2.75534447067967,0.80969595324262,3.40293718851531,0.000666656045214904,0.0160013151653396
"Merged-chr10-111995849-2",19.8183821225647,1.81244773199469,0.420681132694395,4.30836467608198,1.6446605381401e-05,0.00163048574011683
"Merged-chr10-11229693-10",1.75420587915035,3.20019146377423,1.43624862303227,2.22815981331829,0.025869859833842,0.164240009524089
"Merged-chr10-115332593-43",5.374875533683,4.90229880879681,1.25086724808654,3.9191199676032,8.88728728516055e-05,0.00443415517986926
"Merged-chr10-115381729-5",6.08418856710952,5.61137523861335,1.23203571989531,4.55455564152813,5.24964285911338e-06,0.000852808306129186
"Merged-chr10-115396208-36",12.3061159043623,4.37039365667353,1.01394508498547,4.31028634724942,1.6304328655773e-05,0.00162269467834419
"Merged-chr10-116487356-53",11.0685491212783,5.08870726436586,1.22900140865931,4.14052191357292,3.46516502263652e-05,0.00251312323861348
"Merged-chr10-116565236-65",15.2107991896175,2.49294697407573,0.611117923533687,4.07932230110464,4.51671801206257e-05,0.00292450317332494
"Merged-chr10-116655713-76",5.16335325693423,4.14422838575743,1.27414427786248,3.25255817395328,0.0011437118163718,0.0226418504377847
"Merged-chr10-116656270-6",2.5620043846257,3.0221084961486,1.39817695708048,2.16146352637583,0.0306595514880685,0.181834120714328
"Merged-chr10-116664420-26",2.51825621601126,3.02125719287141,1.40635818991149,2.14828428102058,0.0316911788471819,0.18517354213247
"Merged-chr10-116746686-40",5.40575971872975,2.89582606590474,1.07296256261958,2.69890690205886,0.00695676345870835,0.0719204292078315
"Merged-chr10-116848967-32",2.93787434443329,2.40513642343549,1.15670557040037,2.07929872992918,0.0375899017992018,0.204602623201389
