"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-10224805-34",5.02054682311047,4.08779160026574,1.16623569955104,3.50511616291578,0.000456408096767062,0.00848957167278052
"Merged-chr10-107932112-1",8.2704967802721,2.0905758741997,0.737946582989643,2.83296368922823,0.00461186243859355,0.0407463252029674
"Merged-chr10-107932514-54",13.2683251199061,1.7603339909607,0.506991207622951,3.47211936714662,0.000516366683973916,0.0092829011284361
"Merged-chr10-107941661-64",7.35480515260788,2.57279511147549,0.796723364033436,3.22922011280131,0.00124128316757622,0.0169373015113115
"Merged-chr10-107946593-22",4.63577372615993,3.80683535604629,1.18600968539362,3.20978437438548,0.00132834577905372,0.017724435051861
"Merged-chr10-107948089-22",2.76239020293448,3.08422230616109,1.24938027080484,2.46860173658277,0.0135642088467349,0.0839222034853047
"Merged-chr10-108119748-35",9.03839460264881,3.89958841588918,0.874047590971058,4.46152870412557,8.13770433830076e-06,0.000579489996092427
"Merged-chr10-108173378-25",4.21715272737358,3.81602809097743,1.28775813857351,2.96331118140287,0.00304348720093401,0.03092227839672
"Merged-chr10-108332543-119",6.94496682979892,1.5285865744274,0.758741739693634,2.01463356298892,0.0439430580817043,0.178693748474204
"Merged-chr10-111165881-2",8.33370610237487,1.75437170677935,0.680130206371745,2.57946447657178,0.00989536354614238,0.0680694976076522
"Merged-chr10-111213770-2",11.6502390623579,4.1445725124996,1.01067773322775,4.10078541976311,4.11750236209011e-05,0.00168430854039086
"Merged-chr10-111214043-6",4.84844545878871,3.26999115372336,1.19176684906725,2.74381785017989,0.00607292246890425,0.0490670788347526
"Merged-chr10-111233803-22",5.52401732804512,4.41763060662913,1.25223374771919,3.52780031258172,0.000419028136170424,0.00798662939499818
"Merged-chr10-111234457-79",11.1528117449411,5.35154436845106,1.21386122242992,4.40869538425346,1.03995174909779e-05,0.000674547874165634
"Merged-chr10-111378501-63",6.66282015989751,2.95237049544764,1.04674227493655,2.82053239478323,0.00479440324232443,0.041728958528198
"Merged-chr10-111385696-32",7.24621521560597,1.38908251302867,0.618254202494732,2.24678216083862,0.0246539523904872,0.124025610935747
"Merged-chr10-111444388-2",1.73166211810329,3.91011095347443,1.47261795262956,2.65521070586733,0.00792588841680232,0.0589118942977568
"Merged-chr10-111445646-2",1.4109630635987,3.34368795385332,1.64604833538735,2.0313425079747,0.0422202621220104,0.174219864849555
"Merged-chr10-111446386-39",6.34856284891177,3.6973376914094,1.17009511870284,3.15986079448673,0.00157844534567018,0.0199407393145592
"Merged-chr10-111478939-8",1.97424964017961,2.95045685991642,1.34616549907435,2.19174898030384,0.0283976369074584,0.135469965622691
"Merged-chr10-111516621-97",12.3294556803864,1.3609278943624,0.502107248430272,2.71043267870967,0.00671954878697133,0.0527250642627662
"Merged-chr10-111562842-26",4.04146488830615,3.70269080051119,1.06217777468385,3.48594264421817,0.000490406139241072,0.008946707024649
"Merged-chr10-111571158-21",5.43733361158765,4.479897738373,1.15408654540221,3.88176931463291,0.000103699224658149,0.00310577569279937
"Merged-chr10-111576182-36",13.0215095971396,2.63130534038153,0.783355073250369,3.35901997731817,0.000782194126279948,0.0121891391919595
"Merged-chr10-111582093-10",3.2353964768834,2.27782557618943,1.10428951071451,2.0627068844615,0.0391404854318624,0.165883832418948
"Merged-chr10-111583294-13",5.25787452076032,2.65499276141982,0.918408501579882,2.89086257025343,0.00384186084398578,0.0361899667695866
"Merged-chr10-111584025-27",3.67346767406228,4.10786819292227,1.27963986299824,3.21017523109775,0.00132654077187735,0.0177085091333145
"Merged-chr10-111635766-22",5.2503561072901,3.61961111382712,1.03618342540235,3.49321464239946,0.000477242741140093,0.00876731090867669
"Merged-chr10-111636842-93",6.38110116062448,2.61432599171554,0.910365132619788,2.87173343754083,0.0040822715184013,0.0377294635713485
"Merged-chr10-111995849-2",19.8183821225647,1.48945103610878,0.420064968876494,3.54576350437521,0.000391477371715587,0.00762459441892466
"Merged-chr10-112000662-33",15.2543171604792,2.0725231372112,0.465445487569137,4.45277307990519,8.47683270268363e-06,0.000596602163593613
"Merged-chr10-112001683-11",6.83012370960317,1.55762861604394,0.624778391074112,2.49308977118444,0.0126636824308766,0.0802624441890428
"Merged-chr10-115332593-43",5.374875533683,3.80274059727503,1.27662853060214,2.97873696703412,0.00289439125918897,0.0299967480597607
"Merged-chr10-115363388-18",10.3179539023133,1.50979179477698,0.562644625684801,2.68338437062186,0.00728811729151793,0.055825127992144
"Merged-chr10-115396208-36",12.3061159043623,4.03124831270351,1.01381400160971,3.97631942970088,6.99900983799166e-05,0.00239317383025969
"Merged-chr10-116396494-9",2.94319783119454,2.95719933897225,1.11434881386807,2.6537465667571,0.00796035890290912,0.059075960119565
"Merged-chr10-116487356-53",11.0685491212783,5.58828094208719,1.21379825112111,4.60396193265699,4.14528266658275e-06,0.000381728470423645
"Merged-chr10-116565236-65",15.2107991896175,2.56436111954249,0.601474829803275,4.26345541405485,2.0128967970209e-05,0.00104755634477845
"Merged-chr10-116613410-44",15.4220571580128,1.15834161085332,0.384445565877177,3.01301852242818,0.00258663129623794,0.0279065565066041
"Merged-chr10-116655713-76",5.16335325693423,4.74449479007718,1.24335604436753,3.81587785057223,0.00013569962577532,0.00374291877323041
"Merged-chr10-116656270-6",2.5620043846257,3.93431348137617,1.3230933666415,2.97357207024846,0.00294355271605787,0.0302411145747109
"Merged-chr10-116664420-26",2.51825621601126,3.12019175469606,1.37273008303528,2.27298271761985,0.0230272214284818,0.118486785715728
"Merged-chr10-116674597-17",2.93453044150966,2.26495767706799,1.01276851136015,2.23640215079964,0.0253254403889078,0.125987605502684
"Merged-chr10-116746686-40",5.40575971872975,2.45675828691922,1.07667395697275,2.28180339183351,0.0225009504522701,0.116638853861361
"Merged-chr10-116928965-4",1.88445165064134,3.67287660862937,1.47204591534309,2.49508291171294,0.0125927701947919,0.0799772268534737
"Merged-chr10-116950301-86",17.3207198772415,0.7898104952211,0.353271680998477,2.23570282505748,0.0253712438661165,0.126144082270993
"Merged-chr10-117022803-21",4.88414366780382,4.68461448217801,1.24776659905869,3.75439964951142,0.000173757439634056,0.00442009318222374
"Merged-chr10-117055786-1",6.72363854637889,4.36067685273628,1.24433691320841,3.50441814146031,0.000457606227142905,0.00850912535948587
"Merged-chr10-117056166-30",5.32132440798821,2.88472377936017,1.20269415592789,2.39855142318754,0.0164600651329583,0.0952559049551746
"Merged-chr10-117089775-13",2.33409421170983,3.29369636523011,1.37642576793365,2.39293425185925,0.0167142359376582,0.0962555864204589
"Merged-chr10-117112735-27",7.38928243263413,1.99609148370458,0.738273024987127,2.70373075562308,0.00685658217042266,0.0534949298043582
"Merged-chr10-117148498-52",15.4208458043396,0.758285543064892,0.359692000827558,2.1081523673595,0.0350178119369083,0.154740366251262
"Merged-chr10-117224413-69",20.4381237508915,0.649637963771356,0.320370462438951,2.02777109607959,0.0425836156200151,0.17508062194339
"Merged-chr10-117376739-92",11.8874660944095,0.927344962797496,0.430029343190477,2.15646903515312,0.0310470591341694,0.143637284842532
"Merged-chr10-117392128-22",2.81353882401443,3.55094113495344,1.33317867715622,2.66351479797732,0.00773290106180187,0.0579808121046771
"Merged-chr10-117435385-99",10.1413185569678,1.21512303058244,0.482923090323183,2.51618333215183,0.0118633454999854,0.0769410549093779
"Merged-chr10-117522068-25",2.28787447011506,3.41827656557268,1.36690457355424,2.50074265000405,0.0123933200225431,0.0790766992361491
"Merged-chr10-117526787-23",2.1009423023694,3.80781472875499,1.3647572851792,2.79010397680713,0.00526911169855942,0.0445356423341102
"Merged-chr10-117530898-41",6.77190433903763,2.54509857974547,0.924524380411263,2.75287340568922,0.00590747348212997,0.0480655356182765
