"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr13",5313094,5313671,578,"*","Merged-chr13-5313405-28","Distal Intergenic",13,5855509,5858092,2584,2,"71867","uc007pjv.1",544421,"ENSMUSG00000100625","1700016G22Rik","RIKEN cDNA 1700016G22 gene"
"2","chr6",28351125,28351488,364,"*","Merged-chr6-28351294-19","Intron (uc009bcn.1/627049, intron 1 of 6)",6,28239931,28397975,158045,2,"627049","uc009bcn.1",46487,"ENSMUSG00000039841","Zfp800","zinc finger protein 800"
"3","chr4",7455026,7455456,431,"*","Merged-chr4-7455242-36","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",-105232,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"4","chr6",3340948,3341557,610,"*","Merged-chr6-3341249-21","Intron (uc009aux.1/uc009aux.1, intron 2 of 2)",6,3288519,3317019,28501,1,"667335","uc009auw.1",52429,"ENSMUSG00000106779","Gm8579","spermatogenesis associated glutamate (E)-rich protein 4a pseudogene"
"5","chr10",25387267,25387647,381,"*","Merged-chr10-25387454-21","Intron (uc007erk.3/13822, intron 1 of 19)",10,25398659,25484380,85722,1,"13822","uc007erm.1",-11012,"ENSMUSG00000019978","Epb41l2","erythrocyte membrane protein band 4.1 like 2"
"6","chr3",130901371,130901795,425,"*","Merged-chr3-130901613-29","Distal Intergenic",3,130726827,130730398,3572,2,"68436","uc008rje.3",-170973,"ENSMUSG00000062006","Rpl34","ribosomal protein L34"
"7","chr8",25611830,25612516,687,"*","Merged-chr8-25612082-39","Intron (uc057cbr.1/234135, intron 1 of 9)",8,25602284,25677972,75689,1,"234135","uc009lgm.2",9546,"ENSMUSG00000054823","Nsd3","nuclear receptor binding SET domain protein 3"
"8","chr11",6410203,6410681,479,"*","Merged-chr11-6410402-18","Distal Intergenic",11,6415870,6419810,3941,1,"268373","uc007hyn.1",-5189,"ENSMUSG00000071866","Ppia","peptidylprolyl isomerase A"
"9","chr4",95353669,95353867,199,"*","Merged-chr4-95353767-1","Distal Intergenic",4,95557507,95926939,369433,1,"75578","uc008tsw.2",-203640,"ENSMUSG00000028573","Fggy","FGGY carbohydrate kinase domain containing"
"10","chr10",41888610,41889014,405,"*","Merged-chr10-41888773-10","Promoter (1-2kb)",10,41887439,41908436,20998,1,"140742","uc007eyf.2",1171,"ENSMUSG00000038332","Sesn1","sestrin 1"
"11","chr13",8870166,8870364,199,"*","Merged-chr13-8870264-1","Promoter (<=1kb)",13,8850479,8870735,20257,2,"207615","uc007pkk.1",371,"ENSMUSG00000021147","Wdr37","WD repeat domain 37"
"12","chr12",28845758,28846410,653,"*","Merged-chr12-28846079-30","Intron (uc007ngb.2/380752, intron 4 of 8)",12,28751828,28867491,115664,1,"380752","uc007ngb.2",93930,"ENSMUSG00000036613","Eipr1","EARP complex and GARP complex interacting protein 1"
"13","chr9",11513780,11514271,492,"*","Merged-chr9-11513974-36","Distal Intergenic",9,9660891,10904775,1243885,2,"244682","uc012goa.1",-609005,"ENSMUSG00000039488","Cntn5","contactin 5"
"14","chr10",53959773,53960089,317,"*","Merged-chr10-53959939-11","Intron (uc011xdx.1/17155, intron 5 of 11)",10,53906033,54075709,169677,2,"17155","uc011xdx.1",115620,"ENSMUSG00000003746","Man1a","mannosidase 1, alpha"
"15","chr11",5411616,5412091,476,"*","Merged-chr11-5411816-25","Intron (uc007hwj.2/407821, intron 1 of 8)",11,5276329,5381740,105412,2,"407821","uc007hwk.4",-29876,"ENSMUSG00000041961","Znrf3","zinc and ring finger 3"
