"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr10",68105140,68105683,544,"*","Merged-chr10-68105401-48","Intron (uc007fmf.1/71371, intron 5 of 6)",10,68095593,68136626,41034,2,"71371","uc007fmf.1",30943,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"2","chr15",101135444,101135688,245,"*","Merged-chr15-101135569-5","Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6922,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"3","chr6",108170118,108170573,456,"*","Merged-chr6-108170388-8","Intron (uc009ddf.2/58911, intron 3 of 8)",6,108107021,108185583,78563,2,"58911","uc009ddf.2",15010,"ENSMUSG00000030101","Sumf1","sulfatase modifying factor 1"
"4","chr6",65818205,65818829,625,"*","Merged-chr6-65818480-32","Intron (uc009cej.1/70779, intron 2 of 2)",6,65778962,65936377,157416,1,"70779","uc012emx.1",39243,"ENSMUSG00000029913","Prdm5","PR domain containing 5"
"5","chr18",82846956,82847443,488,"*","Merged-chr18-82847210-15","Distal Intergenic",18,82855897,82859162,3266,1,"73985","uc008fuc.2",-8454,"ENSMUSG00000097738","4930445N18Rik","RIKEN cDNA 4930445N18 gene"
"6","chr19",21173960,21174636,677,"*","Merged-chr19-21174384-14","Intron (uc008gyv.1/uc008gyv.1, intron 4 of 5)",19,21104710,21105538,829,1,"75354","uc008gys.2",69250,NA,"4930554I06Rik","RIKEN cDNA 4930554I06 gene"
"7","chr10",100701688,100702341,654,"*","Merged-chr10-100702034-18","Distal Intergenic",10,100592386,100618391,26006,1,"66605","uc007gxz.1",109302,"ENSMUSG00000056912","1700017N19Rik","RIKEN cDNA 1700017N19 gene"
"8","chr15",10236800,10237183,384,"*","Merged-chr15-10236967-13","Intron (uc007vfs.2/19116, intron 1 of 4)",15,10223906,10349180,125275,1,"19116","uc007vfx.2",12894,"ENSMUSG00000005268","Prlr","prolactin receptor"
"9","chr18",5592475,5593523,1049,"*","Merged-chr18-5592886-93","Promoter (<=1kb)",18,5566664,5592437,25774,2,"791318","uc008dyw.1",-38,"ENSMUSG00000063087","Gm10125","predicted gene 10125"
"10","chr4",7455026,7455456,431,"*","Merged-chr4-7455242-36","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",-105232,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"11","chr5",71903261,71903874,614,"*","Merged-chr5-71903621-28","Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203245,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"12","chr11",17236547,17236899,353,"*","Merged-chr11-17236712-13","Distal Intergenic",11,17257618,17269176,11559,1,"57316","uc007ice.1",-20719,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"13","chr14",121696461,121696659,199,"*","Merged-chr14-121696559-1","Promoter (1-2kb)",14,121542039,121698417,156379,2,"105445","uc007vah.2",1758,"ENSMUSG00000025558","Dock9","dedicator of cytokinesis 9"
"14","chr1",160308868,160309495,628,"*","Merged-chr1-160309184-36","Promoter (<=1kb)",1,160256572,160309115,52544,2,"29809","uc007dei.2",0,"ENSMUSG00000026721","Rabgap1l","RAB GTPase activating protein 1-like"
"15","chr13",73748830,73749347,518,"*","Merged-chr13-73749081-72","Intron (uc007rea.1/20499, intron 1 of 10)",13,73763697,73812358,48662,1,"20499","uc007reb.1",-14350,"ENSMUSG00000017756","Slc12a7","solute carrier family 12, member 7"
"16","chr7",120851481,120852211,731,"*","Merged-chr7-120851847-38","Promoter (<=1kb)",7,120851189,120907219,56031,1,"13631","uc009jnd.2",292,"ENSMUSG00000035064","Eef2k","eukaryotic elongation factor-2 kinase"
"17","chr3",37605711,37606231,521,"*","Merged-chr3-37605967-27","Promoter (3-4kb)",3,37609891,37615276,5386,1,"75947","uc056zru.1",-3660,"ENSMUSG00000085677","4930594O21Rik","RIKEN cDNA 4930594O21 gene"
"18","chr11",99163002,99163593,592,"*","Merged-chr11-99163230-42","Distal Intergenic",11,99144199,99155077,10879,2,"12775","uc056yok.1",-7925,"ENSMUSG00000037944","Ccr7","chemokine (C-C motif) receptor 7"
"19","chr1",154791451,154791833,383,"*","Merged-chr1-154791601-10","Intron (uc057kgx.1/uc057kgx.1, intron 1 of 1)",1,154392519,154725920,333402,2,"12290","uc007dav.1",-65531,"ENSMUSG00000004110","Cacna1e","calcium channel, voltage-dependent, R type, alpha 1E subunit"
"20","chr10",99116888,99117356,469,"*","Merged-chr10-99117161-34","Intron (uc007gxh.1/382406, intron 2 of 11)",10,99108135,99113247,5113,1,"14426","uc007gxj.2",8753,"ENSMUSG00000090035","Galnt4","polypeptide N-acetylgalactosaminyltransferase 4"
"21","chr10",18407198,18407783,586,"*","Merged-chr10-18407539-30","Promoter (<=1kb)",10,18407638,18421140,13503,1,"215819","uc007emg.1",0,"ENSMUSG00000039835","Nhsl1","NHS-like 1"
"22","chr16",94254526,94254910,385,"*","Merged-chr16-94254694-8","Intron (uc008aag.1/110948, intron 4 of 9)",16,94129306,94287926,158621,2,"110948","uc008aag.1",33016,"ENSMUSG00000040820","Hlcs","holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)"
"23","chr16",11461557,11462009,453,"*","Merged-chr16-11461779-30","Intron (uc029swd.1/74478, intron 13 of 20)",16,11447308,11661555,214248,1,"74478","uc007yfk.1",14249,"ENSMUSG00000071669","Snx29","sorting nexin 29"
"24","chr2",56028458,56028886,429,"*","Merged-chr2-56028640-17","Distal Intergenic",2,55435970,55598145,162176,1,"16519","uc008jrv.2",592488,"ENSMUSG00000026824","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3"
"25","chr15",72928620,72929331,712,"*","Merged-chr15-72929064-48","Intron (uc007wbl.2/76510, intron 14 of 21)",15,72805604,72810324,4721,2,"353342","uc007wbo.2",-118296,"ENSMUSG00000106847","Peg13","paternally expressed 13"
"26","chr12",88437244,88437803,560,"*","Merged-chr12-88437518-14","Intron (uc007oju.2/72113, intron 5 of 10)",12,88365314,88377323,12010,2,"71818","uc029rul.1",-59921,"ENSMUSG00000113434","3200001D21Rik","RIKEN cDNA 3200001D21 gene"
"27","chr17",50729517,50730063,547,"*","Merged-chr17-50729760-39","Distal Intergenic",17,50698525,50699892,1368,1,"12228","uc056zfc.2",30992,"ENSMUSG00000022863","Btg3","B cell translocation gene 3"
"28","chr6",71920779,71921139,361,"*","Merged-chr6-71920942-9","3' UTR",6,71912392,71955150,42759,1,"20019","uc009chw.1",8387,"ENSMUSG00000049553","Polr1a","polymerase (RNA) I polypeptide A"
"29","chr4",59334327,59334654,328,"*","Merged-chr4-59334483-11","Intron (uc012dew.1/634731, intron 12 of 16)",4,59331957,59362980,31024,2,"634731","uc008szu.1",28326,"ENSMUSG00000038578","Susd1","sushi domain containing 1"
"30","chr13",8870166,8870364,199,"*","Merged-chr13-8870264-1","Promoter (<=1kb)",13,8850479,8870735,20257,2,"207615","uc007pkk.1",371,"ENSMUSG00000021147","Wdr37","WD repeat domain 37"
