"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",101135444,101135688,245,"*","Merged-chr15-101135569-5","Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6922,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"2","chr6",108170118,108170573,456,"*","Merged-chr6-108170388-8","Intron (uc009ddf.2/58911, intron 3 of 8)",6,108107021,108185583,78563,2,"58911","uc009ddf.2",15010,"ENSMUSG00000030101","Sumf1","sulfatase modifying factor 1"
"3","chr18",82846956,82847443,488,"*","Merged-chr18-82847210-15","Distal Intergenic",18,82855897,82859162,3266,1,"73985","uc008fuc.2",-8454,"ENSMUSG00000097738","4930445N18Rik","RIKEN cDNA 4930445N18 gene"
"4","chr4",48047157,48047355,199,"*","Merged-chr4-48047255-1","Promoter (1-2kb)",4,48045305,48086446,41142,1,"18124","uc008suu.2",1852,"ENSMUSG00000028341","Nr4a3","nuclear receptor subfamily 4, group A, member 3"
"5","chr19",21173960,21174636,677,"*","Merged-chr19-21174384-14","Intron (uc008gyv.1/uc008gyv.1, intron 4 of 5)",19,21104710,21105538,829,1,"75354","uc008gys.2",69250,NA,"4930554I06Rik","RIKEN cDNA 4930554I06 gene"
"6","chr7",28808916,28809598,683,"*","Merged-chr7-28809284-68","Promoter (1-2kb)",7,28810890,28822266,11377,1,"15388","uc009fzz.2",-1292,"ENSMUSG00000015165","Hnrnpl","heterogeneous nuclear ribonucleoprotein L"
"7","chr10",100701688,100702341,654,"*","Merged-chr10-100702034-18","Distal Intergenic",10,100592386,100618391,26006,1,"66605","uc007gxz.1",109302,"ENSMUSG00000056912","1700017N19Rik","RIKEN cDNA 1700017N19 gene"
"8","chr15",10236800,10237183,384,"*","Merged-chr15-10236967-13","Intron (uc007vfs.2/19116, intron 1 of 4)",15,10223906,10349180,125275,1,"19116","uc007vfx.2",12894,"ENSMUSG00000005268","Prlr","prolactin receptor"
"9","chr18",5592475,5593523,1049,"*","Merged-chr18-5592886-93","Promoter (<=1kb)",18,5566664,5592437,25774,2,"791318","uc008dyw.1",-38,"ENSMUSG00000063087","Gm10125","predicted gene 10125"
"10","chr11",17236547,17236899,353,"*","Merged-chr11-17236712-13","Distal Intergenic",11,17257618,17269176,11559,1,"57316","uc007ice.1",-20719,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"11","chr7",5061194,5061392,199,"*","Merged-chr7-5061292-3","Promoter (<=1kb)",7,5062143,5079945,17803,1,"22185","uc009ezt.3",-751,"ENSMUSG00000030435","U2af2","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2"
"12","chr10",41880825,41881134,310,"*","Merged-chr10-41880967-13","Intron (uc007eye.2/140742, intron 1 of 9)",10,41887439,41908436,20998,1,"140742","uc007eyf.2",-6305,"ENSMUSG00000038332","Sesn1","sestrin 1"
