"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",101135444,101135688,245,"*","Merged-chr15-101135569-5","Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6922,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"2","chr15",74769031,74769544,514,"*","Merged-chr15-74769291-9","Downstream (1-2kb)",15,74762056,74763567,1512,2,"17068","uc007wfx.1",-5464,"ENSMUSG00000034634","Ly6d","lymphocyte antigen 6 complex, locus D"
"3","chr16",45942157,45942650,494,"*","Merged-chr16-45942365-39","Promoter (2-3kb)",16,45945606,45957292,11687,1,"100503378","uc007zjd.1",-2956,"ENSMUSG00000085826","Gm15638","predicted gene 15638"
"4","chr18",5592475,5593523,1049,"*","Merged-chr18-5592886-93","Promoter (<=1kb)",18,5566664,5592437,25774,2,"791318","uc008dyw.1",-38,"ENSMUSG00000063087","Gm10125","predicted gene 10125"
"5","chr3",81925798,81926201,404,"*","Merged-chr3-81925986-23","Distal Intergenic",3,81932601,81943001,10401,1,"229445","uc008pom.2",-6400,"ENSMUSG00000028015","Ctso","cathepsin O"
"6","chr6",28351125,28351488,364,"*","Merged-chr6-28351294-19","Intron (uc009bcn.1/627049, intron 1 of 6)",6,28239931,28397975,158045,2,"627049","uc009bcn.1",46487,"ENSMUSG00000039841","Zfp800","zinc finger protein 800"
"7","chr5",71903261,71903874,614,"*","Merged-chr5-71903621-28","Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203245,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"8","chr6",82872124,82872675,552,"*","Merged-chr6-82872396-48","Distal Intergenic",6,82877866,82881853,3988,2,"69652","uc009clm.1",9178,"ENSMUSG00000100291","2310069B03Rik","RIKEN cDNA 2310069B03 gene"
"9","chr8",95020452,95020960,509,"*","Merged-chr8-95020727-36","Promoter (2-3kb)",8,95017692,95045250,27559,1,"54672","uc009mxp.3",2760,"ENSMUSG00000060470","Adgrg3","adhesion G protein-coupled receptor G3"
"10","chr7",120851481,120852211,731,"*","Merged-chr7-120851847-38","Promoter (<=1kb)",7,120851189,120907219,56031,1,"13631","uc009jnd.2",292,"ENSMUSG00000035064","Eef2k","eukaryotic elongation factor-2 kinase"
"11","chr3",37605711,37606231,521,"*","Merged-chr3-37605967-27","Promoter (3-4kb)",3,37609891,37615276,5386,1,"75947","uc056zru.1",-3660,"ENSMUSG00000085677","4930594O21Rik","RIKEN cDNA 4930594O21 gene"
"12","chr16",93572361,93572737,377,"*","Merged-chr16-93572534-34","Distal Intergenic",16,93583460,93603815,20356,2,"224440","uc007zzq.3",31078,"ENSMUSG00000022948","Setd4","SET domain containing 4"
