"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",80618968,80619344,377,"*","Merged-chr15-80619195-4","Promoter (4-5kb)",15,80623483,80652854,29372,1,"17444","uc007wvq.2",-4139,"ENSMUSG00000042351","Grap2","GRB2-related adaptor protein 2"
"2","chr8",10438763,10439226,464,"*","Merged-chr8-10438986-14","Exon (uc009kus.3/244281, exon 18 of 35)",8,10272534,10634742,362209,1,"244281","uc012fzh.2",166229,"ENSMUSG00000039057","Myo16","myosin XVI"
"3","chr6",51280234,51280547,314,"*","Merged-chr6-51280406-9","Distal Intergenic",6,51269812,51269910,99,2,"387166","uc012elv.1",-10324,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"4","chr1",119636813,119637248,436,"*","Merged-chr1-119636990-21","Intron (uc007ciw.2/226352, intron 2 of 24)",1,119594824,119648617,53794,2,"226352","uc007cix.2",11369,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"5","chr2",65792273,65792836,564,"*","Merged-chr2-65792584-31","Distal Intergenic",2,65845767,65878818,33052,1,"77771","uc012bwe.1",-52931,"ENSMUSG00000044647","Csrnp3","cysteine-serine-rich nuclear protein 3"
"6","chr13",5313094,5313671,578,"*","Merged-chr13-5313405-28","Distal Intergenic",13,5855509,5858092,2584,2,"71867","uc007pjv.1",544421,"ENSMUSG00000100625","1700016G22Rik","RIKEN cDNA 1700016G22 gene"
"7","chr8",4608774,4609157,384,"*","Merged-chr8-4608994-5","Promoter (4-5kb)",8,4613170,4630231,17062,1,"233987","uc009ktz.1",-4013,"ENSMUSG00000058748","Zfp958","zinc finger protein 958"
"8","chr5",113035104,113036285,1182,"*","Merged-chr5-113035514-85","Distal Intergenic",5,112960544,113015538,54995,2,"320129","uc008ytv.2",-19566,"ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3"
"9","chr18",60501909,60502840,932,"*","Merged-chr18-60502470-34","Promoter (<=1kb)",18,60474191,60501983,27793,2,"106878","uc008fag.1",0,"ENSMUSG00000038059","Smim3","small integral membrane protein 3"
"10","chr16",29837196,29837582,387,"*","Merged-chr16-29837368-7","Exon (uc007ywh.2/uc007ywh.2, exon 2 of 2)",16,29957927,29979124,21198,2,"328657","uc007ywj.1",141542,"ENSMUSG00000075286","Gm1968","predicted gene 1968"
"11","chr5",115693338,115693864,527,"*","Merged-chr5-115693567-32","Intron (uc008zel.1/75665, intron 2 of 8)",5,115667254,115716559,49306,2,"75665","uc008zen.1",22695,"ENSMUSG00000041609","Bicdl1","BICD family like cargo adaptor 1"
"12","chr17",8190028,8190974,947,"*","Merged-chr17-8190546-24","Intron (uc008ajb.2/75296, intron 9 of 11)",17,8165518,8196470,30953,1,"75296","uc008ajc.2",24510,"ENSMUSG00000069135","Fgfr1op","Fgfr1 oncogene partner"
"13","chr8",106948813,106949255,443,"*","Merged-chr8-106949012-29","Intron (uc009ngt.1/20650, intron 1 of 6)",8,106935750,107014192,78443,1,"20650","uc012gjx.1",13063,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"14","chr2",23005989,23006668,680,"*","Merged-chr2-23006422-36","Intron (uc008inr.2/11308, intron 1 of 9)",2,22939989,23040241,100253,2,"11308","uc008inr.2",33573,"ENSMUSG00000058835","Abi1","abl-interactor 1"
"15","chr14",48246150,48246655,506,"*","Merged-chr14-48246381-22","Intron (uc007tjh.1/93834, intron 3 of 5)",14,48198716,48228413,29698,1,"624367","uc011zjq.1",47434,"ENSMUSG00000021846","Gm6498","glyceraldehyde-3-phosphate dehydrogenase pseudogene"
"16","chr7",117098898,117099530,633,"*","Merged-chr7-117099224-15","Distal Intergenic",7,117380979,117635185,254207,1,"233781","uc009jjl.1",-281449,"ENSMUSG00000030657","Xylt1","xylosyltransferase 1"
