"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr12",109067697,109068398,702,"*","Merged-chr12-109068052-48","Promoter (<=1kb)",12,109032182,109068217,36036,2,"380785","uc007pal.1",0,"ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated"
"2","chr17",88757912,88758454,543,"*","Merged-chr17-88758216-29","Exon (uc012ayp.1/16867, exon 5 of 7)",17,88716483,88774056,57574,2,"16867","uc012ayp.1",15602,"ENSMUSG00000024107","Lhcgr","luteinizing hormone/choriogonadotropin receptor"
"3","chr6",65818205,65818829,625,"*","Merged-chr6-65818480-32","Intron (uc009cej.1/70779, intron 2 of 2)",6,65778962,65936377,157416,1,"70779","uc012emx.1",39243,"ENSMUSG00000029913","Prdm5","PR domain containing 5"
"4","chr6",51280234,51280547,314,"*","Merged-chr6-51280406-9","Distal Intergenic",6,51269812,51269910,99,2,"387166","uc012elv.1",-10324,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"5","chr6",134348338,134349202,865,"*","Merged-chr6-134348726-53","Intron (uc009ekg.1/74064, intron 3 of 8)",6,134396329,134438724,42396,1,"66813","uc009ekh.1",-47127,"ENSMUSG00000030200","Bcl2l14","BCL2-like 14 (apoptosis facilitator)"
"6","chr9",20765203,20765750,548,"*","Merged-chr9-20765445-35","Distal Intergenic",9,20667986,20728214,60229,2,"244723","uc009oje.1",-36989,"ENSMUSG00000032172","Olfm2","olfactomedin 2"
"7","chr3",65650400,65650830,431,"*","Merged-chr3-65650597-39","Distal Intergenic",3,65659288,65659426,139,1,"102465905","uc033hua.1",-8458,"ENSMUSG00000098944","Mir8120","microRNA 8120"
"8","chr17",8190028,8190974,947,"*","Merged-chr17-8190546-24","Intron (uc008ajb.2/75296, intron 9 of 11)",17,8165518,8196470,30953,1,"75296","uc008ajc.2",24510,"ENSMUSG00000069135","Fgfr1op","Fgfr1 oncogene partner"
"9","chr8",106948813,106949255,443,"*","Merged-chr8-106949012-29","Intron (uc009ngt.1/20650, intron 1 of 6)",8,106935750,107014192,78443,1,"20650","uc012gjx.1",13063,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"10","chr6",90809967,90810404,438,"*","Merged-chr6-90810191-40","Promoter (<=1kb)",6,90659598,90810123,150526,2,"232227","uc012epa.1",0,"ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1"
"11","chrX",59951121,59951583,463,"*","Merged-chrX-59951386-23","Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"12","chr4",7455026,7455456,431,"*","Merged-chr4-7455242-36","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",-105232,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"13","chr9",69757271,69757603,333,"*","Merged-chr9-69757438-24","Promoter (1-2kb)",9,69758740,69830199,71460,1,"319970","uc009qnj.2",-1137,"ENSMUSG00000097623","B230323A14Rik","RIKEN cDNA B230323A14 gene"
"14","chr10",26995544,26996347,804,"*","Merged-chr10-26995981-48","Intron (uc007esf.2/16773, intron 38 of 44)",10,26981285,27212254,230970,2,"16773","uc007esf.2",215907,"ENSMUSG00000019899","Lama2","laminin, alpha 2"
