"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100543140-30",2.52419347310309,2.44231715982989,1.21239540824782,2.01445596314125,0.0439616838557526,0.676724737340757
"Merged-chr10-10307543-35",6.7140629570112,-1.06511708218369,0.446512789425073,-2.38541226009478,0.017059991330334,0.417461238374056
"Merged-chr10-108331523-1",1.86127583960755,3.37679847642238,1.66616218875571,2.02669253882431,0.0426938659965426,NA
"Merged-chr10-108407108-16",1.933851670986,3.04111391901538,1.44810190975905,2.10006899274194,0.0357227724675021,NA
"Merged-chr10-109115316-22",4.13924415518389,2.49837938642712,0.717503222347002,3.48204622448211,0.000497597788142379,0.0500274261093751
"Merged-chr10-110742149-12",6.59589676365322,2.49052673778778,0.609996538812081,4.08285388411856,4.44859953803179e-05,0.0109328452720778
"Merged-chr10-111100246-10",2.35307222991065,2.44316618945008,1.24089140503097,1.96887993545987,0.0489668801453595,NA
"Merged-chr10-111214498-109",13.031991742477,0.821139443696722,0.337013531615079,2.43651772604368,0.0148294426129194,0.384377993976666
"Merged-chr10-111562842-26",4.04146488830615,-3.239479805794,0.826114125637647,-3.9213465854897,8.80555031582488e-05,0.0178864987104049
"Merged-chr10-111571158-21",5.43733361158765,-1.22343272947121,0.494052721805275,-2.47632018906964,0.0132744471352153,0.361735498832531
"Merged-chr10-111578564-64",20.7939165154354,0.842079052554039,0.280192419587775,3.00535986588403,0.0026526679793401,0.140759553198499
"Merged-chr10-111715471-15",2.54152467646481,3.59400830993357,1.34150613287963,2.67908451690698,0.0073823757554453,0.262189586040628
"Merged-chr10-116746686-40",5.40575971872975,1.16083418644,0.509004116109651,2.28059881973515,0.0225721972117242,0.483180112339982
"Merged-chr10-117055786-1",6.72363854637889,1.13496500542469,0.458733503417582,2.47412712821094,0.0133562160448844,0.362722393857422
"Merged-chr10-117056166-30",5.32132440798821,1.41242513769222,0.541200183906084,2.60980165878384,0.00905947320194652,0.291816186560758
"Merged-chr10-117104293-23",1.92638119268124,2.89337270818433,1.45984175787489,1.9819769454987,0.0474818210126236,NA
"Merged-chr10-117105378-15",1.86451255811839,3.4330633623508,1.48334721703829,2.31440307631101,0.0206456223037419,NA
"Merged-chr10-117625957-44",11.8519079279705,0.931749365681629,0.41454733878646,2.24763079750848,0.0245997420630788,0.502508738202851
"Merged-chr10-117652105-48",5.7378212761288,2.63268553896264,0.818041567249736,3.21827844007213,0.00128962560351713,0.0916854717014774
"Merged-chr10-117731554-42",4.4421793830693,1.80191601973635,0.735438859461829,2.45012348280717,0.0142807230671423,0.377001756981559
"Merged-chr10-117856410-16",2.79980251515216,-1.62673777652297,0.815160483212061,-1.9956043135371,0.0459770096399388,0.688151385261234
"Merged-chr10-117860508-7",3.04607074448204,-1.77539639481715,0.809631265134383,-2.19284564624919,0.028318501929161,0.539447137466836
"Merged-chr10-117864903-52",5.92051960646261,1.0769837799256,0.492702242933717,2.18587147789884,0.0288250094868093,0.545701427816614
"Merged-chr10-117925903-63",7.20673673295453,-0.858909175533083,0.411700824574163,-2.08624594430066,0.0369563504175035,0.617951776216744
"Merged-chr10-117970017-9",3.89778339544813,-1.85482711868121,0.583583291988518,-3.1783417108482,0.00148120070312803,0.0997120261227269
"Merged-chr10-117985120-21",2.14665590939609,3.28856029049208,1.23104939199456,2.67134715461247,0.00755474694680086,NA
"Merged-chr10-118096400-51",6.8361039378043,-0.936188705941641,0.440095758515058,-2.12723864710823,0.0334002595313145,0.583742112695446
"Merged-chr10-118166257-15",7.25576747838596,-2.23124260751242,0.949192954312546,-2.35067337718326,0.0187394751822294,0.43976837684738
"Merged-chr10-118455940-5",1.74780238793095,3.6879074304929,1.44240581157345,2.55677521603295,0.0105647461994228,NA
"Merged-chr10-118481218-38",2.95033604673299,1.65279038621894,0.790104118152873,2.09186403189858,0.0364506804087805,0.613101368447308
"Merged-chr10-118561767-20",2.32534709521269,1.78248194485806,0.854743598827471,2.08539958334084,0.0370330446401414,NA
"Merged-chr10-118633664-46",8.48338405614376,2.06365627626058,0.754596961485191,2.73477946717266,0.00624220816223969,0.236236723919438
"Merged-chr10-118766153-45",5.33070277179836,1.99533377661372,0.713055717159945,2.79828592436087,0.00513746123417849,0.215302888543525
"Merged-chr10-118884259-20",6.81117453970741,-0.886538510185039,0.433393613980082,-2.04557354235908,0.0407983467554098,0.648683937449333
"Merged-chr10-119031155-35",3.68398183644007,1.6648033888879,0.627009608417812,2.65514812937052,0.00792735892717917,0.273257091746999
"Merged-chr10-119083697-27",4.35454680190341,1.75792180776929,0.568889512126606,3.09009354241366,0.00200093466049891,0.12129105417078
