DKO	Bcl6KO
0.6378053	0.62606156
0.60314196	0.63388735
0.6488975	0.65736467
0.7320896	0.741883
0.6821743	0.7137102
0.63225913	0.6385828
0.6821743	0.61041003
0.63225913	0.5634554
0.63225913	0.61041003
0.7487279	0.66675556
0.7820047	0.68553746
0.7487279	0.75127393
0.81528157	0.81701034
0.89847356	0.8545741
0.8485583	0.8827468
0.81528157	0.8827468
0.7986432	0.81701034
0.7320896	0.7982285
0.59898233	0.7700557
0.56570554	0.75127393
0.54906714	0.7137102
0.7154512	0.7794467
0.7154512	0.741883
0.7820047	0.7137102
0.81528157	0.72310114
0.7653663	0.75127393
0.56570554	0.6761465
0.6488975	0.7137102
0.56570554	0.5916282
0.49915195	0.5540645
0.56570554	0.5446736
0.59898233	0.5258917
0.48251358	0.45076436
0.44923678	0.45076436
0.54906714	0.47893712
0.6655359	0.61041003
0.63225913	0.60101914
0.6821743	0.68553746
0.7653663	0.75127393
0.7653663	0.7137102
0.7154512	0.66675556
0.7653663	0.68553746
0.7653663	0.6479738
0.6821743	0.6385828
0.56570554	0.66675556
0.56570554	0.66675556
0.61562073	0.8076195
0.6488975	0.8357922
0.7320896	0.89213777
0.7320896	0.8545741
0.6821743	0.8264013
0.7320896	0.81701034
0.7820047	0.9015287
0.81528157	0.92031056
0.96502715	1.0142198
0.96502715	1.0236107
0.8651967	0.95787424
0.7820047	0.9390924
0.8319199	0.986047
0.7820047	0.976656
0.8319199	1.0799563
0.85271794	1.1175199
1.0606979	1.1363019
0.9983039	1.0330017
0.9359099	0.986047
0.9151119	0.84518313
0.9317503	0.8264013
0.81528157	0.78883755
0.7653663	0.8264013
0.81528157	0.8733559
0.8485583	0.89213777
0.9983039	0.976656
1.0814959	0.986047
1.2478799	1.0423926
1.2811567	1.0987381
1.2811567	1.1832564
1.1480495	1.1363019
0.9983039	1.0423926
0.7820047	0.95787424
0.8485583	0.9390924
0.88183516	0.9038764
0.89431393	0.92735374
1.0399	1.0799563
1.0191019	1.1034336
0.8735159	1.0447403
0.81112194	1.0517834
0.7820047	0.976656
0.6488975	0.9015287
0.7820047	0.92970145
0.7320896	0.89213777
0.6988127	0.741883
0.6821743	0.741883
0.81528157	0.72310114
0.8651967	0.645626
0.96502715	0.71605796
0.8319199	0.7043193
0.81528157	0.680842
0.7487279	0.7277966
0.6655359	0.7324921
0.58234394	0.61041003
0.63225913	0.6385828
0.61562073	0.5540645
0.59898233	0.5634554
0.6655359	0.66675556
0.6821743	0.7794467
0.6988127	0.8076195
0.6821743	0.9015287
0.7820047	0.92970145
0.6988127	0.92970145
0.6821743	0.92031056
0.7986432	0.95787424
0.89847356	1.0142198
0.88183516	1.0142198
1.0149423	0.976656
1.1813263	0.995438
1.1314111	0.995438
1.1646879	1.0048288
1.1480495	1.0048288
1.1147727	0.995438
1.1147727	1.0142198
1.2478799	1.0799563
1.2146031	1.1034336
1.1646879	1.021263
1.1147727	0.9625697
1.0482191	0.9390924
0.9317503	0.9109196
1.0648575	0.8569218
0.9317503	0.80996716
0.9483887	0.84518313
0.89847356	0.78648984
0.9151119	0.84518313
0.76952595	0.89213777
0.9567079	0.92970145
0.89431393	0.8545741
0.7903239	0.8733559
0.7820047	0.84518313
0.7487279	0.8264013
0.7154512	0.8733559
0.8319199	0.94848335
0.89847356	0.9390924
0.9983039	0.95787424
1.1147727	1.0142198
1.1979647	1.0142198
1.0981343	1.0611744
1.0315807	0.976656
0.9483887	0.8733559
0.89847356	0.7137102
0.89847356	0.68553746
0.9483887	0.65736467
1.0648575	0.7324921
1.0648575	0.7324921
0.9983039	0.741883
0.9151119	0.6761465
0.8485583	0.65736467
0.7653663	0.6479738
0.7653663	0.7043193
0.7487279	0.81701034
0.88183516	0.89213777
0.7820047	0.89213777
0.7653663	0.8827468
0.7653663	0.8733559
0.8319199	0.8264013
0.7820047	0.89213777
0.9317503	0.8733559
0.9317503	0.8827468
0.9483887	0.92970145
0.98166555	0.976656
0.9983039	0.94848335
0.98166555	0.9672652
1.0149423	0.986047
1.0149423	0.92970145
1.0149423	0.95787424
0.9983039	0.9015287
0.96502715	0.8264013
0.9983039	0.8264013
1.0149423	0.8545741
0.8485583	0.7700557
0.7653663	0.7982285
0.7487279	0.8264013
0.7653663	0.9015287
0.7487279	0.9390924
0.8651967	0.95787424
0.9317503	0.92970145
0.9151119	0.986047
1.0149423	0.976656
1.0399	1.0236107
1.0606979	0.9390924
0.9983039	0.986047
0.9775059	0.995438
0.85271794	0.986047
0.9151119	0.92031056
0.88183516	1.0423926
0.8651967	1.0517834
1.0149423	1.0517834
1.0149423	0.92970145
0.9317503	0.92970145
0.9983039	0.863965
1.0149423	0.863965
0.9359099	0.8217058
0.9151119	0.90778935
