"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",128980970,128981575,606,"*","Merged-chr4-128981305-55","Distal Intergenic",4,128993224,129008723,15500,1,"11637","uc008uvt.2",-11649,"ENSMUSG00000028792","Ak2","adenylate kinase 2"
"2","chr6",142823138,142823571,434,"*","Merged-chr6-142823375-40","3' UTR",6,142814231,142833494,19264,1,"665037","uc009epu.1",8907,"ENSMUSG00000072683","Gm7457","predicted gene 7457"
"3","chr6",129817583,129818091,509,"*","Merged-chr6-129817846-22","Distal Intergenic",6,129766647,129775849,9203,2,"232415","uc009egs.1",-41734,"ENSMUSG00000071158","Gm156","predicted gene 156"
"4","chr13",33001307,33001757,451,"*","Merged-chr13-33001523-50","Promoter (2-3kb)",13,33004541,33017955,13415,1,"20723","uc007pzz.1",-2784,"ENSMUSG00000045827","Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9"
"5","chr8",36182134,36182569,436,"*","Merged-chr8-36182321-59","Distal Intergenic",8,36159479,36161588,2110,1,"330738","uc009llh.1",22655,"ENSMUSG00000109704","Gm38414","predicted gene, 38414"
"6","chr4",7751188,7751697,510,"*","Merged-chr4-7751417-13","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",190500,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"7","chr1",164079116,164079621,506,"*","Merged-chr1-164079439-12","Intron (uc007dhy.2/20343, intron 8 of 8)",1,164063053,164080785,17733,1,"20343","uc011wuw.1",16063,"ENSMUSG00000026581","Sell","selectin, lymphocyte"
"8","chr11",53810224,53810647,424,"*","Merged-chr11-53810428-22","Intron (uc007ixa.1/622459, intron 3 of 3)",11,53812961,53850110,37150,2,"622459","uc007ixb.1",39463,"ENSMUSG00000081769","Gm12216","predicted gene 12216"
"9","chr11",70622257,70622712,456,"*","Merged-chr11-70622499-26","Promoter (3-4kb)",11,70614883,70619194,4312,2,"11448","uc007jvo.1",-3063,"ENSMUSG00000014609","Chrne","cholinergic receptor, nicotinic, epsilon polypeptide"
"10","chr7",43399667,43400138,472,"*","Merged-chr7-43399918-26","Distal Intergenic",7,43408280,43418349,10070,1,"243958","uc009gmo.1",-8142,"ENSMUSG00000030468","Siglecg","sialic acid binding Ig-like lectin G"
"11","chr1",121240984,121241884,901,"*","Merged-chr1-121241343-38","Distal Intergenic",1,121304353,121312325,7973,2,"72999","uc011wqv.1",70441,"ENSMUSG00000003721","Insig2","insulin induced gene 2"
