"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr1",131021491,131021945,455,"*","Merged-chr1-131021711-12","Promoter (1-2kb)",1,131019845,131024970,5126,1,"16153","uc007cmu.2",1646,"ENSMUSG00000016529","Il10","interleukin 10"
"2","chr17",73151413,73152154,742,"*","Merged-chr17-73151770-42","Intron (uc008dnh.3/225010, intron 1 of 5)",17,73107985,73243368,135384,1,"225010","uc012axa.2",43428,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"3","chr8",119436961,119437356,396,"*","Merged-chr8-119437136-21","Promoter (<=1kb)",8,119437162,119446256,9095,1,"71839","uc009npp.1",0,"ENSMUSG00000074063","Osgin1","oxidative stress induced growth inhibitor 1"
"4","chr3",100436773,100437194,422,"*","Merged-chr3-100436966-50","Intron (uc008qqt.2/73806, intron 2 of 2)",3,100426405,100437754,11350,1,"73806","uc008qqt.2",10368,"ENSMUSG00000086923","4930406D18Rik","RIKEN cDNA 4930406D18 gene"
"5","chr6",51280234,51280547,314,"*","Merged-chr6-51280406-9","Distal Intergenic",6,51269812,51269910,99,2,"387166","uc012elv.1",-10324,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"6","chr5",144165713,144166238,526,"*","Merged-chr5-144166019-31","Intron (uc009alg.1/231876, intron 8 of 13)",5,144190286,144194441,4156,1,"17341","uc009alh.1",-24048,"ENSMUSG00000052271","Bhlha15","basic helix-loop-helix family, member a15"
"7","chr12",110381232,110381834,603,"*","Merged-chr12-110381552-59","Distal Intergenic",12,110447179,110450997,3819,1,"26931","uc007pbj.2",-65345,"ENSMUSG00000017843","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma"
"8","chr10",80989515,80989946,432,"*","Merged-chr10-80989711-24","Intron (uc007gfm.1/14708, intron 2 of 3)",10,80948624,81001365,52742,2,"14708","uc007gfm.1",11419,"ENSMUSG00000048240","Gng7","guanine nucleotide binding protein (G protein), gamma 7"
"9","chr7",131549273,131549471,199,"*","Merged-chr7-131549371-1","Promoter (<=1kb)",7,131548773,131556582,7810,1,"15372","uc057lvl.1",500,"ENSMUSG00000050100","Hmx2","H6 homeobox 2"
"10","chrX",101737145,101737881,737,"*","Merged-chrX-101737471-46","Promoter (2-3kb)",20,101731535,101734147,2613,2,"12766","uc009tye.2",-2998,"ENSMUSG00000050232","Cxcr3","chemokine (C-X-C motif) receptor 3"
"11","chr2",32714895,32715475,581,"*","Merged-chr2-32715137-51","Promoter (1-2kb)",2,32712900,32712972,73,2,"100628606","uc029twr.1",-1923,"ENSMUSG00000105841","Mir3960","microRNA 3960"
"12","chr11",53810224,53810647,424,"*","Merged-chr11-53810428-22","Intron (uc007ixa.1/622459, intron 3 of 3)",11,53812961,53850110,37150,2,"622459","uc007ixb.1",39463,"ENSMUSG00000081769","Gm12216","predicted gene 12216"
