"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr3",135698273,135698943,671,"*","Merged-chr3-135698656-22","Distal Intergenic",3,135612026,135691547,79522,2,"18033","uc008rly.1",-6726,"ENSMUSG00000028163","Nfkb1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
"2","chr10",40712918,40713542,625,"*","Merged-chr10-40713251-44","Intron (uc007exd.1/327747, intron 1 of 4)",10,40683282,40811083,127802,1,"327747","uc007exd.1",29636,"ENSMUSG00000045555","Mettl24","methyltransferase like 24"
"3","chr4",53786028,53786409,382,"*","Merged-chr4-53786201-19","3' UTR",4,53779705,53786885,7181,1,"21350","uc008sxg.1",6323,"ENSMUSG00000028417","Tal2","T cell acute lymphocytic leukemia 2"
"4","chr10",68137386,68137791,406,"*","Merged-chr10-68137569-23","Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-760,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"5","chr12",110381232,110381834,603,"*","Merged-chr12-110381552-59","Distal Intergenic",12,110447179,110450997,3819,1,"26931","uc007pbj.2",-65345,"ENSMUSG00000017843","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma"
"6","chr7",131549273,131549471,199,"*","Merged-chr7-131549371-1","Promoter (<=1kb)",7,131548773,131556582,7810,1,"15372","uc057lvl.1",500,"ENSMUSG00000050100","Hmx2","H6 homeobox 2"
"7","chr3",65650400,65650830,431,"*","Merged-chr3-65650597-39","Distal Intergenic",3,65659288,65659426,139,1,"102465905","uc033hua.1",-8458,"ENSMUSG00000098944","Mir8120","microRNA 8120"
"8","chr2",32714895,32715475,581,"*","Merged-chr2-32715137-51","Promoter (1-2kb)",2,32712900,32712972,73,2,"100628606","uc029twr.1",-1923,"ENSMUSG00000105841","Mir3960","microRNA 3960"
"9","chr5",113035104,113036285,1182,"*","Merged-chr5-113035514-85","Distal Intergenic",5,112960544,113015538,54995,2,"320129","uc008ytv.2",-19566,"ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3"
"10","chr13",45865669,45866056,388,"*","Merged-chr13-45865819-22","Intron (uc011yyv.3/20238, intron 2 of 7)",13,45549755,45964991,415237,2,"20238","uc011yyv.3",98935,"ENSMUSG00000046876","Atxn1","ataxin 1"
"11","chr13",44770691,44771310,620,"*","Merged-chr13-44771057-26","Intron (uc007qgr.2/16468, intron 2 of 18)",13,44731271,44921643,190373,1,"16468","uc007qgu.2",39420,"ENSMUSG00000038518","Jarid2","jumonji, AT rich interactive domain 2"
