"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr1",131021491,131021945,455,"*","Merged-chr1-131021711-12","Promoter (1-2kb)",1,131019845,131024970,5126,1,"16153","uc007cmu.2",1646,"ENSMUSG00000016529","Il10","interleukin 10"
"2","chr17",73151413,73152154,742,"*","Merged-chr17-73151770-42","Intron (uc008dnh.3/225010, intron 1 of 5)",17,73107985,73243368,135384,1,"225010","uc012axa.2",43428,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"3","chr8",119436961,119437356,396,"*","Merged-chr8-119437136-21","Promoter (<=1kb)",8,119437162,119446256,9095,1,"71839","uc009npp.1",0,"ENSMUSG00000074063","Osgin1","oxidative stress induced growth inhibitor 1"
"4","chr2",6547176,6547898,723,"*","Merged-chr2-6547586-22","Exon (uc008ign.3/14007, exon 6 of 6)",2,6539694,6592800,53107,2,"14007","uc008ign.3",44902,"ENSMUSG00000002107","Celf2","CUGBP, Elav-like family member 2"
"5","chr19",12004730,12004928,199,"*","Merged-chr19-12004828-1","Distal Intergenic",19,11977016,11994114,17099,1,"76303","uc008gtk.1",27714,"ENSMUSG00000024687","Osbp","oxysterol binding protein"
"6","chr11",87801950,87802320,371,"*","Merged-chr11-87802102-29","Intron (uc011ycc.1/17523, intron 11 of 13)",11,87793784,87804412,10629,1,"17523","uc011ycc.1",8166,"ENSMUSG00000009350","Mpo","myeloperoxidase"
"7","chr6",53286749,53288025,1277,"*","Merged-chr6-53287448-61","Promoter (<=1kb)",6,53287303,53391409,104107,1,"231991","uc009bzd.3",0,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"8","chr11",109434335,109435025,691,"*","Merged-chr11-109434619-26","Exon (uc007mch.1/13929, exon 8 of 9)",11,109440078,109453359,13282,1,"100503496","uc007mck.2",-5053,NA,"Gm45916","predicted gene, 45916"
"9","chr10",40712918,40713542,625,"*","Merged-chr10-40713251-44","Intron (uc007exd.1/327747, intron 1 of 4)",10,40683282,40811083,127802,1,"327747","uc007exd.1",29636,"ENSMUSG00000045555","Mettl24","methyltransferase like 24"
"10","chr2",5003054,5003643,590,"*","Merged-chr2-5003396-19","Promoter (1-2kb)",2,4999021,5005111,6091,2,"70024","uc008ifj.1",1468,"ENSMUSG00000026669","Mcm10","minichromosome maintenance 10 replication initiation factor"
"11","chr17",12164570,12164768,199,"*","Merged-chr17-12164668-1","Intron (uc008akm.1/68262, intron 2 of 8)",17,12119284,12219640,100357,1,"68262","uc008akm.1",45286,"ENSMUSG00000023827","Agpat4","1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)"
"12","chr4",137859986,137860262,277,"*","Merged-chr4-137860135-8","Promoter (1-2kb)",4,137862237,137937404,75168,1,"230857","uc008vjt.2",-1975,"ENSMUSG00000057530","Ece1","endothelin converting enzyme 1"
