"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",101135444,101135688,245,"*","Merged-chr15-101135569-5","Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6922,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"2","chr15",74769031,74769544,514,"*","Merged-chr15-74769291-9","Downstream (1-2kb)",15,74762056,74763567,1512,2,"17068","uc007wfx.1",-5464,"ENSMUSG00000034634","Ly6d","lymphocyte antigen 6 complex, locus D"
"3","chr16",45942157,45942650,494,"*","Merged-chr16-45942365-39","Promoter (2-3kb)",16,45945606,45957292,11687,1,"100503378","uc007zjd.1",-2956,"ENSMUSG00000085826","Gm15638","predicted gene 15638"
"4","chr2",178664601,178665336,736,"*","Merged-chr2-178664985-9","Distal Intergenic",2,178430515,178487366,56852,1,"381409","uc008ohs.2",234086,"ENSMUSG00000039155","Cdh26","cadherin-like 26"
"5","chr18",5592475,5593523,1049,"*","Merged-chr18-5592886-93","Promoter (<=1kb)",18,5566664,5592437,25774,2,"791318","uc008dyw.1",-38,"ENSMUSG00000063087","Gm10125","predicted gene 10125"
"6","chr6",28351125,28351488,364,"*","Merged-chr6-28351294-19","Intron (uc009bcn.1/627049, intron 1 of 6)",6,28239931,28397975,158045,2,"627049","uc009bcn.1",46487,"ENSMUSG00000039841","Zfp800","zinc finger protein 800"
"7","chr11",17236547,17236899,353,"*","Merged-chr11-17236712-13","Distal Intergenic",11,17257618,17269176,11559,1,"57316","uc007ice.1",-20719,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"8","chr6",82872124,82872675,552,"*","Merged-chr6-82872396-48","Distal Intergenic",6,82877866,82881853,3988,2,"69652","uc009clm.1",9178,"ENSMUSG00000100291","2310069B03Rik","RIKEN cDNA 2310069B03 gene"
"9","chr3",37605711,37606231,521,"*","Merged-chr3-37605967-27","Promoter (3-4kb)",3,37609891,37615276,5386,1,"75947","uc056zru.1",-3660,"ENSMUSG00000085677","4930594O21Rik","RIKEN cDNA 4930594O21 gene"
"10","chr16",93572361,93572737,377,"*","Merged-chr16-93572534-34","Distal Intergenic",16,93583460,93603815,20356,2,"224440","uc007zzq.3",31078,"ENSMUSG00000022948","Setd4","SET domain containing 4"
"11","chr14",121696761,121697277,517,"*","Merged-chr14-121697013-30","Promoter (1-2kb)",14,121542039,121698417,156379,2,"105445","uc007vah.2",1140,"ENSMUSG00000025558","Dock9","dedicator of cytokinesis 9"
"12","chr5",63967738,63968038,301,"*","Merged-chr5-63967869-11","Promoter (<=1kb)",5,63908898,63968897,60000,2,"100532","uc008xmh.1",859,"ENSMUSG00000047881","Rell1","RELT-like 1"
