"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",101135444,101135688,245,"*","Merged-chr15-101135569-5","Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6922,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"2","chr15",74769031,74769544,514,"*","Merged-chr15-74769291-9","Downstream (1-2kb)",15,74762056,74763567,1512,2,"17068","uc007wfx.1",-5464,"ENSMUSG00000034634","Ly6d","lymphocyte antigen 6 complex, locus D"
"3","chr18",82846956,82847443,488,"*","Merged-chr18-82847210-15","Distal Intergenic",18,82855897,82859162,3266,1,"73985","uc008fuc.2",-8454,"ENSMUSG00000097738","4930445N18Rik","RIKEN cDNA 4930445N18 gene"
"4","chr13",5313094,5313671,578,"*","Merged-chr13-5313405-28","Distal Intergenic",13,5855509,5858092,2584,2,"71867","uc007pjv.1",544421,"ENSMUSG00000100625","1700016G22Rik","RIKEN cDNA 1700016G22 gene"
"5","chr16",45942157,45942650,494,"*","Merged-chr16-45942365-39","Promoter (2-3kb)",16,45945606,45957292,11687,1,"100503378","uc007zjd.1",-2956,"ENSMUSG00000085826","Gm15638","predicted gene 15638"
"6","chr2",178664601,178665336,736,"*","Merged-chr2-178664985-9","Distal Intergenic",2,178430515,178487366,56852,1,"381409","uc008ohs.2",234086,"ENSMUSG00000039155","Cdh26","cadherin-like 26"
"7","chr10",100701688,100702341,654,"*","Merged-chr10-100702034-18","Distal Intergenic",10,100592386,100618391,26006,1,"66605","uc007gxz.1",109302,"ENSMUSG00000056912","1700017N19Rik","RIKEN cDNA 1700017N19 gene"
"8","chr18",5592475,5593523,1049,"*","Merged-chr18-5592886-93","Promoter (<=1kb)",18,5566664,5592437,25774,2,"791318","uc008dyw.1",-38,"ENSMUSG00000063087","Gm10125","predicted gene 10125"
"9","chr3",81925798,81926201,404,"*","Merged-chr3-81925986-23","Distal Intergenic",3,81932601,81943001,10401,1,"229445","uc008pom.2",-6400,"ENSMUSG00000028015","Ctso","cathepsin O"
"10","chr5",71903261,71903874,614,"*","Merged-chr5-71903621-28","Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203245,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"11","chr11",17236547,17236899,353,"*","Merged-chr11-17236712-13","Distal Intergenic",11,17257618,17269176,11559,1,"57316","uc007ice.1",-20719,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"12","chr6",82872124,82872675,552,"*","Merged-chr6-82872396-48","Distal Intergenic",6,82877866,82881853,3988,2,"69652","uc009clm.1",9178,"ENSMUSG00000100291","2310069B03Rik","RIKEN cDNA 2310069B03 gene"
