"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr6",142823138,142823571,434,"*","Merged-chr6-142823375-40","3' UTR",6,142814231,142833494,19264,1,"665037","uc009epu.1",8907,"ENSMUSG00000072683","Gm7457","predicted gene 7457"
"2","chr13",45865669,45866056,388,"*","Merged-chr13-45865819-22","Intron (uc011yyv.3/20238, intron 2 of 7)",13,45549755,45964991,415237,2,"20238","uc011yyv.3",98935,"ENSMUSG00000046876","Atxn1","ataxin 1"
"3","chr9",46045988,46046283,296,"*","Merged-chr9-46046149-4","Intron (uc009pgz.2/70661, intron 1 of 24)",9,46012820,46224194,211375,1,"70661","uc009pgz.2",33168,"ENSMUSG00000034135","Sik3","SIK family kinase 3"
"4","chr4",152362041,152362572,532,"*","Merged-chr4-152362349-23","Intron (uc008wai.1/269610, intron 9 of 41)",4,152376969,152390194,13226,1,"269610","uc008waj.1",-14397,"ENSMUSG00000005045","Chd5","chromodomain helicase DNA binding protein 5"
"5","chr14",78438128,78438465,338,"*","Merged-chr14-78438304-11","Distal Intergenic",14,78492246,78522702,30457,2,"219181","uc057ktg.1",84237,"ENSMUSG00000022016","Akap11","A kinase (PRKA) anchor protein 11"
"6","chr4",62629841,62630363,523,"*","Merged-chr4-62630130-56","Promoter (4-5kb)",4,62634378,62697928,63551,1,"50780","uc008tfg.1",-4015,"ENSMUSG00000059810","Rgs3","regulator of G-protein signaling 3"
"7","chr9",66873464,66874148,685,"*","Merged-chr9-66873901-61","Intron (uc009qfk.2/235442, intron 1 of 7)",9,66843664,66851427,7764,2,"235442","uc009qfj.1",-22037,"ENSMUSG00000036943","Rab8b","RAB8B, member RAS oncogene family"
"8","chr11",74839109,74839307,199,"*","Merged-chr11-74839207-1","Intron (uc011xzb.1/17428, intron 4 of 5)",11,74830924,74845725,14802,1,"17428","uc011xzb.1",8185,"ENSMUSG00000000282","Mnt","max binding protein"
"9","chr16",33747490,33747866,377,"*","Merged-chr16-33747689-52","Intron (uc007zai.1/77446, intron 10 of 14)",16,33755550,33768195,12646,1,"77446","uc007zaj.1",-7684,"ENSMUSG00000075254","Heg1","heart development protein with EGF-like domains 1"
"10","chr18",65263128,65263513,386,"*","Merged-chr18-65263314-18","Downstream (2-3kb)",18,65248861,65248926,66,1,"387231","uc012bec.1",14267,"ENSMUSG00000065402","Mir122","microRNA 122"
"11","chr18",61614252,61614892,641,"*","Merged-chr18-61614590-32","Distal Intergenic",18,61639653,61647485,7833,1,"545261","uc008fch.3",-24761,"ENSMUSG00000098098","Bvht","braveheart long non-coding RNA"
"12","chr3",130691830,130692028,199,"*","Merged-chr3-130691928-1","Distal Intergenic",3,130695917,130709444,13528,2,"66357","uc008rjc.2",17416,"ENSMUSG00000041084","Ostc","oligosaccharyltransferase complex subunit (non-catalytic)"
"13","chr9",74906949,74907276,328,"*","Merged-chr9-74907121-19","Distal Intergenic",9,74861921,74889648,27728,1,"15379","uc009qrh.2",45028,"ENSMUSG00000043013","Onecut1","one cut domain, family member 1"
"14","chr19",57358443,57358683,241,"*","Merged-chr19-57358561-4","Promoter (2-3kb)",19,57323197,57360899,37703,2,"320879","uc008iab.2",2216,"ENSMUSG00000097785","B230217O12Rik","RIKEN cDNA B230217O12 gene"
"15","chr10",76542762,76543301,540,"*","Merged-chr10-76543066-52","Intron (uc007fuq.2/16987, intron 11 of 21)",10,76531605,76557139,25535,1,"16987","uc011xha.2",11157,"ENSMUSG00000033105","Lss","lanosterol synthase"
"16","chr4",148487296,148487825,530,"*","Merged-chr4-148487604-13","Intron (uc008vur.2/56717, intron 25 of 57)",4,148495280,148500462,5183,2,"654812","uc008vus.1",12637,"ENSMUSG00000028989","Angptl7","angiopoietin-like 7"
"17","chr7",123110246,123110739,494,"*","Merged-chr7-123110483-20","Distal Intergenic",7,123123885,123177733,53849,1,"233833","uc009jpb.1",-13146,"ENSMUSG00000052707","Tnrc6a","trinucleotide repeat containing 6a"
"18","chr8",121568068,121568689,622,"*","Merged-chr8-121568444-23","Intron (uc009nrv.3/76454, intron 1 of 8)",8,121549443,121578806,29364,2,"76454","uc009nrv.3",10117,"ENSMUSG00000052934","Fbxo31","F-box protein 31"
"19","chr5",135537381,135538148,768,"*","Merged-chr5-135537864-88","Intron (uc008zyk.4/215114, intron 1 of 30)",5,135406518,135545122,138605,2,"215114","uc008zyk.4",6974,"ENSMUSG00000039959","Hip1","huntingtin interacting protein 1"
"20","chr7",120921233,120921526,294,"*","Merged-chr7-120921372-21","Promoter (3-4kb)",7,120917744,120947432,29689,1,"26939","uc009jnh.2",3489,"ENSMUSG00000030880","Polr3e","polymerase (RNA) III (DNA directed) polypeptide E"
"21","chr3",123192001,123192485,485,"*","Merged-chr3-123192207-28","Intron (uc012cxa.1/118449, intron 1 of 4)",3,123076519,123236149,159631,2,"118449","uc012cxa.1",43664,"ENSMUSG00000050315","Synpo2","synaptopodin 2"
"22","chr8",128516806,128517956,1151,"*","Merged-chr8-128517500-95","Distal Intergenic",8,128359241,128359320,80,1,"100316680","uc012gng.1",157565,"ENSMUSG00000084523","Mir1903","microRNA 1903"
"23","chr7",142379116,142379548,433,"*","Merged-chr7-142379334-29","Intron (uc009kmv.1/13033, intron 5 of 8)",7,142355965,142373578,17614,2,"320802","uc057lwa.1",-5538,"ENSMUSG00000045777","Ifitm10","interferon induced transmembrane protein 10"
"24","chr1",128793913,128794294,382,"*","Merged-chr1-128794102-26","Distal Intergenic",1,128588199,128592299,4101,2,"12767","uc007clt.1",-201614,"ENSMUSG00000045382","Cxcr4","chemokine (C-X-C motif) receptor 4"
"25","chr7",82810847,82811494,648,"*","Merged-chr7-82811213-30","Distal Intergenic",7,82743346,82755644,12299,2,"77800","uc029wmo.1",-55203,"ENSMUSG00000086690","4933406J10Rik","RIKEN cDNA 4933406J10 gene"
"26","chr15",76188408,76188865,458,"*","Merged-chr15-76188638-22","Exon (uc007wir.2/18810, exon 15 of 32)",15,76170974,76195710,24737,2,"18810","uc007wir.2",6845,"ENSMUSG00000022565","Plec","plectin"
"27","chr14",66260325,66260828,504,"*","Merged-chr14-66260585-50","Intron (uc007ujy.2/19229, intron 1 of 29)",14,66153257,66281052,127796,2,"19229","uc007ujy.2",20224,"ENSMUSG00000059456","Ptk2b","PTK2 protein tyrosine kinase 2 beta"
"28","chr5",150921497,150921988,492,"*","Merged-chr5-150921711-28","Distal Intergenic",5,150952607,150986981,34375,1,"16591","uc009auk.2",-30619,"ENSMUSG00000058488","Kl","klotho"
"29","chr7",67911911,67912256,346,"*","Merged-chr7-67912081-16","Distal Intergenic",7,67952257,68233667,281411,1,"16001","uc009hja.1",-40001,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor"
"30","chr16",93392060,93392496,437,"*","Merged-chr16-93392289-32","Distal Intergenic",16,93369720,93369816,97,1,"791074","uc012aio.1",22340,"ENSMUSG00000076457","Mir802","microRNA 802"
"31","chr10",19718703,19719234,532,"*","Merged-chr10-19718932-45","Exon (uc007enj.1/uc007enj.1, exon 1 of 3)",10,19712587,19760053,47467,1,"237313","uc007eni.1",6116,"ENSMUSG00000020007","Il20ra","interleukin 20 receptor, alpha"
"32","chr13",32375672,32375961,290,"*","Merged-chr13-32375826-9","Distal Intergenic",13,32099227,32338544,239318,2,"218138","uc007pzr.1",-37128,"ENSMUSG00000038372","Gmds","GDP-mannose 4, 6-dehydratase"
"33","chr17",7888944,7889354,411,"*","Merged-chr17-7889151-33","Intron (uc008aiq.1/uc008aiq.1, intron 1 of 2)",17,7926000,7934897,8898,1,"72536","uc008air.2",-36646,"ENSMUSG00000033450","Tagap","T cell activation Rho GTPase activating protein"
"34","chr15",62181349,62181907,559,"*","Merged-chr15-62181612-21","Intron (uc007vyj.2/19296, intron 5 of 8)",15,62217541,62219451,1911,2,"67552","uc007vyp.1",37544,NA,"H2afy3","H2A histone family, member Y3"
"35","chr2",151978149,151978376,228,"*","Merged-chr2-151978257-4","Promoter (1-2kb)",2,151969396,151980219,10824,2,"73847","uc008net.2",1843,"ENSMUSG00000027459","Fam110a","family with sequence similarity 110, member A"
"36","chr11",72953445,72954179,735,"*","Merged-chr11-72953852-64","Distal Intergenic",11,72961169,72993043,31875,1,"53313","uc007jzo.2",-6990,"ENSMUSG00000020788","Atp2a3","ATPase, Ca++ transporting, ubiquitous"
"37","chr9",99478615,99478813,199,"*","Merged-chr9-99478713-1","3' UTR",9,99470421,99474751,4331,1,"69797","uc009ree.1",8194,"ENSMUSG00000046242","1600029I14Rik","RIKEN cDNA 1600029I14 gene"
"38","chr10",67702894,67703394,501,"*","Merged-chr10-67703165-23","Distal Intergenic",10,67544511,67548955,4445,2,"211488","uc007flz.2",-153939,"ENSMUSG00000057134","Ado","2-aminoethanethiol (cysteamine) dioxygenase"
"39","chr3",157803153,157803772,620,"*","Merged-chr3-157803404-34","Distal Intergenic",3,157894248,157925063,30816,2,"107869","uc008rvj.1",121291,"ENSMUSG00000028179","Cth","cystathionase (cystathionine gamma-lyase)"
"40","chr12",115311976,115312514,539,"*","Merged-chr12-115312281-46","Exon (uc057kpk.1/uc057kpk.1, exon 104 of 1341)",12,115695720,115695794,75,2,"102465205","uc033ggj.1",383280,"ENSMUSG00000098336","Mir6388","microRNA 6388"
"41","chr10",75105016,75105643,628,"*","Merged-chr10-75105343-54","Intron (uc007fqb.2/110279, intron 1 of 22)",10,75060896,75184923,124028,1,"110279","uc007fqb.2",44120,"ENSMUSG00000009681","Bcr","breakpoint cluster region"
"42","chr7",4948357,4948764,408,"*","Merged-chr7-4948568-26","Distal Intergenic",7,4957081,4964348,7268,2,"381836","uc012exa.1",15584,"ENSMUSG00000030433","Sbk2","SH3-binding domain kinase family, member 2"
"43","chr12",17372756,17373182,427,"*","Merged-chr12-17372970-11","Intron (uc007ncu.1/217431, intron 11 of 20)",12,17355392,17355474,83,1,"100526470","uc011yko.1",17364,"ENSMUSG00000093037","Mir3066","microRNA 3066"
"44","chr10",20119477,20119856,380,"*","Merged-chr10-20119637-31","Intron (uc007enm.2/26408, intron 23 of 29)",10,20148920,20257538,108619,1,"17761","uc007enn.2",-29064,"ENSMUSG00000019996","Map7","microtubule-associated protein 7"
"45","chr12",85660858,85661337,480,"*","Merged-chr12-85661084-38","Distal Intergenic",12,85686720,85709087,22368,1,"53314","uc007ohd.1",-25383,"ENSMUSG00000034266","Batf","basic leucine zipper transcription factor, ATF-like"
"46","chr11",17000876,17001389,514,"*","Merged-chr11-17001086-26","Intron (uc007ibv.2/56193, intron 1 of 9)",11,16971206,17008718,37513,2,"56193","uc007ibv.2",7329,"ENSMUSG00000020120","Plek","pleckstrin"
"47","chr5",22587365,22587856,492,"*","Merged-chr5-22587622-39","Intron (uc008wps.2/320719, intron 3 of 7)",5,22550413,22807850,257438,1,"320719","uc008wpt.2",36952,"ENSMUSG00000097207","6030443J06Rik","RIKEN cDNA 6030443J06 gene"
"48","chr7",130818921,130819322,402,"*","Merged-chr7-130819109-29","Exon (uc009kap.2/330660, exon 12 of 16)",7,130774069,130825899,51831,1,"330660","uc009kap.2",44852,"ENSMUSG00000040298","Btbd16","BTB (POZ) domain containing 16"
"49","chr12",113187449,113187889,441,"*","Merged-chr12-113187707-36","Promoter (1-2kb)",12,113185903,113189523,3621,1,"69195","uc007pgc.2",1546,"ENSMUSG00000049036","Tmem121","transmembrane protein 121"
"50","chr15",64077994,64078326,333,"*","Merged-chr15-64078156-8","Distal Intergenic",15,63929094,64060448,131355,2,"223601","uc007vzg.2",-17546,"ENSMUSG00000022378","Fam49b","family with sequence similarity 49, member B"
"51","chr2",55251513,55252029,517,"*","Merged-chr2-55251694-22","Distal Intergenic",2,55435970,55598145,162176,1,"16519","uc008jru.2",-183941,"ENSMUSG00000026824","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3"
"52","chr3",90612468,90613197,730,"*","Merged-chr3-90612816-50","Promoter (<=1kb)",3,90612894,90614414,1521,1,"20200","uc008qdb.1",0,"ENSMUSG00000001025","S100a6","S100 calcium binding protein A6 (calcyclin)"
"53","chr3",86265799,86266343,545,"*","Merged-chr3-86266076-17","Intron (uc008pre.1/80877, intron 2 of 21)",3,86224690,86782694,558005,1,"80877","uc008pri.1",41109,"ENSMUSG00000028080","Lrba","LPS-responsive beige-like anchor"
"54","chr13",33071855,33072273,419,"*","Merged-chr13-33072044-31","Distal Intergenic",13,33084103,33094380,10278,1,"282663","uc007qab.2",-11830,"ENSMUSG00000051029","Serpinb1b","serine (or cysteine) peptidase inhibitor, clade B, member 1b"
"55","chr18",67443654,67444044,391,"*","Merged-chr18-67443843-22","Promoter (<=1kb)",18,67440182,67442850,2669,2,"69597","uc012bei.3",-804,"ENSMUSG00000024527","Afg3l2","AFG3-like AAA ATPase 2"
"56","chr8",34755551,34756655,1105,"*","Merged-chr8-34756161-88","Distal Intergenic",8,34807610,34819894,12285,1,"319520","uc009lks.1",-50955,"ENSMUSG00000031530","Dusp4","dual specificity phosphatase 4"
"57","chr17",48403881,48404192,312,"*","Merged-chr17-48404057-9","Promoter (3-4kb)",17,48386885,48400580,13696,2,"18044","uc008cxq.2",-3301,"ENSMUSG00000023994","Nfya","nuclear transcription factor-Y alpha"
"58","chr9",53603295,53603789,495,"*","Merged-chr9-53603556-33","Intron (uc009pmg.1/110446, intron 1 of 11)",9,53580522,53610350,29829,2,"110446","uc009pmg.1",6561,"ENSMUSG00000032047","Acat1","acetyl-Coenzyme A acetyltransferase 1"
"59","chr11",117772315,117772844,530,"*","Merged-chr11-117772579-30","Promoter (<=1kb)",11,117772673,117773471,799,2,"217353","uc007mnq.1",627,"ENSMUSG00000025572","Tmc6","transmembrane channel-like gene family 6"
"60","chr12",115358968,115359555,588,"*","Merged-chr12-115359237-46","Exon (uc057kpk.1/uc057kpk.1, exon 97 of 1341)",12,115695720,115695794,75,2,"102465205","uc033ggj.1",336239,"ENSMUSG00000098336","Mir6388","microRNA 6388"
"61","chr14",40891533,40892414,882,"*","Merged-chr14-40891831-29","Promoter (<=1kb)",14,40815868,40892965,77098,2,"328381","uc007tce.1",551,"ENSMUSG00000037833","Sh2d4b","SH2 domain containing 4B"
"62","chr2",29246990,29247444,455,"*","Merged-chr2-29247185-15","Promoter (<=1kb)",2,29194726,29248099,53374,2,"171171","uc008izo.2",655,"ENSMUSG00000035513","Ntng2","netrin G2"
"63","chr4",44672439,44673114,676,"*","Merged-chr4-44672853-18","Intron (uc008srx.1/18507, intron 5 of 9)",4,44702800,44705110,2311,1,"70602","uc033ibu.1",-29686,"ENSMUSG00000103995","5730488B01Rik","RIKEN cDNA 5730488B01 gene"
"64","chr6",127305396,127305774,379,"*","Merged-chr6-127305584-9","Promoter (2-3kb)",6,127296186,127307967,11782,2,"232386","uc033ivc.1",2193,"ENSMUSG00000107153","Gm38404","predicted gene, 38404"
"65","chr11",63975175,63975766,592,"*","Merged-chr11-63975435-48","Intron (uc007jko.2/70383, intron 6 of 6)",11,63964226,63968040,3815,1,"78883","uc056ylo.1",10949,"ENSMUSG00000086359","9630013K17Rik","RIKEN cDNA 9630013K17 gene"
