"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr19",12004730,12004928,199,"*","Merged-chr19-12004828-1","Distal Intergenic",19,11977016,11994114,17099,1,"76303","uc008gtk.1",27714,"ENSMUSG00000024687","Osbp","oxysterol binding protein"
"2","chr12",112648158,112648361,204,"*","Merged-chr12-112648258-2","Promoter (3-4kb)",12,112644828,112649152,4325,1,"30954","uc007pew.2",3330,"ENSMUSG00000064326","Siva1","SIVA1, apoptosis-inducing factor"
"3","chr6",53286749,53288025,1277,"*","Merged-chr6-53287448-61","Promoter (<=1kb)",6,53287303,53391409,104107,1,"231991","uc009bzd.3",0,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"4","chr3",146122908,146123450,543,"*","Merged-chr3-146123164-55","Promoter (1-2kb)",3,146121791,146140646,18856,1,"171166","uc008rqx.1",1117,"ENSMUSG00000036853","Mcoln3","mucolipin 3"
"5","chr3",100436773,100437194,422,"*","Merged-chr3-100436966-50","Intron (uc008qqt.2/73806, intron 2 of 2)",3,100426405,100437754,11350,1,"73806","uc008qqt.2",10368,"ENSMUSG00000086923","4930406D18Rik","RIKEN cDNA 4930406D18 gene"
"6","chr11",109434335,109435025,691,"*","Merged-chr11-109434619-26","Exon (uc007mch.1/13929, exon 8 of 9)",11,109440078,109453359,13282,1,"100503496","uc007mck.2",-5053,NA,"Gm45916","predicted gene, 45916"
"7","chr4",53786028,53786409,382,"*","Merged-chr4-53786201-19","3' UTR",4,53779705,53786885,7181,1,"21350","uc008sxg.1",6323,"ENSMUSG00000028417","Tal2","T cell acute lymphocytic leukemia 2"
"8","chr4",137859986,137860262,277,"*","Merged-chr4-137860135-8","Promoter (1-2kb)",4,137862237,137937404,75168,1,"230857","uc008vjt.2",-1975,"ENSMUSG00000057530","Ece1","endothelin converting enzyme 1"
"9","chr10",68137386,68137791,406,"*","Merged-chr10-68137569-23","Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-760,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"10","chr10",80987947,80988443,497,"*","Merged-chr10-80988141-17","Intron (uc007gfm.1/14708, intron 2 of 3)",10,80948624,81001365,52742,2,"14708","uc007gfm.1",12922,"ENSMUSG00000048240","Gng7","guanine nucleotide binding protein (G protein), gamma 7"
