"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr17",73151413,73152154,742,"*","Merged-chr17-73151770-42","Intron (uc008dnh.3/225010, intron 1 of 5)",17,73107985,73243368,135384,1,"225010","uc012axa.2",43428,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"2","chr3",138840752,138840950,199,"*","Merged-chr3-138840850-1","Intron (uc008rnp.2/56224, intron 1 of 7)",3,138742208,138904433,162226,1,"56224","uc008rnq.2",98544,"ENSMUSG00000028152","Tspan5","tetraspanin 5"
"3","chr3",146122908,146123450,543,"*","Merged-chr3-146123164-55","Promoter (1-2kb)",3,146121791,146140646,18856,1,"171166","uc008rqx.1",1117,"ENSMUSG00000036853","Mcoln3","mucolipin 3"
"4","chr3",135698273,135698943,671,"*","Merged-chr3-135698656-22","Distal Intergenic",3,135612026,135691547,79522,2,"18033","uc008rly.1",-6726,"ENSMUSG00000028163","Nfkb1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
"5","chr19",7456902,7457936,1035,"*","Merged-chr19-7457353-46","Exon (uc008glb.2/20168, exon 3 of 9)",19,7425895,7483291,57397,2,"20168","uc008glb.2",25355,"ENSMUSG00000024758","Rtn3","reticulon 3"
"6","chr4",137859986,137860262,277,"*","Merged-chr4-137860135-8","Promoter (1-2kb)",4,137862237,137937404,75168,1,"230857","uc008vjt.2",-1975,"ENSMUSG00000057530","Ece1","endothelin converting enzyme 1"
"7","chr10",68137386,68137791,406,"*","Merged-chr10-68137569-23","Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-760,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"8","chr1",119636813,119637248,436,"*","Merged-chr1-119636990-21","Intron (uc007ciw.2/226352, intron 2 of 24)",1,119594824,119648617,53794,2,"226352","uc007cix.2",11369,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"9","chr12",110381232,110381834,603,"*","Merged-chr12-110381552-59","Distal Intergenic",12,110447179,110450997,3819,1,"26931","uc007pbj.2",-65345,"ENSMUSG00000017843","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma"
"10","chr13",5769675,5770071,397,"*","Merged-chr13-5769839-23","Distal Intergenic",13,5855509,5858092,2584,2,"71867","uc007pjv.1",88021,"ENSMUSG00000100625","1700016G22Rik","RIKEN cDNA 1700016G22 gene"
