"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr1",131021491,131021945,455,"*","Merged-chr1-131021711-12","Promoter (1-2kb)",1,131019845,131024970,5126,1,"16153","uc007cmu.2",1646,"ENSMUSG00000016529","Il10","interleukin 10"
"2","chr17",73151413,73152154,742,"*","Merged-chr17-73151770-42","Intron (uc008dnh.3/225010, intron 1 of 5)",17,73107985,73243368,135384,1,"225010","uc012axa.2",43428,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"3","chr2",114658957,114659289,333,"*","Merged-chr2-114659130-7","Promoter (4-5kb)",2,114642075,114654928,12854,2,"66632","uc008lqn.1",-4029,"ENSMUSG00000057147","Dph6","diphthamine biosynthesis 6"
"4","chr6",53286749,53288025,1277,"*","Merged-chr6-53287448-61","Promoter (<=1kb)",6,53287303,53391409,104107,1,"231991","uc009bzd.3",0,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"5","chr3",135698273,135698943,671,"*","Merged-chr3-135698656-22","Distal Intergenic",3,135612026,135691547,79522,2,"18033","uc008rly.1",-6726,"ENSMUSG00000028163","Nfkb1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
"6","chr3",100436773,100437194,422,"*","Merged-chr3-100436966-50","Intron (uc008qqt.2/73806, intron 2 of 2)",3,100426405,100437754,11350,1,"73806","uc008qqt.2",10368,"ENSMUSG00000086923","4930406D18Rik","RIKEN cDNA 4930406D18 gene"
"7","chr10",40712918,40713542,625,"*","Merged-chr10-40713251-44","Intron (uc007exd.1/327747, intron 1 of 4)",10,40683282,40811083,127802,1,"327747","uc007exd.1",29636,"ENSMUSG00000045555","Mettl24","methyltransferase like 24"
"8","chr12",85592909,85593428,520,"*","Merged-chr12-85593204-37","Distal Intergenic",12,85599105,85639878,40774,1,"81703","uc007ohb.1",-5677,"ENSMUSG00000034271","Jdp2","Jun dimerization protein 2"
"9","chr4",53786028,53786409,382,"*","Merged-chr4-53786201-19","3' UTR",4,53779705,53786885,7181,1,"21350","uc008sxg.1",6323,"ENSMUSG00000028417","Tal2","T cell acute lymphocytic leukemia 2"
"10","chr10",68137386,68137791,406,"*","Merged-chr10-68137569-23","Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-760,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"11","chr6",51280234,51280547,314,"*","Merged-chr6-51280406-9","Distal Intergenic",6,51269812,51269910,99,2,"387166","uc012elv.1",-10324,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"12","chr1",119636813,119637248,436,"*","Merged-chr1-119636990-21","Intron (uc007ciw.2/226352, intron 2 of 24)",1,119594824,119648617,53794,2,"226352","uc007cix.2",11369,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
