"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr17",73151413,73152154,742,"*","Merged-chr17-73151770-42","Intron (uc008dnh.3/225010, intron 1 of 5)",17,73107985,73243368,135384,1,"225010","uc012axa.2",43428,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"2","chr2",6547176,6547898,723,"*","Merged-chr2-6547586-22","Exon (uc008ign.3/14007, exon 6 of 6)",2,6539694,6592800,53107,2,"14007","uc008ign.3",44902,"ENSMUSG00000002107","Celf2","CUGBP, Elav-like family member 2"
"3","chr11",87801950,87802320,371,"*","Merged-chr11-87802102-29","Intron (uc011ycc.1/17523, intron 11 of 13)",11,87793784,87804412,10629,1,"17523","uc011ycc.1",8166,"ENSMUSG00000009350","Mpo","myeloperoxidase"
"4","chr2",114658957,114659289,333,"*","Merged-chr2-114659130-7","Promoter (4-5kb)",2,114642075,114654928,12854,2,"66632","uc008lqn.1",-4029,"ENSMUSG00000057147","Dph6","diphthamine biosynthesis 6"
"5","chr6",53286749,53288025,1277,"*","Merged-chr6-53287448-61","Promoter (<=1kb)",6,53287303,53391409,104107,1,"231991","uc009bzd.3",0,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"6","chr6",142823138,142823571,434,"*","Merged-chr6-142823375-40","3' UTR",6,142814231,142833494,19264,1,"665037","uc009epu.1",8907,"ENSMUSG00000072683","Gm7457","predicted gene 7457"
"7","chr11",109434335,109435025,691,"*","Merged-chr11-109434619-26","Exon (uc007mch.1/13929, exon 8 of 9)",11,109440078,109453359,13282,1,"100503496","uc007mck.2",-5053,NA,"Gm45916","predicted gene, 45916"
"8","chr10",40712918,40713542,625,"*","Merged-chr10-40713251-44","Intron (uc007exd.1/327747, intron 1 of 4)",10,40683282,40811083,127802,1,"327747","uc007exd.1",29636,"ENSMUSG00000045555","Mettl24","methyltransferase like 24"
"9","chr4",137859986,137860262,277,"*","Merged-chr4-137860135-8","Promoter (1-2kb)",4,137862237,137937404,75168,1,"230857","uc008vjt.2",-1975,"ENSMUSG00000057530","Ece1","endothelin converting enzyme 1"
"10","chr12",110381232,110381834,603,"*","Merged-chr12-110381552-59","Distal Intergenic",12,110447179,110450997,3819,1,"26931","uc007pbj.2",-65345,"ENSMUSG00000017843","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma"
"11","chr10",80989515,80989946,432,"*","Merged-chr10-80989711-24","Intron (uc007gfm.1/14708, intron 2 of 3)",10,80948624,81001365,52742,2,"14708","uc007gfm.1",11419,"ENSMUSG00000048240","Gng7","guanine nucleotide binding protein (G protein), gamma 7"
"12","chr4",63634164,63634362,199,"*","Merged-chr4-63634262-1","Promoter (<=1kb)",4,63634421,63639478,5058,1,"102632940","uc008thb.1",-59,"ENSMUSG00000086817","Gm11482","predicted gene 11482"
"13","chr3",65650400,65650830,431,"*","Merged-chr3-65650597-39","Distal Intergenic",3,65659288,65659426,139,1,"102465905","uc033hua.1",-8458,"ENSMUSG00000098944","Mir8120","microRNA 8120"
"14","chrX",101737145,101737881,737,"*","Merged-chrX-101737471-46","Promoter (2-3kb)",20,101731535,101734147,2613,2,"12766","uc009tye.2",-2998,"ENSMUSG00000050232","Cxcr3","chemokine (C-X-C motif) receptor 3"
"15","chr13",63253199,63253586,388,"*","Merged-chr13-63253382-4","Intron (uc007qxj.2/72061, intron 13 of 16)",13,63240029,63326096,86068,1,"72061","uc033gmh.1",13170,"ENSMUSG00000021458","2010111I01Rik","RIKEN cDNA 2010111I01 gene"
"16","chr7",110824113,110824568,456,"*","Merged-chr7-110824322-44","Intron (uc009jfp.1/67150, intron 4 of 5)",7,110816535,110837529,20995,2,"67150","uc009jfp.1",12961,"ENSMUSG00000030788","Rnf141","ring finger protein 141"
"17","chr8",4608774,4609157,384,"*","Merged-chr8-4608994-5","Promoter (4-5kb)",8,4613170,4630231,17062,1,"233987","uc009ktz.1",-4013,"ENSMUSG00000058748","Zfp958","zinc finger protein 958"
"18","chr5",113035104,113036285,1182,"*","Merged-chr5-113035514-85","Distal Intergenic",5,112960544,113015538,54995,2,"320129","uc008ytv.2",-19566,"ENSMUSG00000042249","Grk3","G protein-coupled receptor kinase 3"
"19","chr11",53810224,53810647,424,"*","Merged-chr11-53810428-22","Intron (uc007ixa.1/622459, intron 3 of 3)",11,53812961,53850110,37150,2,"622459","uc007ixb.1",39463,"ENSMUSG00000081769","Gm12216","predicted gene 12216"
