"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr8",119436961,119437356,396,"*","Merged-chr8-119437136-21","Promoter (<=1kb)",8,119437162,119446256,9095,1,"71839","uc009npp.1",0,"ENSMUSG00000074063","Osgin1","oxidative stress induced growth inhibitor 1"
"2","chr2",6547176,6547898,723,"*","Merged-chr2-6547586-22","Exon (uc008ign.3/14007, exon 6 of 6)",2,6539694,6592800,53107,2,"14007","uc008ign.3",44902,"ENSMUSG00000002107","Celf2","CUGBP, Elav-like family member 2"
"3","chr19",12004730,12004928,199,"*","Merged-chr19-12004828-1","Distal Intergenic",19,11977016,11994114,17099,1,"76303","uc008gtk.1",27714,"ENSMUSG00000024687","Osbp","oxysterol binding protein"
"4","chr6",53286749,53288025,1277,"*","Merged-chr6-53287448-61","Promoter (<=1kb)",6,53287303,53391409,104107,1,"231991","uc009bzd.3",0,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"5","chr11",109434335,109435025,691,"*","Merged-chr11-109434619-26","Exon (uc007mch.1/13929, exon 8 of 9)",11,109440078,109453359,13282,1,"100503496","uc007mck.2",-5053,NA,"Gm45916","predicted gene, 45916"
"6","chr10",40712918,40713542,625,"*","Merged-chr10-40713251-44","Intron (uc007exd.1/327747, intron 1 of 4)",10,40683282,40811083,127802,1,"327747","uc007exd.1",29636,"ENSMUSG00000045555","Mettl24","methyltransferase like 24"
"7","chr2",5003054,5003643,590,"*","Merged-chr2-5003396-19","Promoter (1-2kb)",2,4999021,5005111,6091,2,"70024","uc008ifj.1",1468,"ENSMUSG00000026669","Mcm10","minichromosome maintenance 10 replication initiation factor"
"8","chr17",12164570,12164768,199,"*","Merged-chr17-12164668-1","Intron (uc008akm.1/68262, intron 2 of 8)",17,12119284,12219640,100357,1,"68262","uc008akm.1",45286,"ENSMUSG00000023827","Agpat4","1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)"
"9","chr4",137859986,137860262,277,"*","Merged-chr4-137860135-8","Promoter (1-2kb)",4,137862237,137937404,75168,1,"230857","uc008vjt.2",-1975,"ENSMUSG00000057530","Ece1","endothelin converting enzyme 1"
"10","chr10",68137386,68137791,406,"*","Merged-chr10-68137569-23","Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-760,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
