"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr10",117803946,117804827,882,"*","Merged-chr10-117804433-75","Distal Intergenic",10,117777251,117792705,15455,2,"103468","uc007hdq.1",-11241,"ENSMUSG00000052798","Nup107","nucleoporin 107"
"2","chr19",12798540,12798815,276,"*","Merged-chr19-12798675-11","Promoter (<=1kb)",19,12798609,12833808,35200,1,"107321","uc008guq.1",0,"ENSMUSG00000024696","Lpxn","leupaxin"
"3","chr17",83847864,83848803,940,"*","Merged-chr17-83848354-36","Promoter (1-2kb)",17,83837173,83846790,9618,2,"107766","uc008dsl.1",-1074,"ENSMUSG00000000673","Haao","3-hydroxyanthranilate 3,4-dioxygenase"
"4","chr5",96200243,96200658,416,"*","Merged-chr5-96200420-10","Distal Intergenic",5,96210115,96239684,29570,1,"94061","uc008yfh.1",-9457,"ENSMUSG00000029486","Mrpl1","mitochondrial ribosomal protein L1"
"5","chr6",129608310,129608921,612,"*","Merged-chr6-129608600-43","Downstream (1-2kb)",6,129610323,129622769,12447,2,"27007","uc009egf.2",13848,"ENSMUSG00000030149","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"6","chr3",88664081,88664468,388,"*","Merged-chr3-88664296-18","Distal Intergenic",3,88651898,88653142,1245,2,"242093","uc008pwc.1",-10939,"ENSMUSG00000049741","Rxfp4","relaxin family peptide receptor 4"
"7","chr2",6309418,6309826,409,"*","Merged-chr2-6309619-42","Intron (uc008igj.1/320132, intron 4 of 6)",2,6322757,6443820,121064,1,"98910","uc008igk.1",-12931,"ENSMUSG00000039046","Usp6nl","USP6 N-terminal like"
"8","chr11",90258170,90258492,323,"*","Merged-chr11-90258330-4","Intron (uc007kwo.1/67468, intron 3 of 7)",11,90248805,90278573,29769,1,"67468","uc007kwp.1",9365,"ENSMUSG00000003948","Mmd","monocyte to macrophage differentiation-associated"
"9","chr7",4062680,4063432,753,"*","Merged-chr7-4063118-30","Promoter (<=1kb)",7,4007073,4063204,56132,2,"52855","uc009ews.2",0,"ENSMUSG00000055541","Lair1","leukocyte-associated Ig-like receptor 1"
"10","chr8",69938563,69939032,470,"*","Merged-chr8-69938793-24","Intron (uc009lyf.2/234366, intron 2 of 12)",8,69907069,69974383,67315,2,"234366","uc009lyf.2",35351,"ENSMUSG00000036180","Gatad2a","GATA zinc finger domain containing 2A"
"11","chr16",94660251,94660616,366,"*","Merged-chr16-94660460-20","Intron (uc008abg.2/13548, intron 3 of 11)",16,94668805,94679521,10717,1,"13548","uc008abi.1",-8189,"ENSMUSG00000022897","Dyrk1a","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a"
"12","chr5",93152667,93152865,199,"*","Merged-chr5-93152765-1","Promoter (4-5kb)",5,93148387,93157702,9316,1,"52398","uc008yeb.1",4280,"ENSMUSG00000058013","Sept11","septin 11"
"13","chr9",104269318,104269693,376,"*","Merged-chr9-104269530-16","Distal Intergenic",9,104151597,104262930,111334,2,"235567","uc012gzk.1",-6388,"ENSMUSG00000032560","Dnajc13","DnaJ heat shock protein family (Hsp40) member C13"
"14","chr5",105062089,105062823,735,"*","Merged-chr5-105062474-83","Distal Intergenic",5,105014153,105053561,39409,2,"76074","uc008ykv.1",-8528,"ENSMUSG00000034438","Gbp8","guanylate-binding protein 8"
"15","chr13",32868061,32868540,480,"*","Merged-chr13-32868285-30","Distal Intergenic",13,32842092,32851185,9094,2,"66222","uc007pzu.1",-16876,"ENSMUSG00000044734","Serpinb1a","serine (or cysteine) peptidase inhibitor, clade B, member 1a"
"16","chr11",51577518,51577993,476,"*","Merged-chr11-51577778-26","Intron (uc033fvk.1/237759, intron 27 of 28)",11,51584757,51592828,8072,1,"72947","uc007itw.1",-6764,"ENSMUSG00000020359","Phykpl","5-phosphohydroxy-L-lysine phospholyase"
"17","chr17",84061506,84062004,499,"*","Merged-chr17-84061758-18","Distal Intergenic",17,84078660,84089875,11216,1,"74473","uc029tkx.1",-16656,NA,"4933433H22Rik","RIKEN cDNA 4933433H22 gene"
"18","chr4",43970389,43970846,458,"*","Merged-chr4-43970605-19","Exon (uc008srf.1/384009, exon 4 of 5)",4,43983504,43985533,2030,1,"442829","uc008srg.1",-12658,"ENSMUSG00000070999","Ccin","calicin"
