"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr6",142823138,142823571,434,"*","Merged-chr6-142823375-40","3' UTR",6,142814231,142833494,19264,1,"665037","uc009epu.1",8907,"ENSMUSG00000072683","Gm7457","predicted gene 7457"
"2","chr1",74364269,74364658,390,"*","Merged-chr1-74364458-13","Promoter (1-2kb)",1,74362442,74369321,6880,1,"241112","uc011wna.1",1827,"ENSMUSG00000073650","Catip","ciliogenesis associated TTC17 interacting protein"
"3","chr3",27322562,27323056,495,"*","Merged-chr3-27322840-36","Intron (uc008otm.1/22035, intron 1 of 4)",3,27317077,27342232,25156,1,"22035","uc008otn.1",5485,"ENSMUSG00000039304","Tnfsf10","tumor necrosis factor (ligand) superfamily, member 10"
"4","chr8",95020452,95020960,509,"*","Merged-chr8-95020727-36","Promoter (2-3kb)",8,95017692,95045250,27559,1,"54672","uc009mxp.3",2760,"ENSMUSG00000060470","Adgrg3","adhesion G protein-coupled receptor G3"
"5","chr19",12798540,12798815,276,"*","Merged-chr19-12798675-11","Promoter (<=1kb)",19,12798609,12833808,35200,1,"107321","uc008guq.1",0,"ENSMUSG00000024696","Lpxn","leupaxin"
"6","chr12",85629636,85630093,458,"*","Merged-chr12-85629839-48","Intron (uc007ohb.1/81703, intron 2 of 3)",12,85600018,85639878,39861,1,"81703","uc029ruf.1",29618,"ENSMUSG00000034271","Jdp2","Jun dimerization protein 2"
"7","chr8",127552151,127552525,375,"*","Merged-chr8-127552360-8","Intron (uc009nzi.2/93742, intron 22 of 24)",8,127405375,127433144,27770,1,"93742","uc009nzn.1",146776,"ENSMUSG00000025812","Pard3","par-3 family cell polarity regulator"
"8","chr3",130691830,130692028,199,"*","Merged-chr3-130691928-1","Distal Intergenic",3,130695917,130709444,13528,2,"66357","uc008rjc.2",17416,"ENSMUSG00000041084","Ostc","oligosaccharyltransferase complex subunit (non-catalytic)"
"9","chr12",11300736,11301154,419,"*","Merged-chr12-11300955-23","Promoter (<=1kb)",12,11299887,11299944,58,1,"102465775","uc033gcs.1",849,"ENSMUSG00000098879","Mir7675","microRNA 7675"
"10","chr5",62574233,62574755,523,"*","Merged-chr5-62574565-45","Distal Intergenic",5,62602445,62612374,9930,2,"212285","uc008xlz.3",37619,"ENSMUSG00000037999","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"11","chr14",67951151,67951766,616,"*","Merged-chr14-67951518-44","Distal Intergenic",14,67815570,67933572,118003,2,"68813","uc007ulm.1",-17579,"ENSMUSG00000044447","Dock5","dedicator of cytokinesis 5"
"12","chr8",106642744,106643496,753,"*","Merged-chr8-106643215-49","Intron (uc009ngi.2/12550, intron 2 of 15)",8,106603350,106670247,66898,1,"12550","uc009ngi.2",39394,"ENSMUSG00000000303","Cdh1","cadherin 1"
"13","chr5",114135483,114135885,403,"*","Merged-chr5-114135675-30","Promoter (3-4kb)",5,114131993,114139321,7329,1,"22256","uc008yzh.1",3490,"ENSMUSG00000029591","Ung","uracil DNA glycosylase"
"14","chr7",142353801,142354512,712,"*","Merged-chr7-142354183-49","Intron (uc009kmt.1/320802, intron 2 of 3)",7,142326110,142372259,46150,2,"320802","uc009kmt.1",17747,"ENSMUSG00000045777","Ifitm10","interferon induced transmembrane protein 10"
"15","chr3",21910977,21911404,428,"*","Merged-chr3-21911228-38","Distal Intergenic",3,22076652,22216594,139943,1,"81004","uc008osw.1",-165248,"ENSMUSG00000027630","Tbl1xr1","transducin (beta)-like 1X-linked receptor 1"
