"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr11",97945930,97946324,395,"*","Merged-chr11-97946118-9","Intron (uc007lfc.2/72324, intron 7 of 13)",11,97923237,97986446,63210,2,"72324","uc007lfc.2",40122,"ENSMUSG00000017417","Plxdc1","plexin domain containing 1"
"2","chr3",152149431,152149811,381,"*","Merged-chr3-152149620-22","Intron (uc008rsp.1/54120, intron 1 of 5)",3,152093841,152165900,72060,2,"54120","uc008rsp.1",16089,"ENSMUSG00000039131","Gipc2","GIPC PDZ domain containing family, member 2"
"3","chr13",33001307,33001757,451,"*","Merged-chr13-33001523-50","Promoter (2-3kb)",13,33004541,33017955,13415,1,"20723","uc007pzz.1",-2784,"ENSMUSG00000045827","Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9"
"4","chr4",7751188,7751697,510,"*","Merged-chr4-7751417-13","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",190500,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"5","chr2",32714895,32715475,581,"*","Merged-chr2-32715137-51","Promoter (1-2kb)",2,32712900,32712972,73,2,"100628606","uc029twr.1",-1923,"ENSMUSG00000105841","Mir3960","microRNA 3960"
"6","chr11",70622257,70622712,456,"*","Merged-chr11-70622499-26","Promoter (3-4kb)",11,70614883,70619194,4312,2,"11448","uc007jvo.1",-3063,"ENSMUSG00000014609","Chrne","cholinergic receptor, nicotinic, epsilon polypeptide"
"7","chr5",107524316,107524950,635,"*","Merged-chr5-107524666-44","Intron (uc008ymj.2/76421, intron 1 of 5)",5,107534711,107548377,13667,1,"76421","uc008ymk.1",-9761,"ENSMUSG00000089798","1700028K03Rik","RIKEN cDNA 1700028K03 gene"
"8","chr1",121240984,121241884,901,"*","Merged-chr1-121241343-38","Distal Intergenic",1,121304353,121312325,7973,2,"72999","uc011wqv.1",70441,"ENSMUSG00000003721","Insig2","insulin induced gene 2"
"9","chr2",29768937,29769278,342,"*","Merged-chr2-29769115-16","Intron (uc008izy.2/227682, intron 6 of 6)",2,29761528,29764089,2562,1,"433416","uc012btg.1",7409,"ENSMUSG00000075425","Gm13547","predicted gene 13547"
"10","chr1",74364269,74364658,390,"*","Merged-chr1-74364458-13","Promoter (1-2kb)",1,74362442,74369321,6880,1,"241112","uc011wna.1",1827,"ENSMUSG00000073650","Catip","ciliogenesis associated TTC17 interacting protein"
