"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",128980970,128981575,606,"*","Merged-chr4-128981305-55","Distal Intergenic",4,128993224,129008723,15500,1,"11637","uc008uvt.2",-11649,"ENSMUSG00000028792","Ak2","adenylate kinase 2"
"2","chr6",108170118,108170573,456,"*","Merged-chr6-108170388-8","Intron (uc009ddf.2/58911, intron 3 of 8)",6,108107021,108185583,78563,2,"58911","uc009ddf.2",15010,"ENSMUSG00000030101","Sumf1","sulfatase modifying factor 1"
"3","chr6",129817583,129818091,509,"*","Merged-chr6-129817846-22","Distal Intergenic",6,129766647,129775849,9203,2,"232415","uc009egs.1",-41734,"ENSMUSG00000071158","Gm156","predicted gene 156"
"4","chr4",7751188,7751697,510,"*","Merged-chr4-7751417-13","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",190500,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"5","chr1",164079116,164079621,506,"*","Merged-chr1-164079439-12","Intron (uc007dhy.2/20343, intron 8 of 8)",1,164063053,164080785,17733,1,"20343","uc011wuw.1",16063,"ENSMUSG00000026581","Sell","selectin, lymphocyte"
"6","chr11",70622257,70622712,456,"*","Merged-chr11-70622499-26","Promoter (3-4kb)",11,70614883,70619194,4312,2,"11448","uc007jvo.1",-3063,"ENSMUSG00000014609","Chrne","cholinergic receptor, nicotinic, epsilon polypeptide"
"7","chr5",107524316,107524950,635,"*","Merged-chr5-107524666-44","Intron (uc008ymj.2/76421, intron 1 of 5)",5,107534711,107548377,13667,1,"76421","uc008ymk.1",-9761,"ENSMUSG00000089798","1700028K03Rik","RIKEN cDNA 1700028K03 gene"
"8","chr1",74364269,74364658,390,"*","Merged-chr1-74364458-13","Promoter (1-2kb)",1,74362442,74369321,6880,1,"241112","uc011wna.1",1827,"ENSMUSG00000073650","Catip","ciliogenesis associated TTC17 interacting protein"
"9","chr10",117803946,117804827,882,"*","Merged-chr10-117804433-75","Distal Intergenic",10,117777251,117792705,15455,2,"103468","uc007hdq.1",-11241,"ENSMUSG00000052798","Nup107","nucleoporin 107"
"10","chr7",4098872,4099180,309,"*","Merged-chr7-4099020-5","Promoter (2-3kb)",7,4074125,4102056,27932,2,"77323","uc012ewo.1",2876,"ENSMUSG00000086155","9430041J12Rik","RIKEN cDNA 9430041J12 gene"
"11","chr5",97001501,97001944,444,"*","Merged-chr5-97001719-9","Promoter (3-4kb)",5,96997689,97091048,93360,1,"140780","uc008yfp.1",3812,"ENSMUSG00000034663","Bmp2k","BMP2 inducible kinase"
"12","chr3",60320256,60320727,472,"*","Merged-chr3-60320504-44","Distal Intergenic",3,60472830,60629750,156921,1,"56758","uc008pjb.3",-152103,"ENSMUSG00000027763","Mbnl1","muscleblind like splicing factor 1"
"13","chr8",127552151,127552525,375,"*","Merged-chr8-127552360-8","Intron (uc009nzi.2/93742, intron 22 of 24)",8,127405375,127433144,27770,1,"93742","uc009nzn.1",146776,"ENSMUSG00000025812","Pard3","par-3 family cell polarity regulator"
"14","chr8",34654768,34655097,330,"*","Merged-chr8-34654936-23","Distal Intergenic",8,34589420,34640316,50897,2,"330734","uc029wsg.1",-14452,"ENSMUSG00000109819","B930018H19Rik","RIKEN cDNA B930018H19 gene"
"15","chr17",83847864,83848803,940,"*","Merged-chr17-83848354-36","Promoter (1-2kb)",17,83837173,83846790,9618,2,"107766","uc008dsl.1",-1074,"ENSMUSG00000000673","Haao","3-hydroxyanthranilate 3,4-dioxygenase"
"16","chr5",141045045,141045368,324,"*","Merged-chr5-141045198-6","Distal Intergenic",5,140872999,141000596,127598,2,"108723","uc009aik.2",-44449,"ENSMUSG00000036526","Card11","caspase recruitment domain family, member 11"
"17","chr5",96200243,96200658,416,"*","Merged-chr5-96200420-10","Distal Intergenic",5,96210115,96239684,29570,1,"94061","uc008yfh.1",-9457,"ENSMUSG00000029486","Mrpl1","mitochondrial ribosomal protein L1"
"18","chr6",129608310,129608921,612,"*","Merged-chr6-129608600-43","Downstream (1-2kb)",6,129610323,129622769,12447,2,"27007","uc009egf.2",13848,"ENSMUSG00000030149","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"19","chr3",88664081,88664468,388,"*","Merged-chr3-88664296-18","Distal Intergenic",3,88651898,88653142,1245,2,"242093","uc008pwc.1",-10939,"ENSMUSG00000049741","Rxfp4","relaxin family peptide receptor 4"
"20","chr2",6309418,6309826,409,"*","Merged-chr2-6309619-42","Intron (uc008igj.1/320132, intron 4 of 6)",2,6322757,6443820,121064,1,"98910","uc008igk.1",-12931,"ENSMUSG00000039046","Usp6nl","USP6 N-terminal like"
"21","chr7",72314314,72314915,602,"*","Merged-chr7-72314558-78","Distal Intergenic",7,72255339,72306595,51257,2,"244049","uc009hnq.1",-7719,"ENSMUSG00000032776","Mctp2","multiple C2 domains, transmembrane 2"
"22","chr8",107505166,107505728,563,"*","Merged-chr8-107505522-28","Intron (uc009nht.1/66894, intron 5 of 6)",8,107483332,107546152,62821,1,"66894","uc009nhw.2",21834,"ENSMUSG00000031930","Wwp2","WW domain containing E3 ubiquitin protein ligase 2"
"23","chr11",57951250,57952407,1158,"*","Merged-chr11-57951726-64","Distal Intergenic",11,58009064,58062034,52971,1,"73158","uc007jah.3",-56657,"ENSMUSG00000037331","Larp1","La ribonucleoprotein domain family, member 1"
"24","chr10",117969872,117970187,316,"*","Merged-chr10-117970017-9","Distal Intergenic",10,117925459,117948307,22849,1,"71067","uc029rfv.1",44413,"ENSMUSG00000112500","4933411E08Rik","RIKEN cDNA 4933411E08 gene"
"25","chr6",140722089,140723175,1087,"*","Merged-chr6-140722560-90","Distal Intergenic",6,140626885,140655481,28597,1,"11569","uc057byq.1",95204,"ENSMUSG00000030232","Aebp2","AE binding protein 2"
"26","chr12",117579123,117579589,467,"*","Merged-chr12-117579368-17","Intron (uc007pib.2/217944, intron 5 of 27)",12,117533939,117658403,124465,1,"217944","uc007pic.1",45184,"ENSMUSG00000041992","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5"
"27","chr5",62574233,62574755,523,"*","Merged-chr5-62574565-45","Distal Intergenic",5,62602445,62612374,9930,2,"212285","uc008xlz.3",37619,"ENSMUSG00000037999","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"28","chr4",11683976,11684571,596,"*","Merged-chr4-11684265-15","Distal Intergenic",4,11704447,11714993,10547,1,"14579","uc008rzv.2",-19876,"ENSMUSG00000028214","Gem","GTP binding protein (gene overexpressed in skeletal muscle)"
"29","chr8",106642744,106643496,753,"*","Merged-chr8-106643215-49","Intron (uc009ngi.2/12550, intron 2 of 15)",8,106603350,106670247,66898,1,"12550","uc009ngi.2",39394,"ENSMUSG00000000303","Cdh1","cadherin 1"
"30","chr5",114135483,114135885,403,"*","Merged-chr5-114135675-30","Promoter (3-4kb)",5,114131993,114139321,7329,1,"22256","uc008yzh.1",3490,"ENSMUSG00000029591","Ung","uracil DNA glycosylase"
"31","chr7",142353801,142354512,712,"*","Merged-chr7-142354183-49","Intron (uc009kmt.1/320802, intron 2 of 3)",7,142326110,142372259,46150,2,"320802","uc009kmt.1",17747,"ENSMUSG00000045777","Ifitm10","interferon induced transmembrane protein 10"
"32","chr11",87751503,87751999,497,"*","Merged-chr11-87751770-19","Promoter (4-5kb)",11,87756864,87756927,64,1,"387160","uc011yca.1",-4865,"ENSMUSG00000105196","Mir142","microRNA 142"
