"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",128980970,128981575,606,"*","Merged-chr4-128981305-55","Distal Intergenic",4,128993224,129008723,15500,1,"11637","uc008uvt.2",-11649,"ENSMUSG00000028792","Ak2","adenylate kinase 2"
"2","chr6",108170118,108170573,456,"*","Merged-chr6-108170388-8","Intron (uc009ddf.2/58911, intron 3 of 8)",6,108107021,108185583,78563,2,"58911","uc009ddf.2",15010,"ENSMUSG00000030101","Sumf1","sulfatase modifying factor 1"
"3","chr6",142823138,142823571,434,"*","Merged-chr6-142823375-40","3' UTR",6,142814231,142833494,19264,1,"665037","uc009epu.1",8907,"ENSMUSG00000072683","Gm7457","predicted gene 7457"
"4","chr4",7751188,7751697,510,"*","Merged-chr4-7751417-13","Distal Intergenic",4,7560688,7573801,13114,1,"71510","uc029upo.1",190500,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"5","chr1",164079116,164079621,506,"*","Merged-chr1-164079439-12","Intron (uc007dhy.2/20343, intron 8 of 8)",1,164063053,164080785,17733,1,"20343","uc011wuw.1",16063,"ENSMUSG00000026581","Sell","selectin, lymphocyte"
"6","chr5",107524316,107524950,635,"*","Merged-chr5-107524666-44","Intron (uc008ymj.2/76421, intron 1 of 5)",5,107534711,107548377,13667,1,"76421","uc008ymk.1",-9761,"ENSMUSG00000089798","1700028K03Rik","RIKEN cDNA 1700028K03 gene"
"7","chr1",74364269,74364658,390,"*","Merged-chr1-74364458-13","Promoter (1-2kb)",1,74362442,74369321,6880,1,"241112","uc011wna.1",1827,"ENSMUSG00000073650","Catip","ciliogenesis associated TTC17 interacting protein"
"8","chr15",84896244,84896819,576,"*","Merged-chr15-84896641-45","Distal Intergenic",15,84923428,84942963,19536,1,"18141","uc007xcq.1",-26609,"ENSMUSG00000016619","Nup50","nucleoporin 50"
"9","chr7",4098872,4099180,309,"*","Merged-chr7-4099020-5","Promoter (2-3kb)",7,4074125,4102056,27932,2,"77323","uc012ewo.1",2876,"ENSMUSG00000086155","9430041J12Rik","RIKEN cDNA 9430041J12 gene"
"10","chr9",56273591,56274010,420,"*","Merged-chr9-56273762-19","Intron (uc009psz.3/244895, intron 3 of 6)",9,56144087,56161070,16984,2,"56434","uc009psy.2",-112521,"ENSMUSG00000032324","Tspan3","tetraspanin 3"
"11","chr5",137305470,137305778,309,"*","Merged-chr5-137305628-4","Promoter (1-2kb)",5,137295704,137307674,11971,2,"83701","uc009acb.2",1896,"ENSMUSG00000037364","Srrt","serrate RNA effector molecule homolog (Arabidopsis)"
"12","chr3",37605711,37606231,521,"*","Merged-chr3-37605967-27","Promoter (3-4kb)",3,37609891,37615276,5386,1,"75947","uc056zru.1",-3660,"ENSMUSG00000085677","4930594O21Rik","RIKEN cDNA 4930594O21 gene"
"13","chr12",79832676,79832946,271,"*","Merged-chr12-79832817-8","Distal Intergenic",12,79917019,79924733,7715,2,"77290","uc007oak.1",91787,"ENSMUSG00000112765","9430078K24Rik","RIKEN cDNA 9430078K24 gene"
"14","chr19",43809279,43809705,427,"*","Merged-chr19-43809499-23","Intron (uc008how.1/12780, intron 11 of 31)",19,43782308,43838218,55911,1,"12780","uc008how.1",26971,"ENSMUSG00000025194","Abcc2","ATP-binding cassette, sub-family C (CFTR/MRP), member 2"
"15","chr3",115692329,115692785,457,"*","Merged-chr3-115692552-34","Distal Intergenic",3,115710433,115715055,4623,2,"13609","uc008rbo.2",22270,"ENSMUSG00000045092","S1pr1","sphingosine-1-phosphate receptor 1"
"16","chr8",34654768,34655097,330,"*","Merged-chr8-34654936-23","Distal Intergenic",8,34589420,34640316,50897,2,"330734","uc029wsg.1",-14452,"ENSMUSG00000109819","B930018H19Rik","RIKEN cDNA B930018H19 gene"
"17","chr4",21936323,21936977,655,"*","Merged-chr4-21936632-21","Promoter (4-5kb)",4,21931326,22001461,70136,1,"76132","uc008sdn.2",4997,"ENSMUSG00000028246","Faxc","failed axon connections homolog"
"18","chr5",141045045,141045368,324,"*","Merged-chr5-141045198-6","Distal Intergenic",5,140872999,141000596,127598,2,"108723","uc009aik.2",-44449,"ENSMUSG00000036526","Card11","caspase recruitment domain family, member 11"
"19","chr5",96200243,96200658,416,"*","Merged-chr5-96200420-10","Distal Intergenic",5,96210115,96239684,29570,1,"94061","uc008yfh.1",-9457,"ENSMUSG00000029486","Mrpl1","mitochondrial ribosomal protein L1"
"20","chr11",117326929,117327971,1043,"*","Merged-chr11-117327383-50","Promoter (3-4kb)",11,117331715,117362325,30611,1,"53860","uc007mnf.2",-3744,"ENSMUSG00000059248","Sept9","septin 9"
"21","chr6",129608310,129608921,612,"*","Merged-chr6-129608600-43","Downstream (1-2kb)",6,129610323,129622769,12447,2,"27007","uc009egf.2",13848,"ENSMUSG00000030149","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"22","chr3",88664081,88664468,388,"*","Merged-chr3-88664296-18","Distal Intergenic",3,88651898,88653142,1245,2,"242093","uc008pwc.1",-10939,"ENSMUSG00000049741","Rxfp4","relaxin family peptide receptor 4"
"23","chr8",107505166,107505728,563,"*","Merged-chr8-107505522-28","Intron (uc009nht.1/66894, intron 5 of 6)",8,107483332,107546152,62821,1,"66894","uc009nhw.2",21834,"ENSMUSG00000031930","Wwp2","WW domain containing E3 ubiquitin protein ligase 2"
"24","chr12",11300736,11301154,419,"*","Merged-chr12-11300955-23","Promoter (<=1kb)",12,11299887,11299944,58,1,"102465775","uc033gcs.1",849,"ENSMUSG00000098879","Mir7675","microRNA 7675"
"25","chr11",57951250,57952407,1158,"*","Merged-chr11-57951726-64","Distal Intergenic",11,58009064,58062034,52971,1,"73158","uc007jah.3",-56657,"ENSMUSG00000037331","Larp1","La ribonucleoprotein domain family, member 1"
"26","chr6",140722089,140723175,1087,"*","Merged-chr6-140722560-90","Distal Intergenic",6,140626885,140655481,28597,1,"11569","uc057byq.1",95204,"ENSMUSG00000030232","Aebp2","AE binding protein 2"
"27","chr7",4062680,4063432,753,"*","Merged-chr7-4063118-30","Promoter (<=1kb)",7,4007073,4063204,56132,2,"52855","uc009ews.2",0,"ENSMUSG00000055541","Lair1","leukocyte-associated Ig-like receptor 1"
"28","chr12",117579123,117579589,467,"*","Merged-chr12-117579368-17","Intron (uc007pib.2/217944, intron 5 of 27)",12,117533939,117658403,124465,1,"217944","uc007pic.1",45184,"ENSMUSG00000041992","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5"
"29","chr5",62574233,62574755,523,"*","Merged-chr5-62574565-45","Distal Intergenic",5,62602445,62612374,9930,2,"212285","uc008xlz.3",37619,"ENSMUSG00000037999","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"30","chr4",11683976,11684571,596,"*","Merged-chr4-11684265-15","Distal Intergenic",4,11704447,11714993,10547,1,"14579","uc008rzv.2",-19876,"ENSMUSG00000028214","Gem","GTP binding protein (gene overexpressed in skeletal muscle)"
"31","chr14",67951151,67951766,616,"*","Merged-chr14-67951518-44","Distal Intergenic",14,67815570,67933572,118003,2,"68813","uc007ulm.1",-17579,"ENSMUSG00000044447","Dock5","dedicator of cytokinesis 5"
"32","chr8",106642744,106643496,753,"*","Merged-chr8-106643215-49","Intron (uc009ngi.2/12550, intron 2 of 15)",8,106603350,106670247,66898,1,"12550","uc009ngi.2",39394,"ENSMUSG00000000303","Cdh1","cadherin 1"
