"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr5",113826600,113826972,373,"*","Merged-chr5-113826814-9","Promoter (3-4kb)",5,113817798,113830501,12704,2,"20345","uc008yys.2",3529,"ENSMUSG00000048163","Selplg","selectin, platelet (p-selectin) ligand"
"2","chr7",4098872,4099180,309,"*","Merged-chr7-4099020-5","Promoter (2-3kb)",7,4074125,4102056,27932,2,"77323","uc012ewo.1",2876,"ENSMUSG00000086155","9430041J12Rik","RIKEN cDNA 9430041J12 gene"
"3","chr5",97001501,97001944,444,"*","Merged-chr5-97001719-9","Promoter (3-4kb)",5,96997689,97091048,93360,1,"140780","uc008yfp.1",3812,"ENSMUSG00000034663","Bmp2k","BMP2 inducible kinase"
"4","chr19",12798540,12798815,276,"*","Merged-chr19-12798675-11","Promoter (<=1kb)",19,12798609,12833808,35200,1,"107321","uc008guq.1",0,"ENSMUSG00000024696","Lpxn","leupaxin"
"5","chr19",43809279,43809705,427,"*","Merged-chr19-43809499-23","Intron (uc008how.1/12780, intron 11 of 31)",19,43782308,43838218,55911,1,"12780","uc008how.1",26971,"ENSMUSG00000025194","Abcc2","ATP-binding cassette, sub-family C (CFTR/MRP), member 2"
"6","chr7",110203441,110204181,741,"*","Merged-chr7-110203728-41","Distal Intergenic",7,110221703,110265079,43377,1,"20947","uc009jez.2",-17522,"ENSMUSG00000031015","Swap70","SWA-70 protein"
"7","chr4",101298249,101298869,621,"*","Merged-chr4-101298593-40","Distal Intergenic",4,101151974,101265282,113309,2,"16451","uc008tvk.1",-32967,"ENSMUSG00000028530","Jak1","Janus kinase 1"
"8","chr18",65695253,65695782,530,"*","Merged-chr18-65695559-29","Promoter (2-3kb)",18,65698268,65751537,53270,1,"319888","uc008ffg.1",-2486,"ENSMUSG00000046610","Oacyl","O-acyltransferase like"
"9","chr7",28820908,28821423,516,"*","Merged-chr7-28821132-69","Promoter (3-4kb)",7,28825338,28832239,6902,1,"51798","uc009gab.1",-3915,"ENSMUSG00000053898","Ech1","enoyl coenzyme A hydratase 1, peroxisomal"
"10","chr11",85564125,85564474,350,"*","Merged-chr11-85564330-12","Intron (uc007krp.2/192197, intron 20 of 23)",11,85640704,85826058,185355,1,"192197","uc007kru.2",-76230,"ENSMUSG00000059439","Bcas3","breast carcinoma amplified sequence 3"
"11","chr10",21204433,21205010,578,"*","Merged-chr10-21204743-52","Distal Intergenic",10,21186944,21188617,1674,1,"102636600","uc007eok.1",17489,"ENSMUSG00000111005","Gm33619","predicted gene, 33619"
"12","chr11",68442309,68443115,807,"*","Merged-chr11-68442579-25","Intron (uc007jnn.1/320207, intron 1 of 3)",11,68432125,68497846,65722,1,"320207","uc007jno.1",10184,"ENSMUSG00000020901","Pik3r5","phosphoinositide-3-kinase regulatory subunit 5"
"13","chr14",121102626,121102981,356,"*","Merged-chr14-121102815-35","Intron (uc007vaa.1/223254, intron 2 of 26)",14,121035574,121283726,248153,1,"223254","uc007vaa.1",67052,"ENSMUSG00000025555","Farp1","FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)"
"14","chr16",55735497,55735918,422,"*","Merged-chr16-55735684-24","Distal Intergenic",16,55811377,55822138,10762,2,"80859","uc007zlm.2",86220,"ENSMUSG00000035356","Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta"
"15","chr10",8370010,8370345,336,"*","Merged-chr10-8370203-10","Intron (uc007eit.1/338362, intron 2 of 7)",10,8204753,8302242,97490,2,"338362","uc011xaa.1",-67768,"ENSMUSG00000047712","Ust","uronyl-2-sulfotransferase"
"16","chr14",122063546,122064242,697,"*","Merged-chr14-122063804-67","Distal Intergenic",14,122034674,122038422,3749,1,"223262","uc007var.1",28872,"ENSMUSG00000071229","Timm8a2","translocase of inner mitochondrial membrane 8A2"
"17","chr17",71680848,71681287,440,"*","Merged-chr17-71681067-13","Intron (uc008dmt.1/320159, intron 1 of 19)",17,71686701,71729669,42969,1,"320159","uc008dmu.1",-5414,"ENSMUSG00000045761","Togaram2","TOG array regulator of axonemal microtubules 2"
"18","chr17",28590816,28591127,312,"*","Merged-chr17-28590948-24","Intron (uc008brh.1/20815, intron 11 of 11)",17,28575719,28583593,7875,1,"328789","uc008brg.2",15097,"ENSMUSG00000062252","Lhfpl5","lipoma HMGIC fusion partner-like 5"
"19","chr8",80742862,80743244,383,"*","Merged-chr8-80743048-17","Promoter (3-4kb)",8,80705447,80739459,34013,2,"93762","uc012ggn.1",-3403,"ENSMUSG00000031715","Smarca5","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
"20","chr10",60038275,60038653,379,"*","Merged-chr10-60038472-15","Intron (uc007feh.2/69090, intron 5 of 10)",10,60007727,60013774,6048,1,"69090","uc007fej.2",30548,"ENSMUSG00000044475","Ascc1","activating signal cointegrator 1 complex subunit 1"
"21","chr17",44463602,44464118,517,"*","Merged-chr17-44463845-28","Distal Intergenic",17,44237106,44251719,14614,1,"224796","uc008cpx.1",226496,"ENSMUSG00000023959","Clic5","chloride intracellular channel 5"
"22","chr2",153651228,153651643,416,"*","Merged-chr2-153651465-6","Promoter (1-2kb)",2,153649449,153687730,38282,1,"13436","uc008nij.3",1779,"ENSMUSG00000027478","Dnmt3b","DNA methyltransferase 3B"
