Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	114	0.1311815027622368	0.19013103788847854	0.05894953512624174	0.7397838899088861	0.7137539497203853	-0.0260299401885008	0.03291959493774094	-0.23197920028831837	0.8165541689406457
MA0496.2.MAFK	86	0.045393431188389385	0.09156392783067217	0.04617049664228279	0.8019672452920216	0.7073322517061057	-0.09463499358591587	-0.048464496943633084	-0.7596292741169465	0.44747621556416795
MA0482.1.Gata4	70	-0.39149888967220814	-0.20004748266977898	0.19145140700242916	0.6449252964370787	0.8049407373920705	0.16001544095499176	0.3514668479574209	1.8333074876646227	0.0667568565040714
MA0659.1.MAFG	38	-0.06472147636281401	0.02696403810054769	0.0916855144633617	0.6636519639742543	0.4249332671030784	-0.23871869687117592	-0.1470331824078142	-1.3986948821497271	0.16190449960009978
MA0002.2.RUNX1	468	0.16866569521819325	0.1379314256681871	-0.030734269550006132	0.7276885569893156	0.805886728472357	0.07819817148304142	0.04746390193303529	-0.1376818445957659	0.8904918686479663
MA0741.1.KLF16	382	0.08277765488437776	0.07644516560966838	-0.006332489274709377	0.7601990013475219	0.6655364587365595	-0.09466254261096241	-0.10099503188567178	-1.1002086183065405	0.27124123641753173
MA0501.1.MAF::NFE2	102	-0.02788453630143893	-0.046639477666914286	-0.018754941365475356	0.7364445371705247	0.6405309240541278	-0.0959136131163969	-0.11466855448187226	-1.1888602827853798	0.23449465145058168
MA0731.1.BCL6B	30	0.18055237255181944	0.2846204021724501	0.10406802962063066	0.728998768611107	0.8940793068243261	0.1650805382132191	0.26914856783384977	1.2996006466770806	0.19373787793659436
MA0140.2.GATA1::TAL1	42	-0.059049606285400666	-0.08610365107737984	-0.027054044791979176	0.5936511116415715	0.7547662031068009	0.1611150914652294	0.13406104667325022	0.42376682134407395	0.6717358773162112
MA0463.1.Bcl6	54	0.15348411434296524	0.27002448411232405	0.1165403697693588	0.7107160244720983	0.7337896167713962	0.02307359229929795	0.13961396206865676	0.45976889681874	0.6456821106927078
MA0591.1.Bach1::Mafk	122	0.14262254632867308	0.14097708444841484	-0.0016454618802582421	0.7435040744869764	0.6061917872816196	-0.13731228720535682	-0.13895774908561506	-1.3463381759414992	0.1781934793567298
MA1107.1.KLF9	458	-0.32432516348857454	-0.24143018830566954	0.082894975182905	0.6589965962068994	0.645215385357763	-0.013781210849136416	0.06911376433376859	0.002684057757455729	0.997858434326389
MA1104.1.GATA6	64	-0.006099742315939979	0.16676976689792006	0.17286950921386005	0.6797968138487857	0.8439259863617286	0.1641291725129429	0.3369986817268029	1.7395037871714354	0.08194618665286812
MA0036.3.GATA2	72	-0.305800414772451	-0.040321223641096714	0.2654791911313543	0.6973824688511723	0.77359325976433	0.07621079091315774	0.34168998204451206	1.769919620312384	0.07674053183884742
MA0766.1.GATA5	58	-0.3980757940964097	-0.3533218785589032	0.04475391553750652	0.6497091976184922	0.8228921472136114	0.17318294959511915	0.21793686513262567	0.9675718915909162	0.33325822086572376
