#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR1504--MA0684.1.RUNX3	chr12	25784513	25784522	+	0.000	0.000	Merged-chr12-25784585-45
NR3036--MA0002.2.RUNX1	chr16	57231581	57231591	-	0.000	0.000	Merged-chr16-57231478-49
NR1312--MA0511.2.RUNX2	chr11	79130083	79130091	+	0.000	0.000	Merged-chr11-79129992-68
NR3165--MA0684.1.RUNX3	chr16	95994778	95994787	-	0.000	0.000	Merged-chr16-95994791-31
NR73--MA0511.2.RUNX2	chr1	40465641	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR3288--MA0002.2.RUNX1	chr17	35764253	35764263	-	0.000	0.000	Merged-chr17-35764114-33
NR7746--MA0511.2.RUNX2	chr9	114787861	114787869	-	0.000	0.000	Merged-chr9-114787935-34
NR3559--MA0002.2.RUNX1	chr18	35959350	35959360	+	0.000	0.000	Merged-chr18-35959264-54
NR3244--MA0511.2.RUNX2	chr17	29304535	29304543	+	0.000	0.000	Merged-chr17-29304449-24
NR3515--MA0511.2.RUNX2	chr18	12643081	12643089	+	0.000	0.000	Merged-chr18-12643158-2
NR5967--MA0002.2.RUNX1	chr5	136116712	136116722	+	0.000	0.000	Merged-chr5-136116698-58
NR4571--MA0002.2.RUNX1	chr2	180080868	180080878	+	0.000	0.000	Merged-chr2-180080885-21
NR2119--MA0684.1.RUNX3	chr13	101867007	101867016	-	0.000	0.000	Merged-chr13-101867000-14
NR5701--MA0684.1.RUNX3	chr5	66140177	66140186	+	0.000	0.000	Merged-chr5-66140136-28
NR5348--MA0002.2.RUNX1	chr4	117478350	117478360	-	0.000	0.000	Merged-chr4-117478210-39
NR3668--MA0002.2.RUNX1	chr18	67255612	67255622	+	0.000	0.000	Merged-chr18-67255745-40
NR3082--MA0511.2.RUNX2	chr16	78546726	78546734	+	0.000	0.000	Merged-chr16-78546881-68
NR6015--MA0511.2.RUNX2	chr5	147366680	147366688	-	0.000	0.000	Merged-chr5-147366476-45
NR5477--MA0684.1.RUNX3	chr4	145099991	145100000	+	0.000	0.000	Merged-chr4-145100023-41
NR2543--MA0002.2.RUNX1	chr14	121422875	121422885	+	0.000	0.000	Merged-chr14-121422910-45
NR1739--MA0511.2.RUNX2	chr12	108646411	108646419	+	0.000	0.000	Merged-chr12-108646363-75
NR3797--MA0684.1.RUNX3	chr19	5818117	5818126	+	0.000	0.000	Merged-chr19-5818156-38
NR3525--MA0002.2.RUNX1	chr18	14717391	14717401	-	0.000	0.000	Merged-chr18-14717418-17
NR3049--MA0002.2.RUNX1	chr16	58718949	58718959	+	0.000	0.000	Merged-chr16-58718786-22
NR6631--MA0002.2.RUNX1	chr7	48795271	48795281	+	0.000	0.000	Merged-chr7-48795353-37
NR1369--MA0002.2.RUNX1	chr11	97434943	97434953	+	0.000	0.000	Merged-chr11-97435107-48
NR2943--MA0684.1.RUNX3	chr16	29977826	29977835	-	0.000	0.000	Merged-chr16-29977874-22
NR7342--MA0002.2.RUNX1	chr8	124509391	124509401	+	0.000	0.000	Merged-chr8-124509346-29
NR2400--MA0002.2.RUNX1	chr14	68035462	68035472	-	0.000	0.000	Merged-chr14-68035283-72
NR3654--MA0684.1.RUNX3	chr18	65479538	65479547	+	0.000	0.000	Merged-chr18-65479334-47
NR5457--MA0002.2.RUNX1	chr4	140860318	140860328	+	0.000	0.000	Merged-chr4-140860263-13
NR892--MA0511.2.RUNX2	chr10	77367183	77367191	+	0.000	0.000	Merged-chr10-77367193-51
NR2652--MA0002.2.RUNX1	chr15	51803231	51803241	-	0.000	0.000	Merged-chr15-51803142-36
NR7389--MA0002.2.RUNX1	chr9	14908226	14908236	-	0.000	0.000	Merged-chr9-14908176-52
NR3429--MA0002.2.RUNX1	chr17	80579292	80579302	+	0.000	0.000	Merged-chr17-80579337-18
NR4017--MA0684.1.RUNX3	chr2	12302048	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR5936--MA0511.2.RUNX2	chr5	125339640	125339648	+	0.000	0.000	Merged-chr5-125339591-35
NR7517--MA0002.2.RUNX1	chr9	64832017	64832027	+	0.000	0.000	Merged-chr9-64831906-29
NR5295--MA0002.2.RUNX1	chr4	102279265	102279275	+	0.000	0.000	Merged-chr4-102279370-24
NR3287--MA0684.1.RUNX3	chr17	35763976	35763985	-	0.000	0.000	Merged-chr17-35764114-33
NR5837--MA0002.2.RUNX1	chr5	109548813	109548823	+	0.000	0.000	Merged-chr5-109548848-44
NR445--MA0002.2.RUNX1	chr1	151894003	151894013	-	0.000	0.000	Merged-chr1-151894159-30
NR716--MA0002.2.RUNX1	chr10	21235655	21235665	-	0.000	0.000	Merged-chr10-21235492-49
NR5522--MA0511.2.RUNX2	chr4	152038884	152038892	-	0.000	0.000	Merged-chr4-152038898-1
NR7646--MA0684.1.RUNX3	chr9	92384628	92384637	-	0.000	0.000	Merged-chr9-92384528-56
NR7917--MA0684.1.RUNX3	chrX	77580136	77580145	-	0.000	0.000	Merged-chrX-77580117-37
NR5218--MA0002.2.RUNX1	chr4	63860115	63860125	+	0.000	0.000	Merged-chr4-63860082-78
NR52--MA0511.2.RUNX2	chr1	37473509	37473517	+	0.000	0.000	Merged-chr1-37473461-33
NR7232--MA0684.1.RUNX3	chr8	86856476	86856485	+	0.000	0.000	Merged-chr8-86856376-59
NR554--MA0002.2.RUNX1	chr1	177670829	177670839	-	0.000	0.000	Merged-chr1-177670807-27
NR6501--MA0002.2.RUNX1	chr6	144910469	144910479	+	0.000	0.000	Merged-chr6-144910390-40
NR1239--MA0002.2.RUNX1	chr11	54627104	54627114	+	0.000	0.000	Merged-chr11-54627034-23
NR4821--MA0002.2.RUNX1	chr3	105806850	105806860	+	0.000	0.000	Merged-chr3-105806958-26
NR7007--MA0002.2.RUNX1	chr7	143154070	143154080	-	0.000	0.000	Merged-chr7-143154031-30
NR491--MA0511.2.RUNX2	chr1	162740461	162740469	+	0.000	0.000	Merged-chr1-162740242-97
NR1381--MA0511.2.RUNX2	chr11	100804662	100804670	+	0.000	0.000	Merged-chr11-100804708-41
NR62--MA0002.2.RUNX1	chr1	38777641	38777651	-	0.000	0.000	Merged-chr1-38777708-41
NR1699--MA0511.2.RUNX2	chr12	100895670	100895678	-	0.000	0.000	Merged-chr12-100895499-71
NR5165--MA0002.2.RUNX1	chr4	47251176	47251186	+	0.000	0.000	Merged-chr4-47251279-48
NR7672--MA0511.2.RUNX2	chr9	95959908	95959916	-	0.000	0.000	Merged-chr9-95959798-44
NR3712--MA0511.2.RUNX2	chr18	75374182	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR7516--MA0684.1.RUNX3	chr9	64797603	64797612	+	0.000	0.000	Merged-chr9-64797561-46
NR7368--MA0002.2.RUNX1	chr9	5298618	5298628	+	0.000	0.000	Merged-chr9-5298744-86
NR920--MA0684.1.RUNX3	chr10	80763645	80763654	+	0.000	0.000	Merged-chr10-80763655-40
NR1063--MA0684.1.RUNX3	chr10	119296001	119296010	-	0.000	0.000	Merged-chr10-119295975-18
NR567--MA0002.2.RUNX1	chr1	180355488	180355498	+	0.000	0.000	Merged-chr1-180355394-18
NR7102--MA0684.1.RUNX3	chr8	35628486	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR3266--MA0684.1.RUNX3	chr17	33563737	33563746	+	0.000	0.000	Merged-chr17-33563848-35
NR5545--MA0002.2.RUNX1	chr4	156076947	156076957	-	0.000	0.000	Merged-chr4-156077083-9
NR5069--MA0002.2.RUNX1	chr3	157572187	157572197	+	0.000	0.000	Merged-chr3-157572162-49
NR1857--MA0684.1.RUNX3	chr13	13729841	13729850	-	0.000	0.000	Merged-chr13-13729900-19
NR1043--MA0002.2.RUNX1	chr10	117526743	117526753	+	0.000	0.000	Merged-chr10-117526787-23
NR1109--MA0002.2.RUNX1	chr10	127115259	127115269	+	0.000	0.000	Merged-chr10-127115294-7
NR4420--MA0002.2.RUNX1	chr2	144231342	144231352	+	0.000	0.000	Merged-chr2-144231243-34
NR7477--MA0002.2.RUNX1	chr9	53381018	53381028	-	0.000	0.000	Merged-chr9-53381265-58
NR75--MA0002.2.RUNX1	chr1	40470134	40470144	+	0.000	0.000	Merged-chr1-40470075-45
NR4771--MA0511.2.RUNX2	chr3	94375473	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR2806--MA0002.2.RUNX1	chr15	93563705	93563715	-	0.000	0.000	Merged-chr15-93563752-30
NR7211--MA0684.1.RUNX3	chr8	78975205	78975214	-	0.000	0.000	Merged-chr8-78975191-34
NR7334--MA0002.2.RUNX1	chr8	121643445	121643455	-	0.000	0.000	Merged-chr8-121643486-24
NR7605--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR3498--MA0002.2.RUNX1	chr18	6106732	6106742	-	0.000	0.000	Merged-chr18-6106813-28
NR7542--MA0511.2.RUNX2	chr9	69314631	69314639	+	0.000	0.000	Merged-chr9-69314546-65
NR3355--MA0002.2.RUNX1	chr17	56717308	56717318	-	0.000	0.000	Merged-chr17-56717302-101
NR1347--MA0684.1.RUNX3	chr11	89100993	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR7320--MA0684.1.RUNX3	chr8	119914362	119914371	-	0.000	0.000	Merged-chr8-119914410-20
NR7115--MA0684.1.RUNX3	chr8	36182406	36182415	+	0.000	0.000	Merged-chr8-36182321-59
NR5435--MA0684.1.RUNX3	chr4	135248754	135248763	+	0.000	0.000	Merged-chr4-135248593-35
NR2896--MA0002.2.RUNX1	chr16	14088466	14088476	+	0.000	0.000	Merged-chr16-14088440-49
NR7509--MA0002.2.RUNX1	chr9	61963528	61963538	+	0.000	0.000	Merged-chr9-61963614-17
NR3279--MA0684.1.RUNX3	chr17	34896559	34896568	+	0.000	0.000	Merged-chr17-34896478-26
NR3878--MA0002.2.RUNX1	chr19	32904716	32904726	+	0.000	0.000	Merged-chr19-32904627-33
NR708--MA0002.2.RUNX1	chr10	19718826	19718836	-	0.000	0.000	Merged-chr10-19718932-45
NR3834--MA0511.2.RUNX2	chr19	20876050	20876058	-	0.000	0.000	Merged-chr19-20876096-16
NR5687--MA0684.1.RUNX3	chr5	62772103	62772112	+	0.000	0.000	Merged-chr5-62772215-28
NR88--MA0002.2.RUNX1	chr1	43403618	43403628	-	0.000	0.000	Merged-chr1-43403565-20
NR3341--MA0684.1.RUNX3	chr17	52484056	52484065	-	0.000	0.000	Merged-chr17-52484066-25
NR1456--MA0684.1.RUNX3	chr11	118232694	118232703	+	0.000	0.000	Merged-chr11-118232579-51
NR44--MA0511.2.RUNX2	chr1	36264446	36264454	-	0.000	0.000	Merged-chr1-36264360-59
NR7717--MA0511.2.RUNX2	chr9	108083386	108083394	-	0.000	0.000	Merged-chr9-108083224-47
NR4833--MA0684.1.RUNX3	chr3	107279017	107279026	-	0.000	0.000	Merged-chr3-107279033-49
NR3215--MA0511.2.RUNX2	chr17	18458391	18458399	+	0.000	0.000	Merged-chr17-18458447-27
NR916--MA0511.2.RUNX2	chr10	80763645	80763653	+	0.000	0.000	Merged-chr10-80763655-40
NR5396--MA0002.2.RUNX1	chr4	129365349	129365359	-	0.000	0.000	Merged-chr4-129365384-41
NR6970--MA0684.1.RUNX3	chr7	136255793	136255802	-	0.000	0.000	Merged-chr7-136255803-24
NR2961--MA0511.2.RUNX2	chr16	35742397	35742405	-	0.000	0.000	Merged-chr16-35742622-74
NR3116--MA0002.2.RUNX1	chr16	89906562	89906572	-	0.000	0.000	Merged-chr16-89906303-66
