"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100065846-1",0.827281780443421,-1.08410613994996,2.74688647979796,-0.39466725251409,0.693088473618353,0.999917689640817
"Merged-chr10-100682432-1",0.716155543117444,-1.2347079455894,4.26200481557708,-0.289701208472759,0.77204483172801,0.999917689640817
"Merged-chr10-100702034-18",1.80045577282663,-1.50492038273874,1.62033453859189,-0.92877140300086,0.353007567608173,0.999917689640817
"Merged-chr10-100730094-9",0.888014706537891,-2.52392148512615,2.3882370852657,-1.05681362235666,0.29059665599965,0.999917689640817
"Merged-chr10-100737414-1",1.52411974952139,-2.32900676730284,1.67078241103448,-1.39396174625805,0.163329156646259,0.999917689640817
"Merged-chr10-100777654-17",1.02384385702402,-1.05978820996655,2.25704979430588,-0.469545781683773,0.638679568767214,0.999917689640817
"Merged-chr10-100785488-1",0.865828489114157,-2.09832167685631,2.95369267393324,-0.710406229928489,0.47745226097731,0.999917689640817
"Merged-chr10-101009491-1",0.8985510209612,-1.03529430807094,3.39114281131478,-0.305293632759026,0.760142524931325,0.999917689640817
"Merged-chr10-10186223-6",2.29117005836259,-1.14665077082233,1.20612839445211,-0.950687154117788,0.341763211129718,0.999917689640817
"Merged-chr10-10265199-1",0.282296545898895,-2.94875574243855,6.0494093222403,-0.4874452339665,0.625942844535237,0.999917689640817
"Merged-chr10-102831987-1",0.393474064922609,-2.10008128889545,6.08366901916684,-0.345199793460008,0.729944174025425,0.999917689640817
"Merged-chr10-10307543-35",6.7140629570112,-1.48169334199782,0.727071051375746,-2.03789346198587,0.04156058859431,0.999917689640817
"Merged-chr10-10324717-1",0.879103155745813,-2.27346769234531,2.76312111975549,-0.8227897344386,0.410627575383523,0.999917689640817
"Merged-chr10-103713954-1",0.6308446454033,-1.03529314790903,3.70688951227132,-0.279288914460976,0.780023112931041,0.999917689640817
"Merged-chr10-104378087-1",0.742881544536234,-2.51519975534243,3.28695840725338,-0.765205835824421,0.444148985165707,0.999917689640817
"Merged-chr10-105115107-1",1.37312042136272,-1.1127925384356,1.87557061492299,-0.593308793378217,0.552974514982674,0.999917689640817
"Merged-chr10-105115334-1",0.826833709699129,-1.03528932432927,4.59644625307377,-0.225236904192438,0.821794981555182,0.999917689640817
"Merged-chr10-105279393-1",1.11501724500894,-2.86922263030243,2.64259724660395,-1.0857585786066,0.277585816570063,0.999917689640817
"Merged-chr10-105293001-1",1.00887551654081,-2.5413152393465,3.25020830376841,-0.781893036332475,0.43427743784374,0.999917689640817
"Merged-chr10-105313277-1",0.667398004603773,-1.65152367461497,6.11048683171906,-0.27027693866257,0.786947205645987,0.999917689640817
"Merged-chr10-105506207-1",1.40175820949227,-2.41757188782562,2.12174586237866,-1.13942575814207,0.254525617541191,0.999917689640817
"Merged-chr10-105563048-1",0.954082500944918,-1.51342719085337,3.45435814859826,-0.438121099709217,0.661298499857122,0.999917689640817
"Merged-chr10-10645439-1",0.683591488158524,-2.34456144388527,4.31737210997964,-0.543052899810464,0.587093380558813,0.999917689640817
"Merged-chr10-106772068-1",0.695125889436257,-2.08796316865496,4.00728614796683,-0.521041695441272,0.602337725708894,0.999917689640817
"Merged-chr10-107561527-1",0.669542828031686,-1.03529132368473,4.15512021435197,-0.249160378106218,0.803236726742474,0.999917689640817
"Merged-chr10-107695329-1",0.602484411371627,-2.88533800864251,5.06690292647358,-0.56944805347803,0.569052113938322,0.999917689640817
"Merged-chr10-107799711-1",1.20498228329336,-1.91454476195029,2.08308769230031,-0.919089853503044,0.358048575967786,0.999917689640817
"Merged-chr10-107951552-1",0.730630295952999,-3.15558144959963,3.05836527249124,-1.03178697390492,0.302171922797622,0.999917689640817
"Merged-chr10-108073189-2",1.25755237495556,-1.01253548418541,1.75001727298916,-0.578585994443312,0.562868557228116,0.999917689640817
"Merged-chr10-108166824-2",2.09777025773151,-1.24778468787933,1.17236738714995,-1.06432906745446,0.287179654535457,0.999917689640817
"Merged-chr10-108331523-1",1.86127583960755,-1.08091848406369,1.4380056415511,-0.751678889727971,0.452244188483535,0.999917689640817
"Merged-chr10-108692266-1",0.742551942944563,-1.08602935992149,3.70060640225223,-0.293473350546148,0.769160366374353,0.999917689640817
"Merged-chr10-109154771-1",0.491830576007096,-2.05959260159623,5.96591536911318,-0.345226587064775,0.729924032456103,0.999917689640817
"Merged-chr10-109949535-1",0.952258659667789,-1.92818522528442,2.34763490115195,-0.821330959229769,0.411457777741826,0.999917689640817
"Merged-chr10-110067278-1",1.02728970469791,-1.12525583146854,2.35855965429778,-0.477094496812109,0.633294833248426,0.999917689640817
"Merged-chr10-111422205-1",1.61597818219218,-3.45429362551548,1.61830799272864,-2.13450940181737,0.0328011048672141,0.999917689640817
"Merged-chr10-111479597-3",1.23123221130805,-2.33969517380919,1.78101976484894,-1.31368287987957,0.188952944618443,0.999917689640817
"Merged-chr10-111603315-2",0.869462863190352,-1.2349148685597,2.61313034186285,-0.472580662654338,0.636512381202284,0.999917689640817
"Merged-chr10-111622050-1",1.17304133500558,-1.46653729357913,1.92292554119425,-0.762659428127583,0.445666532781687,0.999917689640817
"Merged-chr10-111661051-1",0.786374698651226,-1.03529012254823,4.42553327862819,-0.233935676757388,0.815034915513295,0.999917689640817
"Merged-chr10-111866073-1",0.896563389074713,-2.65559043534323,3.01359281190896,-0.881204131111877,0.378207343723992,0.999917689640817
"Merged-chr10-111924904-1",0.672540055922654,-1.9249114624753,3.41167407465265,-0.564213175219932,0.572609062345896,0.999917689640817
"Merged-chr10-11230217-1",0.430214393517642,-1.03528484398832,5.45731166334512,-0.189706014216114,0.849539507732293,0.999917689640817
"Merged-chr10-113534078-1",0.943132236603043,-3.23588118583717,2.94146384589051,-1.10009211582117,0.271291988661792,0.999917689640817
"Merged-chr10-113945511-1",0.919741895106905,-1.88923574961725,3.31342581051692,-0.570175962178103,0.56855835797258,0.999917689640817
"Merged-chr10-114644949-1",0.831881440439737,-4.01549405795769,2.79535199408084,-1.43648959646603,0.150863074590254,0.999917689640817
"Merged-chr10-115312476-3",1.92358310282048,-1.33243604395888,1.23702154269323,-1.07713244917135,0.281421098229436,0.999917689640817
"Merged-chr10-115439880-1",0.496731940064419,-1.03528754277755,4.95669780203832,-0.208866383250521,0.834552547625356,0.999917689640817
"Merged-chr10-115717245-2",1.05305943357264,-2.03903871750786,2.5705736497406,-0.793223223817618,0.427647779078697,0.999917689640817
"Merged-chr10-115943418-1",0.503133867254968,-2.53033922167968,4.41217109102748,-0.573490730408288,0.566312473637096,0.999917689640817
"Merged-chr10-116559430-23",2.29961651962401,-1.41824020464855,1.32800290389946,-1.06794962607696,0.285543235240386,0.999917689640817
"Merged-chr10-116670150-1",0.781906464999035,-2.52877595064519,3.44143608933168,-0.734802531560676,0.462459765115575,0.999917689640817
"Merged-chr10-116848210-1",1.05384763917471,-2.62738659928844,2.38444387351518,-1.10188653567052,0.270511002857701,0.999917689640817
"Merged-chr10-116931322-14",2.32840064284265,-1.06457809611206,1.01773332563304,-1.04602853154079,0.295547859698176,0.999917689640817
"Merged-chr10-116931973-8",0.980157903573208,-2.02905002759379,2.37307188409406,-0.855031000617327,0.392533985879946,0.999917689640817
"Merged-chr10-117216477-3",1.05602625363617,-2.29666797200358,2.39115619882197,-0.960484293387047,0.336811532213715,0.999917689640817
"Merged-chr10-117397192-1",1.47716327607432,-1.48803597528885,1.36992687801038,-1.08621562155931,0.277383607526171,0.999917689640817
"Merged-chr10-117688537-15",1.78167011408824,-1.8748332246923,1.37503101818617,-1.36348431409601,0.172729924711079,0.999917689640817
"Merged-chr10-117780862-1",0.61226837242502,-1.70793636006605,4.50444709316887,-0.379166704534322,0.704564074714371,0.999917689640817
"Merged-chr10-117829351-1",2.55163823219635,-1.04767497044219,1.06622298989923,-0.982603995943852,0.325802376979577,0.999917689640817
"Merged-chr10-117983471-3",1.07995647081997,-1.03529734286871,2.37429085987945,-0.43604486727514,0.662804176895342,0.999917689640817
"Merged-chr10-117984742-1",1.5424097922116,-1.60878425220112,1.74233981156351,-0.923347008157642,0.355826397847665,0.999917689640817
"Merged-chr10-118087775-2",1.70935763222571,-2.4614039969782,1.65802239076918,-1.48454207294288,0.137665170116533,0.999917689640817
"Merged-chr10-118090052-13",1.37472974866837,-1.03761584108609,1.47274810339916,-0.704544000899561,0.48109405828017,0.999917689640817
"Merged-chr10-118404667-11",2.3425614776352,-1.9072301732709,1.64831461421964,-1.1570789683096,0.247240098508806,0.999917689640817
"Merged-chr10-118406403-1",1.15575333188803,-1.03529780996354,2.17598824278376,-0.475782814266991,0.634229114644418,0.999917689640817
"Merged-chr10-118442657-4",4.99189512720989,-1.07467879823556,0.656032159763118,-1.63814956666698,0.101390497268031,0.999917689640817
"Merged-chr10-118499514-3",0.937255148219263,-1.07243278007571,2.46836447325924,-0.434470999600663,0.663946449631831,0.999917689640817
"Merged-chr10-118517018-1",0.986211848799748,-1.0352967048628,2.62102145771408,-0.394997416681104,0.692844794477394,0.999917689640817
"Merged-chr10-118598701-2",1.08418308264712,-2.28047248778916,2.10112325381602,-1.0853587402107,0.277762798971773,0.999917689640817
"Merged-chr10-118782211-4",0.779731154745057,-2.00836079034897,2.82489677998822,-0.710950150312163,0.477115127212808,0.999917689640817
"Merged-chr10-11979586-2",0.730448039336875,-1.13637771156891,5.52383106148204,-0.205722749106671,0.837007487416697,0.999917689640817
"Merged-chr10-120202962-1",1.37021185277749,-2.07055891545277,1.84126447090835,-1.12453096671729,0.260787841110562,0.999917689640817
"Merged-chr10-120375574-17",1.29590531756691,-1.04500034654717,1.42507291942514,-0.733296052645998,0.463377882070486,0.999917689640817
"Merged-chr10-120386079-1",0.754273096703868,-1.67295936400523,3.43796224167749,-0.486613652623753,0.626532146606381,0.999917689640817
"Merged-chr10-120528011-1",1.15380707260458,-3.71353515161333,2.24277666523212,-1.65577572175649,0.0977672461457365,0.999917689640817
"Merged-chr10-121475365-5",2.42881153807395,-1.49274486261474,1.11502238471917,-1.3387577532721,0.180649548123032,0.999917689640817
"Merged-chr10-121641205-3",1.94559595940801,-1.41092240210617,1.28321667492704,-1.09952000287589,0.271541313943156,0.999917689640817
"Merged-chr10-121810670-1",0.597366111037047,-1.03529018696557,4.4114516180388,-0.234682430321161,0.814455225507105,0.999917689640817
"Merged-chr10-121926182-1",1.30409247801269,-1.98946631229414,1.9744767358881,-1.00759167030616,0.313650529410178,0.999917689640817
"Merged-chr10-122337709-1",0.62045289397494,-2.95799590622357,4.2401497717328,-0.697615901670082,0.48541743426696,0.999917689640817
"Merged-chr10-122696439-5",1.63032615515643,-1.24428867167356,1.29788687670234,-0.958703484879241,0.337708142387645,0.999917689640817
