gene_name,pos,start,end,peak_name
right,Cd200,chr16,Cd200,Merged-chr16-45566121-5,45565771,45566057
right,Cd200,chr16,Cd200,Merged-chr16-45513570-2,45513484,45513634
left,Cd200,chr16,Cd200,Merged-chr16-45361455-26,45361275,45361537
within,Cd200,chr16,Cd200,Merged-chr16-45389886-49,45389616,45390097
left,Cd200,chr16,Cd200,Merged-chr16-45286504-17,45286368,45286652
left,Cd200,chr16,Cd200,Merged-chr16-45333885-3,45333865,45334015
left,Cd200,chr16,Cd200,Merged-chr16-45234640-6,45234533,45234738
right,Cd200,chr16,Cd200,Merged-chr16-45413665-6,45413542,45413825
left,Cd200,chr16,Cd200,Merged-chr16-45306605-3,45306597,45306747
within,Cd200,chr16,Cd200,Merged-chr16-45382071-4,45382222,45382372
within,Cd200,chr16,Cd200,Merged-chr16-45407797-5,45407706,45407917
left,Cd200,chr16,Cd200,Merged-chr16-45334984-4,45334415,45334827
left,Cd200,chr16,Cd200,Merged-chr16-45349855-8,45349761,45349911
left,Cd200,chr16,Cd200,Merged-chr16-45224130-153,45223758,45224384
left,Cd200,chr16,Cd200,Merged-chr16-45252126-62,45251973,45252235
left,Cd200,chr16,Cd200,Merged-chr16-45223020-10,45222911,45223061
left,Cd200,chr16,Cd200,Merged-chr16-45261551-46,45261446,45261796
left,Cd200,chr16,Cd200,Merged-chr16-45334522-2,45334415,45334827
left,Cd200,chr16,Cd200,Merged-chr16-45275886-6,45275754,45275939
left,Cd200,chr16,Cd200,Merged-chr16-45331927-4,45331943,45332093
right,Cd200,chr16,Cd200,Merged-chr16-45570867-7,45570796,45570946
within,Cd200,chr16,Cd200,Merged-chr16-45382344-5,45382222,45382372
left,Cd200,chr16,Cd200,Merged-chr16-45259857-2,45259722,45259923
within,Cd200,chr16,Cd200,Merged-chr16-45408712-82,45408447,45408948
left,Cd200,chr16,Cd200,Merged-chr16-45346908-42,45346764,45347175
within,Cd200,chr16,Cd200,Merged-chr16-45383833-2,45383769,45383919
left,Cd200,chr16,Cd200,Merged-chr16-45283233-5,45283197,45283347
left,Cd200,chr16,Cd200,Merged-chr16-45328570-6,45328469,45328619
left,Cd200,chr16,Cd200,Merged-chr16-45332675-5,45332525,45332688
left,Cd200,chr16,Cd200,Merged-chr16-45353064-11,45352781,45353142
left,Cd200,chr16,Cd200,Merged-chr16-45227412-11,45227128,45227526
left,Cd200,chr16,Cd200,Merged-chr16-45233651-15,45233360,45233851
left,Cd200,chr16,Cd200,Merged-chr16-45345153-2,45345019,45345169
left,Cd200,chr16,Cd200,Merged-chr16-45257472-1,45257338,45257488
left,Cd200,chr16,Cd200,Merged-chr16-45310615-7,45310503,45310680
