gene_name,pos,start,end,peak_name
right,Gata3,chr2,Gata3,Merged-chr2-9884359-5,9884214,9884445
within,Gata3,chr2,Gata3,Merged-chr2-9876074-34,9875963,9876197
within,Gata3,chr2,Gata3,Merged-chr2-9876651-15,9876800,9876950
within,Gata3,chr2,Gata3,Merged-chr2-9878722-80,9878472,9878725
within,Gata3,chr2,Gata3,Merged-chr2-9878722-80,9878930,9879125
right,Gata3,chr2,Gata3,Merged-chr2-9883727-5,9883657,9883870
right,Gata3,chr2,Gata3,Merged-chr2-9889976-1,9889809,9889959
right,Gata3,chr2,Gata3,Merged-chr2-9889480-69,9889438,9889647
right,Gata3,chr2,Gata3,Merged-chr2-9896321-5,9896549,9896699
left,Gata3,chr2,Gata3,Merged-chr2-9848534-4,9848470,9848620
within,Gata3,chr2,Gata3,Merged-chr2-9860283-4,9860290,9860440
within,Gata3,chr2,Gata3,Merged-chr2-9872839-11,9872722,9873003
within,Gata3,chr2,Gata3,Merged-chr2-9867507-76,9867389,9867654
within,Gata3,chr2,Gata3,Merged-chr2-9871528-52,9871370,9871720
right,Gata3,chr2,Gata3,Merged-chr2-9895368-6,9895341,9895491
right,Gata3,chr2,Gata3,Merged-chr2-9882752-3,9882673,9882854
right,Gata3,chr2,Gata3,Merged-chr2-9879570-49,9879466,9879636
