gene_name,pos,start,end,peak_name
within,Selplg,chr5,Selplg,Merged-chr5-113826814-9,113826740,113826939
right,Selplg,chr5,Selplg,Merged-chr5-113832727-52,113832613,113832811
right,Selplg,chr5,Selplg,Merged-chr5-113842401-77,113842276,113842585
left,Selplg,chr5,Selplg,Merged-chr5-113815307-2,113815284,113815434
left,Selplg,chr5,Selplg,Merged-chr5-113814580-52,113814286,113814640
left,Selplg,chr5,Selplg,Merged-chr5-113814580-52,113814909,113815059
within,Selplg,chr5,Selplg,Merged-chr5-113828538-48,113828352,113828592
within,Selplg,chr5,Selplg,Merged-chr5-113825707-48,113825562,113825818
within,Selplg,chr5,Selplg,Merged-chr5-113830533-46,113830357,113830663
left,Selplg,chr5,Selplg,Merged-chr5-113815969-36,113815666,113816117
right,Selplg,chr5,Selplg,Merged-chr5-113837178-5,113837156,113837312
left,Selplg,chr5,Selplg,Merged-chr5-113812297-5,113812124,113812372
within,Selplg,chr5,Selplg,Merged-chr5-113824477-15,113824388,113824622
