gene_name,pos,start,end,peak_name
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44515753-69,44515573,44515902
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44498422-28,44498199,44498538
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44579570-13,44579461,44579732
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44582588-15,44582480,44582703
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44526635-59,44526486,44526814
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44528508-5,44528336,44528486
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44538011-43,44537847,44538275
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44479958-61,44479746,44480064
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44478148-15,44477978,44478447
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44603451-46,44602848,44602998
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44603451-46,44603189,44603641
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44483811-8,44483684,44484144
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44581743-42,44581590,44582131
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44562997-28,44562659,44563272
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44605079-132,44604368,44604518
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44605079-132,44604954,44605298
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44533307-45,44533183,44533463
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44549007-18,44548843,44549098
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44502159-10,44501978,44502295
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44510535-66,44510056,44510679
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44517678-51,44517593,44517816
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44482815-42,44482760,44483362
within,Cxcr5,chr9,Cxcr5,Merged-chr9-44555234-8,44555070,44555453
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44588100-3,44587891,44588202
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44494733-61,44494780,44495087
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44565580-5,44565443,44565695
left,Cxcr5,chr9,Cxcr5,Merged-chr9-44483363-10,44482760,44483362
right,Cxcr5,chr9,Cxcr5,Merged-chr9-44568083-63,44567888,44568149
