"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100496204-1",1.09407033595933,-1.87870161241907,2.56626766253843,-0.732075472813599,0.464122503322411,NA
"Merged-chr10-100696169-14",2.44193852069865,-1.84130276929696,1.65666283970112,-1.11145293126099,0.2663734395028,NA
"Merged-chr10-100741514-3",1.36724847950676,-1.5375634628626,1.52610893464867,-1.00750570811419,0.313691816053363,NA
"Merged-chr10-101009491-1",0.8985510209612,-1.88551154840367,3.33835241412127,-0.564803026914696,0.57220774797805,NA
"Merged-chr10-101595222-1",0.516458929217952,-1.78971216823208,4.31130405371786,-0.415120841845688,0.678053442838102,NA
"Merged-chr10-102825304-3",0.930257832614747,-1.87537131056724,2.35988273421071,-0.79468834759473,0.426794812192066,NA
"Merged-chr10-10307543-35",6.7140629570112,-1.06511708218369,0.446512789425073,-2.38541226009478,0.017059991330334,0.417461238374056
"Merged-chr10-105115107-1",1.37312042136272,-1.85551260839427,2.07885219328686,-0.892565914203132,0.372089679622771,NA
"Merged-chr10-105119517-1",0.755896069558945,-1.28034108583982,4.89525927836802,-0.261547144499087,0.793670598264461,NA
"Merged-chr10-105208316-1",0.873876383780018,-1.96871922231604,4.01711881993341,-0.490082397500174,0.624075593502168,NA
"Merged-chr10-105300514-3",1.39351777276985,-2.41193704978431,2.14150952479311,-1.1262789270187,0.260047474577025,NA
"Merged-chr10-106350482-3",1.02391104214883,-1.95612006287948,2.20608851856925,-0.886691556759522,0.375244985327854,NA
"Merged-chr10-106772068-1",0.695125889436257,-1.00617144231137,3.92333321504068,-0.256458319281691,0.797596960804719,NA
"Merged-chr10-108110299-11",1.25274569954062,-2.28059346378044,1.60793318210416,-1.41833845408677,0.156091974896765,NA
"Merged-chr10-108139874-5",0.980326972207375,-2.2781585477904,2.26923674994691,-1.00393162936556,0.315411569754196,NA
"Merged-chr10-109694684-1",0.726521862828211,-1.63844982505289,3.38459079574846,-0.484090965179905,0.628321312968745,NA
"Merged-chr10-109935511-1",0.631281691231536,-2.01476773515139,4.22045971361683,-0.477381108188515,0.633090764305224,NA
"Merged-chr10-111189293-17",1.93915765020665,-2.00208447234511,1.32434146663524,-1.5117585024592,0.130595309755358,NA
"Merged-chr10-111444388-2",1.73166211810329,-1.24138148446008,1.06473093146541,-1.16591098067522,0.243650438892415,NA
"Merged-chr10-111445646-2",1.4109630635987,-1.28658805998353,1.36413563545838,-0.943152591678467,0.345602858531859,NA
"Merged-chr10-111498315-1",1.11817850355117,-1.30537760271078,1.79373509557433,-0.727742689503893,0.466771112810242,NA
"Merged-chr10-111560148-13",2.12921702388471,-2.02672011817661,1.30292623947952,-1.55551408572923,0.119823682533621,NA
"Merged-chr10-111562842-26",4.04146488830615,-3.239479805794,0.826114125637647,-3.9213465854897,8.80555031582488e-05,0.0178864987104049
"Merged-chr10-111571158-21",5.43733361158765,-1.22343272947121,0.494052721805275,-2.47632018906964,0.0132744471352153,0.361735498832531
"Merged-chr10-111622563-9",1.18297539685699,-2.452474815339,1.96461597410052,-1.24832274992666,0.211912886156972,NA
"Merged-chr10-111717203-2",0.850238787783302,-1.96450976093581,3.57777799629214,-0.549086545607847,0.582946058040741,NA
"Merged-chr10-111717654-1",1.19890035929206,-1.54232930553127,1.97794378014435,-0.779763975606378,0.435529814291454,NA
"Merged-chr10-111718019-5",1.08176460723705,-1.4509932985138,2.08266477947812,-0.696700358507714,0.485990334397606,NA
"Merged-chr10-113216895-2",1.15837669890467,-2.13405953482173,1.99186292069047,-1.07138875504644,0.283994666884771,NA
"Merged-chr10-114644949-1",0.831881440439737,-2.22499426604881,2.82587695567511,-0.787364170821533,0.43106871451172,NA
"Merged-chr10-115329460-10",1.45525008110364,-1.31659992873486,1.5826465896631,-0.831897618415955,0.405466736260742,NA
"Merged-chr10-116116529-1",0.90535185757564,-1.68533676133657,3.59466198846064,-0.468844293774139,0.639180936737953,NA
"Merged-chr10-116426397-21",1.00981368983246,-1.57940380051315,1.98807023957159,-0.794440643532547,0.426938951033773,NA
"Merged-chr10-116912712-3",1.38986614028212,-1.03827778611238,2.19162649808988,-0.473747596598827,0.635679907623309,NA
"Merged-chr10-116934026-2",1.56591193567367,-2.41498305385725,1.71400355646843,-1.40897202035749,0.158843441695163,NA
"Merged-chr10-117111602-47",1.84207994979,-2.69594515865889,1.45657265203357,-1.85088272452115,0.0641864265711255,NA
"Merged-chr10-117432736-19",1.96382904473069,-1.14306066147011,0.994426805139518,-1.14946686429047,0.250363522549264,NA
"Merged-chr10-117755334-9",1.08153426166266,-1.49218367692852,2.08532954959574,-0.715562524502562,0.474261520682047,NA
"Merged-chr10-117856410-16",2.79980251515216,-1.62673777652297,0.815160483212061,-1.9956043135371,0.0459770096399388,0.688151385261234
"Merged-chr10-117860508-7",3.04607074448204,-1.77539639481715,0.809631265134383,-2.19284564624919,0.028318501929161,0.539447137466836
"Merged-chr10-117959672-9",1.54762925476271,-1.52793784270384,1.24477102479468,-1.22748506534033,0.219640331665653,NA
"Merged-chr10-117970017-9",3.89778339544813,-1.85482711868121,0.583583291988518,-3.1783417108482,0.00148120070312803,0.0997120261227269
"Merged-chr10-117983471-3",1.07995647081997,-1.536615040095,1.94884412693837,-0.788475085746863,0.430418866069825,NA
"Merged-chr10-117992486-7",0.894326173984027,-1.30643029318044,2.64179235901643,-0.494524215244093,0.620936009065237,NA
"Merged-chr10-118087775-2",1.70935763222571,-1.06668839539393,1.32245026761533,-0.806600007210408,0.419896969593837,NA
"Merged-chr10-118166257-15",7.25576747838596,-2.23124260751242,0.949192954312546,-2.35067337718326,0.0187394751822294,0.43976837684738
"Merged-chr10-118194882-1",2.92221974558344,-1.0334282912493,1.33490088855363,-0.774161063274909,0.438835550724457,0.999999310929341
"Merged-chr10-118302448-26",1.84124868942737,-1.58608092703345,1.36735338265226,-1.1599641666567,0.246063395692788,NA
"Merged-chr10-118386751-6",0.487802057998713,-3.95379909543832,4.73633587495679,-0.834780133804254,0.403841513301548,NA
"Merged-chr10-118404667-11",2.3425614776352,-1.34139714602065,0.804233729081357,-1.66791953323429,0.0953317015113888,NA
"Merged-chr10-118446344-23",4.1218356531801,-1.09445797663218,0.563822944731205,-1.94113770441526,0.0522415767826828,0.727235628129004
"Merged-chr10-118448163-4",1.03919821293704,-3.21629125222138,2.04252541891249,-1.57466400292528,0.115334020947219,NA
"Merged-chr10-118454981-1",0.828000361560525,-1.77127946088341,3.31868494204972,-0.533729321045285,0.593528819974575,NA
"Merged-chr10-118499514-3",0.937255148219263,-2.04796461158322,2.23588307673408,-0.915953357710747,0.359691359076727,NA
"Merged-chr10-120625660-31",4.03184843171482,-1.59648682261486,0.829644876092361,-1.92430143139597,0.0543168112780642,0.743643468849233
"Merged-chr10-120720179-1",0.672249863134856,-2.6805033457984,4.49783612362433,-0.595953981453299,0.551205969612183,NA
"Merged-chr10-121291758-1",0.819022683195369,-2.02310747919388,2.79122335914685,-0.72481031393068,0.468568407474385,NA
"Merged-chr10-121517624-1",1.87089776175324,-1.6645392599329,1.01971234644171,-1.63236158289277,0.102603337116681,NA
