"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100073992-1",1.05547666882792,-1.02992481273405,2.95426944334581,-0.348622504644542,0.727372730237518,NA
"Merged-chr10-100488141-2",2.51095433088979,-3.655844561321,1.36748061120069,-2.67341601144243,0.00750830748546345,0.171579681267713
"Merged-chr10-100496204-1",1.09407033595933,-2.54620834049052,2.43574568360654,-1.04535065283187,0.295860934975442,NA
"Merged-chr10-100682432-1",0.716155543117444,-3.54174828396263,4.32593884898517,-0.818723612977909,0.412944121308539,NA
"Merged-chr10-100687202-1",0.939363613933357,-2.2192405446806,2.59278494304782,-0.85592927814209,0.392036899123021,NA
"Merged-chr10-100696169-14",2.44193852069865,-1.92393871082015,1.09971574117128,-1.74948728911619,0.080206824066283,0.589825744435732
"Merged-chr10-100730094-9",0.888014706537891,-1.68031750422962,2.3882370852657,-0.703580693305696,0.481693938202936,NA
"Merged-chr10-100770608-27",3.53056144932501,-1.06583810727707,1.61504976157451,-0.659941342140435,0.509291472439189,0.999973104953137
"Merged-chr10-100785488-1",0.865828489114157,-2.21651112221345,2.95369267393324,-0.750420360850157,0.453001571891978,NA
"Merged-chr10-10265199-1",0.282296545898895,-3.06694354305807,6.0494093222403,-0.506982315080354,0.612167227308463,NA
"Merged-chr10-102825304-3",0.930257832614747,-1.19481631953259,2.55655666168927,-0.467353740848875,0.64024681313839,NA
"Merged-chr10-102831987-1",0.393474064922609,-1.25649041193574,6.08366901916684,-0.206534972230921,0.836373049679503,NA
"Merged-chr10-10324717-1",0.879103155745813,-3.35344975833775,2.76312111975549,-1.21364558880955,0.224883090336338,NA
"Merged-chr10-10355826-16",1.55228274967158,-2.39607157970773,1.60142008645322,-1.49621676409372,0.134597177347767,NA
"Merged-chr10-105229362-2",1.283518631296,-1.56914621957092,2.55816054244772,-0.613388485020377,0.539619498092599,NA
"Merged-chr10-105279393-1",1.11501724500894,-2.02561925094904,2.64259724660395,-0.766525906871431,0.443363442959016,NA
"Merged-chr10-105313277-1",0.667398004603773,-1.76971147523449,6.11048683171906,-0.289618736439796,0.772107931454737,NA
"Merged-chr10-105400117-2",1.30307374686576,-2.7452035124122,2.17612144184678,-1.26151209193659,0.207124406187099,NA
"Merged-chr10-105499840-2",0.994307315974281,-2.00827458013774,3.07762632564898,-0.652540096697495,0.514052815081073,NA
"Merged-chr10-105506207-1",1.40175820949227,-2.53576157703271,2.12174586237866,-1.19512973820055,0.232036344751268,NA
"Merged-chr10-105563048-1",0.954082500944918,-2.08522701052775,3.49609900475288,-0.596443924412016,0.55087870435742,NA
"Merged-chr10-10645439-1",0.683591488158524,-3.42453755659753,4.31737210997964,-0.793199536514743,0.427661577520341,NA
"Merged-chr10-106614389-7",1.05953549048544,-3.35315584540979,2.15243019880927,-1.55784649707329,0.119269640737494,NA
"Merged-chr10-106772068-1",0.695125889436257,-2.20615220788895,4.00728614796683,-0.550535231682489,0.581952318790149,NA
"Merged-chr10-107456381-1",1.07693736075544,-1.17174628956217,2.3638068354595,-0.495703063374212,0.620103925457767,NA
"Merged-chr10-107695329-1",0.602484411371627,-3.00352645607816,5.06690292647358,-0.592773633058041,0.553332655732552,NA
"Merged-chr10-107951552-1",0.730630295952999,-2.31197911131181,3.05836527249124,-0.755952577707812,0.449677628720496,NA
"Merged-chr10-108073189-2",1.25755237495556,-2.18567210324009,1.87598130536301,-1.16508202773223,0.243985790983113,NA
"Merged-chr10-108445757-1",1.02385710657061,-1.15726378153228,2.27360907223096,-0.508998576609621,0.610753221827388,NA
"Merged-chr10-108446364-45",3.44874621629983,-1.8374689318469,0.765532406842705,-2.40024970258959,0.0163838912554164,0.262288044197764
"Merged-chr10-108692266-1",0.742551942944563,-1.20421854038792,3.70060640225223,-0.325411137929993,0.744869926997472,NA
"Merged-chr10-109154771-1",0.491830576007096,-2.17778048763649,5.96591536911318,-0.365037107115419,0.715083707196059,NA
"Merged-chr10-110952029-21",3.47022428321849,-3.36925938655933,0.958671573908765,-3.51450849097563,0.000440568587001134,0.0369306975949701
"Merged-chr10-111222847-1",2.39674137441873,-1.83302098316847,0.962562262552703,-1.90431419813543,0.0568692761958999,0.501878408789388
"Merged-chr10-111223319-26",3.46599280571947,-1.18268622036483,0.747891526086805,-1.58136063735472,0.113795602253431,0.685371523855071
"Merged-chr10-111226760-41",3.58440284040802,-1.01363374626018,0.699680135645591,-1.44871019573094,0.14741853194508,0.757379910744311
"Merged-chr10-111369263-16",2.018445687596,-1.68794978881327,1.35931030193093,-1.24176929021689,0.214321696388977,0.868882530060584
"Merged-chr10-111422205-1",1.61597818219218,-1.75156071224571,1.33384024744587,-1.31317128539172,0.189125237460618,NA
"Merged-chr10-111559411-17",1.58868408540247,-1.39870178898971,1.29740964852441,-1.07807259687062,0.281001359668171,NA
"Merged-chr10-111560148-13",2.12921702388471,-1.2842167500562,1.09337497027217,-1.17454376126475,0.240177294327621,0.902880240149443
"Merged-chr10-111562842-26",4.04146488830615,-1.67779961403467,0.820190192383408,-2.04562262462456,0.0407935137395914,0.423218593761361
"Merged-chr10-111584025-27",3.67346767406228,-1.07655263923271,0.761278598672228,-1.41413753271189,0.157321524881192,0.776613158599872
"Merged-chr10-111603315-2",0.869462863190352,-2.13470573015385,2.66476043005895,-0.801087297032036,0.423081109662489,NA
"Merged-chr10-111622563-9",1.18297539685699,-1.85432789557022,1.79328825392717,-1.03403783051017,0.301118478053186,NA
"Merged-chr10-111715073-1",1.85782793926273,-2.3687115939323,1.20693973686251,-1.96257652440035,0.0496954007113667,NA
"Merged-chr10-111715471-15",2.54152467646481,-2.33279183469571,0.940760730214358,-2.47968666184033,0.0131497882104352,0.233531052736422
"Merged-chr10-111717654-1",1.19890035929206,-3.0047172855491,1.94451515823574,-1.54522698001248,0.122291370535651,NA
"Merged-chr10-111718019-5",1.08176460723705,-1.1583693079157,2.14837749336304,-0.539183319269651,0.589760369012013,NA
"Merged-chr10-111719810-23",5.14814346900965,-2.22723049814793,0.642953973246342,-3.46405900083705,0.000532089792138357,0.040870437268716
