"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100184924-1",0.950469961510392,1.1707390014431,6.07499700325976,0.19271433398484,0.847182696988741,0.999917689640817
"Merged-chr10-100246877-1",0.711672443469508,1.87617886816135,3.46774779879265,0.541036712304906,0.588482278516452,0.999917689640817
"Merged-chr10-100741514-3",1.36724847950676,1.09116418641018,1.39496337927205,0.782217083705519,0.434087006199858,0.999917689640817
"Merged-chr10-101065453-1",1.47867824278868,1.1047071946579,1.71291385437429,0.644928635399143,0.518973433843771,0.999917689640817
"Merged-chr10-102827455-1",0.805031067453984,1.81611593724513,3.57120409665678,0.508544425938945,0.611071591575565,0.999917689640817
"Merged-chr10-105079701-4",0.957246899346299,1.42085291761691,2.70354125362075,0.525552519575582,0.59919915354369,0.999917689640817
"Merged-chr10-105190161-1",0.992017680091221,2.08840068013182,3.3510847449164,0.623201392713188,0.533152186625685,0.999917689640817
"Merged-chr10-105322037-2",1.1451753365752,1.41671237539577,2.31841650267824,0.611068966149603,0.541153923957782,0.999917689640817
"Merged-chr10-105782633-2",0.749816927177317,1.42147157116654,2.77981413746849,0.511354896720198,0.609102571328727,0.999917689640817
"Merged-chr10-106350482-3",1.02391104214883,1.62923933413192,2.12686365030488,0.766029046525089,0.443659019271091,0.999917689640817
"Merged-chr10-108110299-11",1.25274569954062,1.40653869171697,1.85103200474218,0.759867300032382,0.447333909592063,0.999917689640817
"Merged-chr10-109694684-1",0.726521862828211,2.3871813813216,3.47494824071887,0.686968903118901,0.492102324756144,0.999917689640817
"Merged-chr10-110919316-7",2.91236353005859,1.06108982664044,0.889379751895251,1.19306721833871,0.232843048809897,0.999917689640817
"Merged-chr10-111100246-10",2.35307222991065,1.6627952353562,1.11311556629791,1.49382084457453,0.135222451813885,0.999917689640817
"Merged-chr10-111128706-6",1.11063394149586,1.51609246022262,1.97358795251424,0.768190978411274,0.442373732456686,0.999917689640817
"Merged-chr10-111532370-8",0.696688397349583,1.65490641408698,3.63558476189377,0.455196762686656,0.648967689298405,0.999917689640817
"Merged-chr10-111544120-26",2.70513450768044,1.01710371996158,0.777663795773099,1.30789645279866,0.190908432838575,0.999917689640817
"Merged-chr10-111582661-2",1.78202235979536,1.23699653669425,1.24106095101747,0.996725048580497,0.318897987804013,0.999917689640817
"Merged-chr10-111717654-1",1.19890035929206,1.53176007175033,1.60372302030436,0.955127570258127,0.339513188106521,0.999917689640817
"Merged-chr10-111718019-5",1.08176460723705,2.25635489551622,1.8512959868047,1.21879748651681,0.22292106574159,0.999917689640817
"Merged-chr10-112550924-1",0.576684127081746,1.97131917282861,4.32801606019523,0.455478710201386,0.648764880561282,0.999917689640817
"Merged-chr10-113216895-2",1.15837669890467,2.95889137220294,2.1186238205165,1.39661007468593,0.162530859033619,0.999917689640817
"Merged-chr10-114632475-1",0.617089909025051,1.97650071089017,3.61154382097476,0.547273080119158,0.584191135379192,0.999917689640817
"Merged-chr10-114858353-1",0.872563249807498,1.08103074189145,2.6180324556267,0.412917242323749,0.679667247872107,0.999917689640817
"Merged-chr10-115330938-3",1.31360038695181,2.76043099851392,1.88021221218348,1.46814863802435,0.142063852317703,0.999917689640817
"Merged-chr10-116217813-1",0.675509270398025,1.15574945085903,4.51649863783398,0.255895007069747,0.798031910081235,0.999917689640817
"Merged-chr10-116397793-21",1.85896182806296,1.23948758798441,1.39407469768177,0.889111315229788,0.373943258326769,0.999917689640817
"Merged-chr10-116426397-21",1.00981368983246,1.69307538808844,2.08941891716182,0.810309208068359,0.417762484436024,0.999917689640817
"Merged-chr10-116674597-17",2.93453044150966,1.16279767256386,1.08468608559747,1.07201308102276,0.283714156751283,0.999917689640817
"Merged-chr10-116912712-3",1.38986614028212,2.85909895575733,2.08594984630569,1.37064606841863,0.170485314560688,0.999917689640817
"Merged-chr10-116951199-3",2.99514047517567,1.37319629290486,0.951116177817398,1.44377345789244,0.148802710415561,0.999917689640817
"Merged-chr10-117104293-23",1.92638119268124,1.03138125440089,1.04241097175872,0.989419031786265,0.322458166735329,0.999917689640817
"Merged-chr10-117119668-9",2.06679318938161,1.1264689939556,1.07502622704509,1.04785256918979,0.294706537908694,0.999917689640817
"Merged-chr10-117432736-19",1.96382904473069,1.49846115974315,1.3382194050868,1.11974251310902,0.262823502931647,0.999917689640817
"Merged-chr10-117709327-1",1.61137868444845,1.26364407061639,1.299055364391,0.972740735502672,0.330682174017982,0.999917689640817
"Merged-chr10-117864419-6",4.75328422724756,1.64031440905424,0.876359266010457,1.87173739432416,0.0612429434011361,0.999917689640817
"Merged-chr10-117864903-52",5.92051960646261,1.90899738940136,1.16685554926193,1.63601860625238,0.101835693371975,0.999917689640817
"Merged-chr10-117899649-5",1.60482865397238,1.12173599842544,1.45610641916251,0.770366769669637,0.441082359488075,0.999917689640817
"Merged-chr10-118173079-8",1.31706404815113,1.20160193539957,1.61892092378794,0.742223982495742,0.457951640357731,0.999917689640817
"Merged-chr10-118178918-9",1.28754817797191,1.17575915112578,1.6283191905631,0.72206920973472,0.470251927380987,0.999917689640817
"Merged-chr10-118418378-1",1.68166111050196,1.16856582089165,1.41510428632333,0.825780709015995,0.408928499093802,0.999917689640817
"Merged-chr10-118448976-2",1.57720782101635,1.73970697059191,1.65788469816136,1.04935341554289,0.294015490104698,0.999917689640817
"Merged-chr10-118534229-5",0.989854863577902,1.66806781436206,2.86009399858189,0.583221326008559,0.559744316600369,0.999917689640817
"Merged-chr10-119005704-15",3.33981986353088,1.07674671552472,0.875669117625171,1.22962737163196,0.218836675287196,0.999917689640817
"Merged-chr10-119295975-18",2.56618932520258,1.82138959163886,0.950991858018814,1.91525256108221,0.055460302290521,0.999917689640817
"Merged-chr10-120720179-1",0.672249863134856,2.40478696684612,4.47069165535439,0.537900430678549,0.590645791084409,0.999917689640817
"Merged-chr10-121291758-1",0.819022683195369,1.42197794167957,2.82885346468034,0.502669353302911,0.61519675994977,0.999917689640817
"Merged-chr10-121305598-5",0.907760474326847,1.79815510147116,2.46616306099166,0.729130660463346,0.465921741166705,0.999917689640817
"Merged-chr10-121498117-10",2.28499188683108,1.24078329900902,1.31862438928116,0.940967958044082,0.346721279662197,0.999917689640817
"Merged-chr10-122735542-1",2.31845348326781,1.83216353108382,1.49538545187881,1.22521155250098,0.220495522882299,0.999917689640817
"Merged-chr10-122975944-1",3.08332978537495,1.06144545758328,0.974941859745644,1.08872692968605,0.276274322606628,0.999917689640817
"Merged-chr10-123091933-23",2.39796773281833,1.30433486784924,1.09406508956467,1.19219128760267,0.233186248825371,0.999917689640817
"Merged-chr10-123175938-13",1.20225696800138,1.13821747994221,1.59729238346932,0.712591815826479,0.476098377574778,0.999917689640817
"Merged-chr10-124628508-1",0.913093510661808,1.69209957048152,2.35667005287601,0.718004443777155,0.472754546838227,0.999917689640817
"Merged-chr10-125299247-2",0.754267427910901,1.64795036391497,4.47844091720503,0.367974121883346,0.712892530214584,0.999917689640817
"Merged-chr10-125333760-2",1.11002458916528,1.89813315754411,2.10600886565617,0.901294001415659,0.367432022339127,0.999917689640817
"Merged-chr10-125369663-1",1.12038943350626,2.0420704272603,2.61005935892554,0.782384668868579,0.433988541020698,0.999917689640817
"Merged-chr10-125421508-1",0.77511728534048,1.42373933913823,3.13511888459724,0.454126108624787,0.649738062528953,0.999917689640817
"Merged-chr10-127115294-7",1.58513444210437,1.79916607086151,1.61861734356567,1.11154503441691,0.26633381677603,0.999917689640817
"Merged-chr10-127177857-47",3.10012002684078,1.22555185798471,0.939095749796713,1.30503397363901,0.191881279600403,0.999917689640817
"Merged-chr10-127183958-4",1.81557035417065,1.11542658927392,1.23544467719833,0.9028543405144,0.366603206343462,0.999917689640817
"Merged-chr10-127333272-8",1.54790580290971,1.39949002944124,1.66920694341639,0.838416132260322,0.401797032203243,0.999917689640817
"Merged-chr10-127340101-4",1.42902087152273,1.33191207840561,1.73217328768511,0.768925423267318,0.441937583992294,0.999917689640817
"Merged-chr10-127536636-1",0.996516406419612,1.42110730251156,2.71786509002834,0.522876322200649,0.601060322847945,0.999917689640817
"Merged-chr10-128378520-2",0.782973210212293,1.14071276776921,3.77751938332502,0.301974034284145,0.762671857123955,0.999917689640817
"Merged-chr10-128989693-5",1.95516911363514,2.15047926661026,1.50594741643662,1.42799093988204,0.153294466316838,0.999917689640817
"Merged-chr10-12949602-11",1.55378692440448,1.08601521329704,1.38903511803043,0.781848636654305,0.43430353378685,0.999917689640817
"Merged-chr10-129618485-1",0.442869394251314,2.13239257167176,6.05410264029186,0.352222731983441,0.724671230273305,0.999917689640817
"Merged-chr10-130325334-3",1.8306222613537,1.9269288440064,1.33153570923228,1.44714770369727,0.147855559793897,0.999917689640817
"Merged-chr10-13731085-3",1.00719543682926,1.32429170329693,2.14427327246284,0.617594650972775,0.536842571463848,0.999917689640817
"Merged-chr10-14116002-40",3.5154508206796,1.08960897772551,0.76257534933154,1.42885418297436,0.153046148484674,0.999917689640817
"Merged-chr10-16832969-1",1.20150773782922,1.06771602247595,2.48924325789078,0.428931973237786,0.667972731187376,0.999917689640817
"Merged-chr10-16869307-2",0.809525370178404,1.87898217743449,3.66992123924831,0.511995232306226,0.608654346327589,0.999917689640817
"Merged-chr10-16930100-2",1.03813487605192,1.56382457856024,2.62464354226285,0.595823605521679,0.551293072407696,0.999917689640817
"Merged-chr10-16946895-1",0.720309106746974,2.12948581793185,5.62410111549866,0.378635763155734,0.704958360969673,0.999917689640817
"Merged-chr10-17563069-2",1.60622645484127,1.73083684423258,1.72406347305773,1.00392872494587,0.315412969799163,0.999917689640817
"Merged-chr10-17579420-10",1.1403046138344,1.70024469238728,2.08552978231957,0.81525792956849,0.414924684741083,0.999917689640817
"Merged-chr10-17583261-2",0.927331882922141,1.67156017414418,2.7165233580241,0.615330683318699,0.53833635812306,0.999917689640817
"Merged-chr10-17797209-6",2.83853990846142,1.02491003735112,0.83388013947679,1.22908555897997,0.219039728946442,0.999917689640817
"Merged-chr10-19013355-1",1.74300017739575,2.41191403256084,1.67751313791261,1.43779144142029,0.150493238458671,0.999917689640817
"Merged-chr10-19215120-16",5.54044161806265,1.82558407081604,0.85289953527501,2.1404444431165,0.0323188661025283,0.999917689640817
"Merged-chr10-19494707-34",2.5397787179837,1.24121486827092,1.29701457274121,0.956978351945302,0.33857818171482,0.999917689640817
