"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-10224805-34",5.02054682311047,-1.56052791039954,0.637913167366504,-2.44630145642214,0.0144330266168401,0.159126932328077
"Merged-chr10-10307543-35",6.7140629570112,-1.11270852825611,0.48054864864651,-2.31549611343223,0.0205857970125463,0.196271673851075
"Merged-chr10-107872809-21",5.71792205185342,-2.4194521345165,0.8142886572924,-2.97124626856702,0.00296593841569539,0.0614229543811196
"Merged-chr10-107941228-1",3.8974970776129,-1.71742954241288,0.810907364307827,-2.11791089587506,0.0341826146584177,0.263119757702244
"Merged-chr10-107941661-64",7.35480515260788,-0.976755304574428,0.509601373752426,-1.9167046143972,0.0552754687164292,0.345978376503321
"Merged-chr10-107948089-22",2.76239020293448,-0.980993272913438,0.833956418809347,-1.17631239569331,0.239470064185796,0.699272202412739
"Merged-chr10-107953943-30",2.3309608061578,-1.40843233311704,1.09214436771138,-1.28960270707474,0.197188635339152,0.648904991865985
"Merged-chr10-108110299-11",1.25274569954062,-2.83645483958589,1.71646665251805,-1.65249632751374,0.098433413174855,NA
"Merged-chr10-108119748-35",9.03839460264881,-1.78687934670849,0.457521219778072,-3.90556605784372,9.40050735640163e-05,0.00727971592851006
"Merged-chr10-108139874-5",0.980326972207375,-3.81164163349247,2.34924976529939,-1.62249314219117,0.10469780030062,NA
"Merged-chr10-111165558-4",24.4049052670455,-0.615524830022488,0.284973527504175,-2.15993687348194,0.0307775567591395,0.247373490820506
"Merged-chr10-111213770-2",11.6502390623579,-1.35684358170235,0.448117597954092,-3.02787390608426,0.00246280827652332,0.0544187915732399
"Merged-chr10-111214043-6",4.84844545878871,-1.15811761284814,0.744938304603421,-1.55464903025048,0.120029679822462,0.519007723141824
"Merged-chr10-111444388-2",1.73166211810329,-1.47421336875889,1.14489858846469,-1.28763663752596,0.19787247952943,0.649380066434874
"Merged-chr10-111478939-8",1.97424964017961,-2.51807417099799,1.30000278657349,-1.9369759795939,0.0527482796689574,0.336682668402934
"Merged-chr10-111562842-26",4.04146488830615,-1.08462187671531,0.55927787301102,-1.93932556436742,0.0524617079097189,0.33547201779112
"Merged-chr10-111571158-21",5.43733361158765,-1.3800995640832,0.543803734743128,-2.53786334280162,0.0111531526214212,0.136861954524534
"Merged-chr10-111582661-2",1.78202235979536,-1.43627130436363,1.21007366649349,-1.18692881609895,0.235255699819409,0.694469082393336
"Merged-chr10-111583294-13",5.25787452076032,-0.654863311314234,0.549158312422049,-1.19248547550155,0.23307094254267,0.692194803420304
"Merged-chr10-111635766-22",5.2503561072901,-3.28483542121225,0.909468648111525,-3.61181820619444,0.000304057694356706,0.0153524075950052
"Merged-chr10-112000662-33",15.2543171604792,-1.15815363278302,0.355836177220902,-3.25473829510046,0.00113496899582076,0.0336907263167624
"Merged-chr10-112001683-11",6.83012370960317,-1.57958368715865,0.59402004564541,-2.65914205882128,0.00783399234395875,0.110641095253292
"Merged-chr10-113216895-2",1.15837669890467,-3.57845450263378,2.06719873987934,-1.73106457236069,0.0834402482204042,NA
"Merged-chr10-115252502-17",4.0637374895783,-1.00716563503192,0.722564770565337,-1.39387592096956,0.163355076714156,0.596918872343326
"Merged-chr10-115330938-3",1.31360038695181,-3.35877205632629,1.81502367730446,-1.85053897551049,0.0642359059059939,NA
"Merged-chr10-115363388-18",10.3179539023133,-0.83074474089873,0.463067354103138,-1.79400411956853,0.0728125113022442,0.401145427225404
"Merged-chr10-116396494-9",2.94319783119454,-2.17790782696423,0.894833706344288,-2.43386878648297,0.0149384092402679,0.162041918213781
"Merged-chr10-116397793-21",1.85896182806296,-2.14610378526399,1.3066817191004,-1.64240744620006,0.100505592804667,0.475100897674121
"Merged-chr10-116568854-16",1.96777301384959,-2.86981703912799,1.4122921754166,-2.03202785449225,0.0421508361560969,0.297309793160895
"Merged-chr10-116613410-44",15.4220571580128,-0.574726468764331,0.326173790490736,-1.76202529301831,0.078065024153769,0.416701961896975
"Merged-chr10-116655713-76",5.16335325693423,-0.60026640431975,0.565448368784941,-1.06157597661768,0.288428224511792,0.751778584416245
"Merged-chr10-116656270-6",2.5620043846257,-0.912204985227579,0.845382093076004,-1.07904460326151,0.280567844534378,0.745957625812133
"Merged-chr10-116674597-17",2.93453044150966,-2.40533148643794,0.991482474817905,-2.42599495959796,0.0152664823072089,0.164532454060316
"Merged-chr10-116928965-4",1.88445165064134,-1.28564557066706,1.15197150484982,-1.11603938574389,0.264405275977956,0.730354461389302
"Merged-chr10-116951199-3",2.99514047517567,-1.23147199125238,0.94241536712142,-1.30671892056883,0.191308190369814,0.640275633927949
"Merged-chr10-117022803-21",4.88414366780382,-0.772661840963533,0.599050840294462,-1.28981012794128,0.197116590605435,0.648899483922136
"Merged-chr10-117095336-21",1.62484176987377,-3.33675695782544,1.56538222488713,-2.13159246654025,0.0330403636031312,0.258197223124103
"Merged-chr10-117215967-32",1.56633886707852,-1.82478500105063,1.60243077200969,-1.13876058356148,0.254803026155268,0.718793312106536
"Merged-chr10-117217128-31",2.67388363361552,-1.37758362335467,0.937983563352751,-1.46866499283911,0.141923677053464,0.559545421681809
"Merged-chr10-117398373-42",7.24617963756046,-1.49927578074126,0.522218493617351,-2.87097412111154,0.00409209024217305,0.0754096188779062
"Merged-chr10-117432736-19",1.96382904473069,-2.13668771759219,1.27487337022178,-1.67599996007484,0.0937382004313234,0.458276570064008
"Merged-chr10-117522068-25",2.28787447011506,-1.97396908248705,1.23590399510178,-1.5971864241158,0.110224157970458,0.497253264442573
"Merged-chr10-117526787-23",2.1009423023694,-1.03528711838747,0.945235728211088,-1.09526871180252,0.273398930662076,0.739992972358495
"Merged-chr10-117640177-35",2.8814441178955,-1.38048929279074,0.936803847610029,-1.47361616448592,0.14058496662958,0.557080058636744
"Merged-chr10-117665862-11",1.83175923192886,-3.51046527753133,1.50389684034004,-2.33424606220836,0.0195828412482332,0.190631906409575
"Merged-chr10-117804433-75",5.04144244218986,-1.77457135673418,0.707160873068681,-2.50943091496781,0.0120925867045349,0.143603048272226
"Merged-chr10-117808296-55",7.04561857244484,-0.573111442704729,0.487359466180165,-1.17595221284337,0.239613972569075,0.699472517380768
"Merged-chr10-117856410-16",2.79980251515216,-1.88604222080683,0.91947427736959,-2.05121803537819,0.0402457183037899,0.289237248450999
"Merged-chr10-117860508-7",3.04607074448204,-2.01533828562903,0.910753185961458,-2.21282595185378,0.0269096473534076,0.22882745621913
"Merged-chr10-117861044-50",9.63329071183781,-1.67904292759471,0.489758020804608,-3.42831123997983,0.000607348726476793,0.0234999205135094
"Merged-chr10-117864419-6",4.75328422724756,-1.8345657897846,0.851012209071803,-2.15574555832231,0.0311035386438128,0.249123588678406
"Merged-chr10-117864903-52",5.92051960646261,-2.73901309888914,1.10543245062826,-2.47777518864446,0.0132204415559299,0.151418145823664
"Merged-chr10-117894550-44",3.43205320318473,-1.17131860001056,0.726506720823239,-1.61226120342463,0.106905111927,0.489633310236206
"Merged-chr10-117897934-3",4.64966145488431,-1.55568013027586,0.692615083971269,-2.24609623191573,0.0246978446597853,0.218091777867807
"Merged-chr10-117898542-54",5.99804110016588,-1.97085676560494,0.64637078086569,-3.04911178529042,0.00229519061004352,0.0523267495121797
"Merged-chr10-117909634-1",1.8900029404661,-1.73734496562563,1.20359277987429,-1.44346575908098,0.148889311408756,0.572787629474856
"Merged-chr10-117910212-105",6.96990625507322,-1.0342217762895,0.523125546141706,-1.97700491577474,0.048041074542449,0.319792433544249
"Merged-chr10-117918051-10",5.67495846243029,-1.72153313135199,0.622803607162225,-2.76416692445965,0.00570683367404431,0.0914436757587274
"Merged-chr10-117919673-15",2.97158486263343,-3.94973910553814,1.32313708127589,-2.98513219940102,0.00283455790810642,0.0596426545888247
"Merged-chr10-117925903-63",7.20673673295453,-1.67771293023101,0.515476590881256,-3.25468306400258,0.00113518972119666,0.0336907263167624
"Merged-chr10-117938782-19",1.8656251005981,-3.4366779451427,1.39732063564103,-2.45947698580011,0.0139139618222725,0.155708161760633
"Merged-chr10-117943938-11",2.46858973266305,-3.33761348673334,1.34203247433657,-2.48698414573259,0.0128831140223926,0.149053432175242
"Merged-chr10-117959672-9",1.54762925476271,-2.19067720993393,1.44374891719745,-1.51735331804535,0.129177503320574,0.538275393031024
"Merged-chr10-117970017-9",3.89778339544813,-4.96216651525987,1.24628568467613,-3.98156424026436,6.84632114340105e-05,0.00592066182479996
"Merged-chr10-117975083-3",2.15261146262806,-1.61953352120767,1.35013384019503,-1.19953553713885,0.230319775136775,0.689009898633627
"Merged-chr10-117975710-27",5.29031938240256,-2.40496121552076,0.815587317818988,-2.94874768522886,0.00319064352329483,0.0641584653332995
"Merged-chr10-117981589-6",1.2043136143682,-3.95001970222713,1.87944093785902,-2.10169929932824,0.0355796250066451,NA
"Merged-chr10-117982814-16",1.32981181382404,-2.35443664266686,1.63335754167908,-1.44147045737856,0.149451817662721,NA
"Merged-chr10-117983471-3",1.07995647081997,-2.66107260255586,2.11930594300545,-1.25563400194222,0.209248697632117,NA
"Merged-chr10-117992486-7",0.894326173984027,-2.84462711590873,2.71131235811252,-1.0491698263379,0.29409996330712,NA
