"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Merged-chr10-100730094-9",0.888014706537891,-2.52392148512615,2.3882370852657,-1.05681362235666,0.29059665599965,0.999917689640817
"Merged-chr10-100737414-1",1.52411974952139,-2.32900676730284,1.67078241103448,-1.39396174625805,0.163329156646259,0.999917689640817
"Merged-chr10-10307543-35",6.7140629570112,-1.48169334199782,0.727071051375746,-2.03789346198587,0.04156058859431,0.999917689640817
"Merged-chr10-105279393-1",1.11501724500894,-2.86922263030243,2.64259724660395,-1.0857585786066,0.277585816570063,0.999917689640817
"Merged-chr10-105506207-1",1.40175820949227,-2.41757188782562,2.12174586237866,-1.13942575814207,0.254525617541191,0.999917689640817
"Merged-chr10-108166824-2",2.09777025773151,-1.24778468787933,1.17236738714995,-1.06432906745446,0.287179654535457,0.999917689640817
"Merged-chr10-111171404-37",5.00346905291349,-0.970985006505996,0.734171308028513,-1.32255918460421,0.185982015090475,0.999917689640817
"Merged-chr10-111222847-1",2.39674137441873,-0.895376699960376,0.860881656582732,-1.04006943708683,0.298307641772208,0.999917689640817
"Merged-chr10-111422205-1",1.61597818219218,-3.45429362551548,1.61830799272864,-2.13450940181737,0.0328011048672141,0.999917689640817
"Merged-chr10-111446386-39",6.34856284891177,-0.529894128111606,0.487358960364077,-1.08727687640287,0.27691446470134,0.999917689640817
"Merged-chr10-111479597-3",1.23123221130805,-2.33969517380919,1.78101976484894,-1.31368287987957,0.188952944618443,0.999917689640817
"Merged-chr10-113534078-1",0.943132236603043,-3.23588118583717,2.94146384589051,-1.10009211582117,0.271291988661792,0.999917689640817
"Merged-chr10-114644949-1",0.831881440439737,-4.01549405795769,2.79535199408084,-1.43648959646603,0.150863074590254,0.999917689640817
"Merged-chr10-115312476-3",1.92358310282048,-1.33243604395888,1.23702154269323,-1.07713244917135,0.281421098229436,0.999917689640817
"Merged-chr10-116559430-23",2.29961651962401,-1.41824020464855,1.32800290389946,-1.06794962607696,0.285543235240386,0.999917689640817
"Merged-chr10-116848210-1",1.05384763917471,-2.62738659928844,2.38444387351518,-1.10188653567052,0.270511002857701,0.999917689640817
"Merged-chr10-116914032-56",10.5332680538421,-0.651444362087624,0.418460064877683,-1.55676590615174,0.119526074586818,0.999917689640817
"Merged-chr10-116931322-14",2.32840064284265,-1.06457809611206,1.01773332563304,-1.04602853154079,0.295547859698176,0.999917689640817
"Merged-chr10-117109706-5",2.85627665796297,-0.898850610020079,0.777761246039775,-1.15568963431499,0.24780812957944,0.999917689640817
"Merged-chr10-117397192-1",1.47716327607432,-1.48803597528885,1.36992687801038,-1.08621562155931,0.277383607526171,0.999917689640817
"Merged-chr10-117688537-15",1.78167011408824,-1.8748332246923,1.37503101818617,-1.36348431409601,0.172729924711079,0.999917689640817
"Merged-chr10-118087775-2",1.70935763222571,-2.4614039969782,1.65802239076918,-1.48454207294288,0.137665170116533,0.999917689640817
"Merged-chr10-118404667-11",2.3425614776352,-1.9072301732709,1.64831461421964,-1.1570789683096,0.247240098508806,0.999917689640817
"Merged-chr10-118442657-4",4.99189512720989,-1.07467879823556,0.656032159763118,-1.63814956666698,0.101390497268031,0.999917689640817
"Merged-chr10-118486914-30",3.75788750259423,-0.963703857878174,0.808765618134588,-1.19157372206419,0.233428433825984,0.999917689640817
"Merged-chr10-118598701-2",1.08418308264712,-2.28047248778916,2.10112325381602,-1.0853587402107,0.277762798971773,0.999917689640817
"Merged-chr10-120202962-1",1.37021185277749,-2.07055891545277,1.84126447090835,-1.12453096671729,0.260787841110562,0.999917689640817
"Merged-chr10-120208727-2",8.10386527532446,-0.73418589570759,0.49684877870651,-1.47768481512415,0.139492160650132,0.999917689640817
"Merged-chr10-120528011-1",1.15380707260458,-3.71353515161333,2.24277666523212,-1.65577572175649,0.0977672461457365,0.999917689640817
"Merged-chr10-121475365-5",2.42881153807395,-1.49274486261474,1.11502238471917,-1.3387577532721,0.180649548123032,0.999917689640817
"Merged-chr10-121586047-2",5.59570848390768,-0.754266153276189,0.652396952213483,-1.15614604071506,0.247621426551701,0.999917689640817
"Merged-chr10-121641205-3",1.94559595940801,-1.41092240210617,1.28321667492704,-1.09952000287589,0.271541313943156,0.999917689640817
"Merged-chr10-122778014-1",2.0275379311883,-1.1177659072713,0.977857881827243,-1.14307603184895,0.253007024666779,0.999917689640817
"Merged-chr10-126013819-17",2.76353355908907,-1.04430313553704,0.993200291429384,-1.05145270752399,0.293050719087312,0.999917689640817
"Merged-chr10-127151405-14",3.24424987481757,-1.22509808518225,0.865407238474076,-1.41563189064884,0.156883309167184,0.999917689640817
"Merged-chr10-127176142-1",2.32417078179024,-3.15599008269572,1.38453995269619,-2.27945035211868,0.0226403080700507,0.999917689640817
"Merged-chr10-127177268-1",2.00479603979096,-2.00119115650542,1.36730039482064,-1.46360753210192,0.143301213374651,0.999917689640817
"Merged-chr10-127178772-9",1.89297214698203,-1.93522286027321,1.34311555042632,-1.44084614287948,0.149628154195645,0.999917689640817
"Merged-chr10-127180422-13",1.86518585789873,-1.13388790948429,1.08572621695376,-1.04435896617258,0.296319340883792,0.999917689640817
"Merged-chr10-127642064-12",10.5963135640846,-0.521166804947196,0.4470901124999,-1.16568626855355,0.243741313948705,0.999917689640817
"Merged-chr10-128039274-35",6.02426228531499,-0.78087260036177,0.521556519084793,-1.49719651042233,0.13434213311097,0.999917689640817
"Merged-chr10-128135587-20",2.34414247288989,-1.19631708863164,0.894494820346559,-1.3374220413799,0.181084913706869,0.999917689640817
"Merged-chr10-128303979-1",1.51420636598328,-2.27892697937762,1.73593303842312,-1.31279659349519,0.189251498223869,0.999917689640817
"Merged-chr10-128335674-2",2.76698186896978,-1.40180583580304,0.963865381335975,-1.4543585265611,0.145846931972477,0.999917689640817
"Merged-chr10-128645990-43",2.30960432558258,-1.06456863536942,1.01786508826187,-1.04588382846228,0.295614671543548,0.999917689640817
"Merged-chr10-128673425-1",4.49196645654978,-1.5844993322952,0.765257648207821,-2.07054360842519,0.0384014667304309,0.999917689640817
"Merged-chr10-128909760-1",1.14115628325238,-2.52116880862715,2.13011562230096,-1.18358307982539,0.236578141500256,0.999917689640817
"Merged-chr10-129363522-1",0.835081993246529,-3.58963789183621,2.79796019453282,-1.28294816304046,0.199510237519528,0.999917689640817
"Merged-chr10-14040919-9",2.64131815122923,-2.09395791870128,1.23344705436947,-1.69764718419283,0.0895743716740255,0.999917689640817
"Merged-chr10-14057543-2",2.7000097019878,-2.02657227753222,1.25664810045847,-1.61268081079568,0.106813871623125,0.999917689640817
"Merged-chr10-16145969-1",1.24138385206646,-2.79041897667132,2.45460700375434,-1.13680885469786,0.255618200912296,0.999917689640817
"Merged-chr10-17295397-1",1.29010708989312,-2.33027955473121,1.9938861749157,-1.16871242904813,0.242519512608451,0.999917689640817
"Merged-chr10-17920210-30",5.60035596199835,-0.536988288792728,0.491873046090448,-1.09172131520698,0.274955613324778,0.999917689640817
"Merged-chr10-18193414-42",13.5471330194554,-0.54028444019911,0.393086403840817,-1.37446738152231,0.16929662996793,0.999917689640817
"Merged-chr10-18527514-28",1.71468925515388,-2.959731489119,1.55023598535062,-1.90921351141878,0.0562345540024489,0.999917689640817
"Merged-chr10-19321944-43",11.7469319501587,-0.528748972852891,0.382316785311929,-1.38301270874489,0.166660969131549,0.999917689640817
"Merged-chr10-19812126-32",1.87389513736413,-1.31200062757055,1.22889485898445,-1.06762642709302,0.285689057896031,0.999917689640817
"Merged-chr10-20104372-1",2.15191310297452,-2.00845080813757,1.32924046310247,-1.51097627847547,0.130794494768952,0.999917689640817
"Merged-chr10-21223341-1",1.17426682245949,-2.35941121418967,2.10039825107382,-1.12331612016122,0.261303259848821,0.999917689640817
"Merged-chr10-21239598-1",1.28711945287943,-3.38745298217438,2.027658409878,-1.67062310183607,0.0947961464487466,0.999917689640817
"Merged-chr10-21907668-2",1.74170184329599,-2.78864252788655,1.49375577238211,-1.86686644459922,0.0619202408181615,0.999917689640817
"Merged-chr10-22149944-1",0.886626934385457,-3.16025618594437,2.54109764642957,-1.24365790916566,0.213625493372015,0.999917689640817
"Merged-chr10-22714818-39",4.15234420802367,-1.07471995842443,0.667283517827905,-1.61058969644985,0.107269181040367,0.999917689640817
"Merged-chr10-24710926-1",2.80715321922934,-1.05041802621638,0.859914661730489,-1.22153752338927,0.221882567358249,0.999917689640817
"Merged-chr10-25296937-67",11.3818439936423,-0.529371835845762,0.39010680361009,-1.35699206203762,0.174783732752856,0.999917689640817
"Merged-chr10-25387454-21",4.22632341853782,-0.772707291158196,0.65346544541277,-1.18247613027205,0.23701683127754,0.999917689640817
"Merged-chr10-26785248-10",1.06809861966301,-3.47006524532268,1.94479655636454,-1.78428187460871,0.0743778739776415,0.999917689640817
"Merged-chr10-30199682-10",7.17539986298358,-0.620075478844127,0.570979884719416,-1.08598480513694,0.277485714854366,0.999917689640817
"Merged-chr10-30716378-49",6.71514354404622,-0.7558693073471,0.624017290817144,-1.21129545362004,0.225782190554884,0.999917689640817
"Merged-chr10-34112241-1",1.86347776790763,-3.32921275284862,1.46173928306243,-2.2775694622325,0.0227522416718278,0.999917689640817
"Merged-chr10-34235596-21",2.15357546770282,-2.52135446096791,1.44374211335461,-1.74640224015452,0.0807410809716178,0.999917689640817
"Merged-chr10-36158337-60",16.33062545353,-0.931673515998876,0.381344132814523,-2.4431305894826,0.0145604675295912,0.999917689640817
"Merged-chr10-37192747-14",1.29042769228071,-1.92112835124227,1.57678239125805,-1.21838521402404,0.223077621265474,0.999917689640817
"Merged-chr10-37240820-10",1.52981518200535,-1.98641711050301,1.71037010134303,-1.1613960679874,0.245480867285778,0.999917689640817
"Merged-chr10-38132966-1",0.879720681700477,-4.19791051317949,3.42908905759396,-1.22420574172109,0.220874623736094,0.999917689640817
"Merged-chr10-39023842-41",3.5700688793169,-1.2348960421799,0.946526073833547,-1.30466141009557,0.19200816730907,0.999917689640817
"Merged-chr10-39412218-22",2.38649705887123,-1.42046351118957,0.986905907181128,-1.43930996952567,0.150062719450344,0.999917689640817
"Merged-chr10-39487645-6",1.85988514988533,-1.32777683485915,1.19799427523019,-1.108333205185,0.267717940087685,0.999917689640817
"Merged-chr10-39522157-23",3.9824336123373,-1.02443850245394,0.630692090715998,-1.6243084661026,0.104309991288808,0.999917689640817
"Merged-chr10-40428927-18",1.37266514859317,-3.66332581054068,1.82261728479378,-2.00992596805925,0.0444390248681186,0.999917689640817
"Merged-chr10-4079812-35",1.49865886482945,-1.92107368245804,1.52278182001062,-1.26155543572529,0.207108800454217,0.999917689640817
"Merged-chr10-40878418-16",3.05078911112089,-3.22724025838738,1.16233769438936,-2.77650830216157,0.00549462317610222,0.999917689640817
"Merged-chr10-41530272-39",4.89469576532218,-0.994950600988669,0.640402170351497,-1.55363402413607,0.120271738624518,0.999917689640817
"Merged-chr10-41957566-13",1.48437595983067,-1.90354478917745,1.83006643264817,-1.04015064984442,0.298269915129645,0.999917689640817
"Merged-chr10-42762562-19",5.1188867688349,-0.81793332405253,0.60047261762051,-1.36214924719424,0.173150789074861,0.999917689640817
"Merged-chr10-42832848-1",0.857485440853774,-3.52232747933368,2.67296738174815,-1.31775924516896,0.187584254824723,0.999917689640817
"Merged-chr10-42838902-52",8.44304429545448,-2.07974205380937,0.649415505546096,-3.20248290354648,0.00136248387335159,0.999917689640817
"Merged-chr10-42843414-7",1.6380791034426,-2.5740865254675,1.69555097452474,-1.51814163309895,0.128978697652457,0.999917689640817
"Merged-chr10-42848421-1",2.32168603193327,-4.69606938951848,1.38854802817336,-3.38199996992267,0.000719601524976443,0.999917689640817
"Merged-chr10-42848913-29",2.7665646060868,-2.00040219884907,0.92759208919951,-2.15655375044797,0.0310404514442047,0.999917689640817
"Merged-chr10-42860924-1",3.82536175435313,-0.970564513216719,0.868419811783541,-1.11762133941117,0.263728750908695,0.999917689640817
"Merged-chr10-43452431-49",4.21516980330883,-1.54815454312122,0.677787852790301,-2.28412848762015,0.0223639808019391,0.999917689640817
"Merged-chr10-43742761-23",3.28963900209803,-0.751393703853656,0.686218960733785,-1.09497659908752,0.273526888596278,0.999917689640817
"Merged-chr10-4611534-1",1.6316418404044,-1.98106625408509,1.62498374258009,-1.21912989168717,0.222794896142118,0.999917689640817
"Merged-chr10-4977529-37",6.60440310547373,-1.08567722717288,0.914750832504709,-1.18685568637325,0.235284549155143,0.999917689640817
"Merged-chr10-50650757-16",2.56958376448211,-2.40472494086193,1.24062525276274,-1.93831693777542,0.0525845671997527,0.999917689640817
"Merged-chr10-5448562-35",4.26405135357127,-1.53933707758148,1.47776875617153,-1.04166302823282,0.29756793583145,0.999917689640817
"Merged-chr10-55979883-1",1.43555842810952,-2.31357297688105,1.60784615550813,-1.43892683323915,0.15017125399787,0.999917689640817
