pos,gene_name,chr,start,end,matched_peak_name,Bcl6KO_Th1_vs_Naive,Bcl6KO_Th1_vs_WT_Tfh,Bcl6KO_Th1_vs_WT_Th1,DKO_Tfh_vs_Naive,DKO_Tfh_vs_Prdm1KO_Tfh,DKO_Tfh_vs_WT_Tfh,DKO_Tfh_vs_WT_Th1,DKO_Th1_vs_Bcl6KO_Th1,DKO_Th1_vs_Naive,DKO_Th1_vs_WT_Tfh,DKO_Th1_vs_WT_Th1,Prdm1KO_Tfh_vs_Naive,Prdm1KO_Tfh_vs_WT_Tfh,Prdm1KO_Tfh_vs_WT_Th1,WT_Tfh_vs_Naive,WT_Tfh_vs_WT_Th1,WT_Th1_vs_Naive
left,Icos,chr1,60960836,60961273,Merged-chr1-60961037-13,,,,,,,,,,,,,,,,,
left,Icos,chr1,60971059,60971209,Merged-chr1-60971078-4,1.6173266831059299,-0.896566901097255,0.6294720696586159,1.1693803992140201,-1.1989209962549299,-1.3445131849891698,0.18152578576670497,-0.565727379961097,1.05159930314484,-1.4622942810583501,0.0637446896975191,2.3683013954689502,-0.14559218873423302,1.38044678202164,2.5138935842031898,1.5260389707558701,0.9878546134473171
left,Icos,chr1,60973038,60973188,Merged-chr1-60973232-1,-0.8313588675314,-0.350267281915813,-3.09170509850069,1.19717331673828,2.71356266844702,1.67826490235386,-1.06317291423102,0.912736149187381,0.0813772816559815,0.562468867271569,-2.17896894931331,-1.51638935170874,-1.0352977660931602,-3.7767355826780404,-0.481091585615587,-2.7414378165848796,2.26034623096929
left,Icos,chr1,60974027,60974379,Merged-chr1-60974278-38,-0.9471753319214399,-1.94185814069126,-0.24173177143780605,-0.56081143173244,-1.20397183136276,-1.55549424050226,0.144632128751194,0.739326541066963,-0.207848790854477,-1.2025315996243,0.49759476962915705,0.643160399630318,-0.351522409139504,1.3486039601139501,0.994682808769822,1.7001263692534598,-0.705443560483634
within,Icos,chr1,60977754,60978001,Merged-chr1-60977872-47,0.18862950004038104,0.571893508971632,0.297631694531795,-0.208561240841872,0.0867509341088005,0.17470276808938,-0.0995590463504578,-0.0963973216752333,0.0922321783651472,0.475496187296399,0.20123437285656198,-0.295312174950673,0.0879518339805791,-0.186309980459258,-0.383264008931252,-0.274261814439837,-0.109002194491414
within,Icos,chr1,60979228,60979721,Merged-chr1-60979583-29,2.42097243350441,-0.34935376039951505,-0.24855716927725305,3.22711660226789,-0.141990850890107,0.45679040836396595,0.557586999486228,0.26987751854436,2.69084995204877,-0.0794762418551548,0.0213203492671074,3.36910745315799,0.598781259254073,0.6995778503763349,2.77032619390392,0.100796591122262,2.6695296027816604
within,Icos,chr1,60983101,60983261,Merged-chr1-60983193-1,-0.742055791046411,-3.60128801654634,-0.9622179844808599,2.43332729911705,1.1562084602157099,-0.42590492638287997,2.2131651056826,3.3955800317726297,2.6535242407262203,-0.20570798477371105,2.43336204729177,1.2771188389013401,-1.58211338659859,1.05695664546689,2.8592322254999303,2.63907003206548,0.22016219343444898
within,Icos,chr1,60984966,60985337,Merged-chr1-60985265-33,2.20750524504678,1.1644668805203602,0.8317751378517539,1.51809478791199,1.04159135207531,0.47505642338557197,0.14236468071697,-0.51769791809239,1.6898073269543898,0.6467689624279661,0.31407721975936403,0.476503435836683,-0.566534928689736,-0.899226671358339,1.04303836452642,-0.33269174266860196,1.37573010719502
within,Icos,chr1,60986153,60986400,Merged-chr1-60986239-9,0.247799443837063,-0.35442608902392403,0.746339552621783,-0.9494834731226841,-0.11392906636570099,-1.55170900598367,-0.450943364337964,-0.00832532070797631,0.23947412312908703,-0.3627514097319,0.738014231913807,-0.835554406756983,-1.43777993961797,-0.337014297972263,0.602225532860987,1.1007656416457101,-0.49854010878472
within,Icos,chr1,60990237,60990610,Merged-chr1-60990456-63,0.36469019739900393,-0.6717296054786719,-0.0873460579003355,1.42066180322788,0.33591988473352297,0.38424200035020595,0.9686255479285429,0.895307916833909,1.25999811423291,0.22357831135523698,0.8079618589335741,1.08474191849436,0.0483221156166829,0.6327056631950201,1.03641980287768,0.584383547578337,0.45203625529934005
within,Icos,chr1,60996288,60996752,Merged-chr1-60996655-3,,,,,,,,,,,,,,,,,
within,Icos,chr1,60997467,60997621,Merged-chr1-60997501-3,,,,,,,,,,,,,,,,,
within,Icos,chr1,60999841,61000227,Merged-chr1-61000030-11,,,,,,,,,,,,,,,,,
right,Icos,chr1,61000623,61000773,Merged-chr1-61001072-30,,,,,,,,,,,,,,,,,
right,Icos,chr1,61001229,61002311,Merged-chr1-61001072-30,,,,,,,,,,,,,,,,,
right,Icos,chr1,61001229,61002311,Merged-chr1-61002221-10,,,,,,,,,,,,,,,,,
right,Icos,chr1,61003129,61003791,Merged-chr1-61003298-36,,,,,,,,,,,,,,,,,
right,Icos,chr1,61004099,61004249,Merged-chr1-61004150-7,,,,,,,,,,,,,,,,,
right,Icos,chr1,61016669,61017128,Merged-chr1-61016858-25,0.21968230448513298,-4.49453050151993,-1.4710469347723898,3.70324594713558,-0.5882624267471899,-1.01096685886948,2.0125167078780497,2.68883401151271,2.9085163159978396,-1.8056964900072199,1.21778707674032,4.2915083738827695,-0.42270443212229103,2.6007791346252405,4.71421280600506,3.0234835667475295,1.69072923925753
right,Icos,chr1,61017400,61017550,Merged-chr1-61017462-3,,,,,,,,,,,,,,,,,
right,Icos,chr1,61022571,61022812,Merged-chr1-61022602-4,,,,,,,,,,,,,,,,,
left,Pdcd1,chr1,94025518,94025847,Merged-chr1-94025615-17,0.21968623024943,-5.401312565002169,-1.88903454792706,3.26116600725885,-2.27241823223733,-2.35983278799275,1.1524452290823601,2.2059828622209103,2.42566909247034,-3.1953297027812497,0.316948314293856,5.53358423949618,-0.0874145557554149,3.4248634613196898,5.6209987952516,3.51227801707511,2.1087207781764903
left,Pdcd1,chr1,94026859,94027009,Merged-chr1-94026913-1,,,,,,,,,,,,,,,,,
left,Pdcd1,chr1,94035340,94035669,Merged-chr1-94035484-87,-0.0453261903780047,-0.361172023449953,-0.0833945376901147,0.144710129977801,-0.17205165883190301,-0.171135703094147,0.106641782665691,0.23471031634743802,0.18938412596943402,-0.126461707102515,0.15131577865732398,0.31676178880970396,0.0009159557377560269,0.27869344149759495,0.31584583307194797,0.277777485759839,0.0380683473121099
within,Pdcd1,chr1,94040495,94040718,Merged-chr1-94040599-7,4.837399136070919,0.501432499742637,-0.17141637378100902,5.64577227326394,1.37465864166004,1.3098056369356599,0.636956763412009,0.8782366958529692,5.7156358319238905,1.3796691955956102,0.70682032207196,4.2711136316039005,-0.0648530047243854,-0.737701878248032,4.3359666363282905,-0.672848873523646,5.00881550985193
within,Pdcd1,chr1,94042446,94042674,Merged-chr1-94042518-47,4.57131400595126,-0.0586011189763114,0.0276391443813519,4.7976255016807094,0.0101323273728254,0.167710376753133,0.253950640110797,0.0897771075240228,4.66109111347529,0.0311759885477115,0.117416251905375,4.78749317430788,0.157578049380308,0.24381831273797103,4.62991512492757,0.0862402633576632,4.54367486156991
within,Pdcd1,chr1,94046654,94046804,Merged-chr1-94046708-7,4.0407185916517,0.788259383392402,2.36320689074996,2.27985206739087,-1.27752910636303,-0.972607140868434,0.602340366489122,-1.1323496980310601,2.90836889362064,-0.34409031463866196,1.2308571927188898,3.5573811737539,0.304921965494597,1.87986947285215,3.2524592082593,1.57494750735756,1.67751170090175
